from_cat,cat,dist,to_x,to_y
101,92,0.0637402435529309,229856.429078751,5158082.71852131
101,95,3.77572885731826,229853.066763158,5158088.99852168
101,95,7.12641606367813,229853.066763158,5158088.99852168
101,96,0.280277824226123,229854.689056925,5158085.90228649
101,96,3.63091761172877,229854.689056925,5158085.90228649
101,97,0,229854.81436663,5158085.65158121
101,97,3.35069529230368,229854.81436663,5158085.65158121
101,98,7.12641606367813,229853.066763158,5158088.99852168
101,98,3.77572885731826,229853.066763158,5158088.99852168
101,99,0.00535811808155974,229854.819112732,5158085.65406796
101,99,0,229856.3742,5158082.6861
101,100,3.35069529230368,229856.3742,5158082.6861
101,100,0,229856.3742,5158082.6861
101,101,0,229854.81436663,5158085.65158121
101,101,0,229856.3742,5158082.6861
102,67,2.45192639640901,230074.0895,5157744.5799
102,74,0,230074.5598,5157742.1735
102,74,0,230082.0242,5157722.2604
102,83,2.45192639640901,230074.0895,5157744.5799
102,102,0,230074.5598,5157742.1735
102,102,0,230082.0242,5157722.2604
102,103,0,230074.5598,5157742.1735
102,104,2.45192639640901,230074.0895,5157744.5799
102,106,2.45192639640901,230074.0895,5157744.5799
102,177,0,230082.0242,5157722.2604
103,67,2.45192639640901,230074.0895,5157744.5799
103,67,0,230074.0895,5157744.5799
103,74,2.45192639640901,230074.5598,5157742.1735
103,74,0,230074.5598,5157742.1735
103,83,0,230074.0895,5157744.5799
103,83,2.45192639640901,230074.0895,5157744.5799
103,102,2.45192639640901,230074.5598,5157742.1735
103,102,0,230074.5598,5157742.1735
103,103,0,230074.0895,5157744.5799
103,103,0,230074.5598,5157742.1735
103,104,0,230074.0895,5157744.5799
103,104,2.45192639640901,230074.0895,5157744.5799
103,106,2.45192639640901,230074.0895,5157744.5799
103,106,0,230074.0895,5157744.5799
104,67,0.0142109854860844,230070.625793949,5157762.23064112
104,67,0,230074.0895,5157744.5799
104,74,2.45192639640901,230074.5598,5157742.1735
104,83,0,230074.0895,5157744.5799
104,83,4.42133257769009e-005,230070.637728198,5157762.23843161
104,84,0.212927748866284,230070.596835691,5157762.4473958
104,85,0.212927748866284,230070.596835691,5157762.4473958
104,86,8.26636034900175,230066.0991,5157769.1474
104,102,2.45192639640901,230074.5598,5157742.1735
104,103,0,230074.0895,5157744.5799
104,104,0,230074.0895,5157744.5799
104,104,0,230070.637684805,5157762.23842313
104,105,0,230070.637684805,5157762.23842313
104,106,0,230070.637684805,5157762.23842313
104,106,0,230074.0895,5157744.5799
104,107,0,230070.637684805,5157762.23842313
105,67,0.0944655098011294,230070.517792909,5157762.39566601
105,67,0.0142109854860844,230070.625793949,5157762.23064112
105,83,4.42133257769009e-005,230070.637728198,5157762.23843161
105,83,0,230070.596835691,5157762.4473958
105,84,0.212927748866284,230070.596835691,5157762.4473958
105,84,0,230070.596835691,5157762.4473958
105,85,0,230070.596835691,5157762.4473958
105,85,0.212927748866284,230070.596835691,5157762.4473958
105,86,8.26636034900175,230066.0991,5157769.1474
105,86,8.06967673717458,230066.0991,5157769.1474
105,104,0.212927748866284,230070.637684805,5157762.23842313
105,104,0,230070.637684805,5157762.23842313
105,105,0,230070.596835691,5157762.4473958
105,105,0,230070.637684805,5157762.23842313
105,106,0.212927748866284,230070.637684805,5157762.23842313
105,106,0,230070.637684805,5157762.23842313
105,107,0,230070.637684805,5157762.23842313
105,107,0.0805934610016915,230070.529476136,5157762.40314655
106,67,0.0142109854860844,230070.625793949,5157762.23064112
106,67,0,230074.0895,5157744.5799
106,74,2.45192639640901,230074.5598,5157742.1735
106,83,4.42133257769009e-005,230070.637728198,5157762.23843161
106,83,0,230074.0895,5157744.5799
106,84,0.212927748866284,230070.596835691,5157762.4473958
106,85,0.212927748866284,230070.596835691,5157762.4473958
106,86,8.26636034900175,230066.0991,5157769.1474
106,102,2.45192639640901,230074.5598,5157742.1735
106,103,0,230074.0895,5157744.5799
106,104,0,230074.0895,5157744.5799
106,104,0,230070.637684805,5157762.23842313
106,105,0,230070.637684805,5157762.23842313
106,106,0,230070.637684805,5157762.23842313
106,106,0,230074.0895,5157744.5799
106,107,0,230070.637684805,5157762.23842313
107,67,0,230066.0991,5157769.1474
107,67,0.0142109854860844,230070.625793949,5157762.23064112
107,83,4.42133257769009e-005,230070.637728198,5157762.23843161
107,83,8.06967673717458,230070.596835691,5157762.4473958
107,84,0.212927748866284,230070.596835691,5157762.4473958
107,84,0,230066.0991,5157769.1474
107,85,0.212927748866284,230070.596835691,5157762.4473958
107,85,0,230066.0991,5157769.1474
107,86,0,230066.0991,5157769.1474
107,86,8.26636034900175,230066.0991,5157769.1474
107,104,8.26636034900175,230070.637684805,5157762.23842313
107,104,0,230070.637684805,5157762.23842313
107,105,8.06967673717458,230070.596835691,5157762.4473958
107,105,0,230070.637684805,5157762.23842313
107,106,0,230070.637684805,5157762.23842313
107,106,8.26636034900175,230070.637684805,5157762.23842313
107,107,0,230070.637684805,5157762.23842313
107,107,0,230066.0991,5157769.1474
109,63,0.0936801068732965,230037.94439266,5157772.20832587
109,65,0,230013.8932,5157760.301
109,65,0.000105414511450891,230037.860391368,5157772.16685592
109,66,0.0936801068732965,230037.94439266,5157772.20832587
109,86,8.10557522988072,230045.7089,5157774.1921
109,88,0.0382393125014557,230037.894707562,5157772.18372765
109,89,0,230013.8932,5157760.301
109,109,0,230037.860438139,5157772.16676145
109,109,0,230013.8932,5157760.301
109,110,0,230037.860438139,5157772.16676145
109,112,0,230013.8932,5157760.301
109,112,0.000111410927560869,230037.860330262,5157772.16673362
109,114,0,230013.8932,5157760.301
109,114,0.000111410927560869,230037.860330262,5157772.16673362
110,63,0,230045.7089,5157774.1921
110,63,0.0936801068732965,230037.94439266,5157772.20832587
110,65,8.01392126384628,230037.94439266,5157772.20832587
110,65,0.000105414511450891,230037.860391368,5157772.16685592
110,66,0,230045.7089,5157774.1921
110,66,0.0936801068732965,230037.94439266,5157772.20832587
110,86,8.10557522988072,230045.7089,5157774.1921
110,86,0,230045.7089,5157774.1921
110,88,0.0382393125014557,230037.894707562,5157772.18372765
110,88,0,230045.7089,5157774.1921
110,109,0,230037.860438139,5157772.16676145
110,109,8.10557522988072,230037.860438139,5157772.16676145
110,110,0,230045.7089,5157774.1921
110,110,0,230037.860438139,5157772.16676145
110,112,8.10568664080828,230037.860330262,5157772.16673362
110,112,0.000111410927560869,230037.860330262,5157772.16673362
110,114,0.000111410927560869,230037.860330262,5157772.16673362
110,114,8.10568664080828,230037.860330262,5157772.16673362
112,63,0.0937891385064701,230037.94439266,5157772.20832587
112,65,0,230013.8932,5157760.301
112,65,8.24988487061202e-005,230037.860293659,5157772.16680755
112,66,0.0937891385064701,230037.94439266,5157772.20832587
112,86,8.10568664080828,230045.7089,5157774.1921
112,88,0.0383483481817561,230037.894707562,5157772.18372765
112,89,0,230013.8932,5157760.301
112,109,0,230013.8932,5157760.301
112,109,2.29155465289154e-005,230037.860340429,5157772.16671308
112,110,0.000111410927560869,230037.860438139,5157772.16676145
112,112,0,230037.860330262,5157772.16673362
112,112,0,230013.8932,5157760.301
112,114,0,230013.8932,5157760.301
112,114,0,230037.860330262,5157772.16673362
114,63,0.0937891385064701,230037.94439266,5157772.20832587
114,65,8.24988487061202e-005,230037.860293659,5157772.16680755
114,65,0,230013.8932,5157760.301
114,66,0.0937891385064701,230037.94439266,5157772.20832587
114,86,8.10568664080828,230045.7089,5157774.1921
114,88,0.0383483481817561,230037.894707562,5157772.18372765
114,89,0,230013.8932,5157760.301
114,109,2.29155465289154e-005,230037.860340429,5157772.16671308
114,109,0,230013.8932,5157760.301
114,110,0.000111410927560869,230037.860438139,5157772.16676145
114,112,0,230037.860330262,5157772.16673362
114,112,0,230013.8932,5157760.301
114,114,0,230013.8932,5157760.301
114,114,0,230037.860330262,5157772.16673362
115,64,0,229851.0959,5158097.3681
115,64,9.35289976621306,229851.0959,5158097.3681
115,68,0.90412608822554,229851.829755602,5158107.59635152
115,69,0,229851.0959,5158097.3681
115,69,0.0330771074196234,229851.734337097,5158106.69788327
115,70,0.90412608822554,229851.829755602,5158107.59635152
115,92,0,229851.0959,5158097.3681
115,92,9.35289976621306,229851.0959,5158097.3681
115,93,0,229851.0959,5158097.3681
115,93,1.04383567299461,229851.553307186,5158105.66810586
115,94,0,229851.0959,5158097.3681
115,94,1.04383567299461,229851.553307186,5158105.66810586
115,95,0,229851.0959,5158097.3681
115,95,9.35289976621306,229851.0959,5158097.3681
115,96,8.59849654693217,229853.066763158,5158088.99852168
115,97,8.59849654693217,229853.066763158,5158088.99852168
115,98,9.35289976621306,229851.0959,5158097.3681
115,98,0,229851.0959,5158097.3681
115,115,0,229851.70144496,5158106.70137645
115,115,0,229851.0959,5158097.3681
115,116,0,229851.70144496,5158106.70137645
115,116,8.31259999343965,229851.553307186,5158105.66810586
115,117,0,229851.70144496,5158106.70137645
115,117,9.35289976621306,229851.70144496,5158106.70137645
115,118,9.83086079850349,229851.742248693,5158107.17769007
115,118,0.478058165967341,229851.742248693,5158107.17769007
115,119,8.31259999343965,229851.553307186,5158105.66810586
115,119,0.01866665199843,229851.682922822,5158106.70369471
115,120,0,229851.70144496,5158106.70137645
115,120,9.35289976621306,229851.70144496,5158106.70137645
115,121,0.478058165967341,229851.742248693,5158107.17769007
115,121,9.83086079850349,229851.742248693,5158107.17769007
115,176,8.49308965074191,229853.1327,5158115.073
116,64,9.35289976621306,229851.0959,5158097.3681
116,64,8.31259999343965,229851.0959,5158097.3681
116,68,1.94796176122015,229851.829755602,5158107.59635152
116,68,0.90412608822554,229851.829755602,5158107.59635152
116,69,0.0330771074196234,229851.734337097,5158106.69788327
116,69,0.071265436745596,229851.624174099,5158105.6605797
116,70,0.90412608822554,229851.829755602,5158107.59635152
116,70,1.94796176122015,229851.829755602,5158107.59635152
116,92,8.31259999343965,229851.0959,5158097.3681
116,92,9.35289976621306,229851.0959,5158097.3681
116,93,1.04383567299461,229851.553307186,5158105.66810586
116,93,0,229851.553307186,5158105.66810586
116,94,1.04383567299461,229851.553307186,5158105.66810586
116,94,0,229851.553307186,5158105.66810586
116,95,8.31259999343965,229851.0959,5158097.3681
116,95,9.35289976621306,229851.0959,5158097.3681
116,98,8.31259999343965,229851.0959,5158097.3681
116,98,9.35289976621306,229851.0959,5158097.3681
116,115,0.0594043643177387,229851.61249477,5158105.66303552
116,115,0,229851.70144496,5158106.70137645
116,116,0,229851.70144496,5158106.70137645
116,116,0,229851.553307186,5158105.66810586
116,117,0,229851.70144496,5158106.70137645
116,117,1.04383567299461,229851.70144496,5158106.70137645
116,118,0.478058165967341,229851.742248693,5158107.17769007
116,118,1.52136234435072,229851.742248693,5158107.17769007
116,119,0.01866665199843,229851.682922822,5158106.70369471
116,119,0,229851.553307186,5158105.66810586
116,120,1.04383567299461,229851.70144496,5158106.70137645
116,120,0,229851.70144496,5158106.70137645
116,121,1.52136234435072,229851.742248693,5158107.17769007
116,121,0.478058165967341,229851.742248693,5158107.17769007
116,176,9.53658824757168,229853.1327,5158115.073
116,176,8.49308965074191,229853.1327,5158115.073
117,64,9.35289976621306,229851.0959,5158097.3681
117,68,0,229851.829755602,5158107.59635152
117,68,0.90412608822554,229851.829755602,5158107.59635152
117,69,0,229851.829755602,5158107.59635152
117,69,0.0330771074196234,229851.734337097,5158106.69788327
117,70,0.90412608822554,229851.829755602,5158107.59635152
117,70,0,229851.829755602,5158107.59635152
117,92,9.35289976621306,229851.0959,5158097.3681
117,93,1.94796176122015,229851.553307186,5158105.66810586
117,93,1.04383567299461,229851.553307186,5158105.66810586
117,94,1.04383567299461,229851.553307186,5158105.66810586
117,94,1.94796176122015,229851.553307186,5158105.66810586
117,95,9.35289976621306,229851.0959,5158097.3681
117,98,9.35289976621306,229851.0959,5158097.3681
117,115,0,229851.70144496,5158106.70137645
117,115,0.90412608822554,229851.70144496,5158106.70137645
117,116,0,229851.70144496,5158106.70137645
117,116,0.90412608822554,229851.70144496,5158106.70137645
117,117,0,229851.70144496,5158106.70137645
117,117,0,229851.829755602,5158107.59635152
117,118,0.0348349123688054,229851.795190376,5158107.60067774
117,118,0.478058165967341,229851.742248693,5158107.17769007
117,119,0.01866665199843,229851.682922822,5158106.70369471
117,119,0.427708851699171,229851.742248693,5158107.17769007
117,120,0,229851.70144496,5158106.70137645
117,120,0.427708851699171,229851.742248693,5158107.17769007
117,121,0.0514535351205308,229851.778489833,5158107.60074323
117,121,0.478058165967341,229851.742248693,5158107.17769007
117,176,7.58933044979644,229853.1327,5158115.073
117,176,8.49308965074191,229853.1327,5158115.073
118,64,9.83086079850349,229851.0959,5158097.3681
118,68,0.427708851699171,229851.829755602,5158107.59635152
118,68,0,229853.1327,5158115.073
118,69,0.042803805865388,229851.784813136,5158107.17316967
118,69,7.58933044979644,229851.829755602,5158107.59635152
118,70,0.427708851699171,229851.829755602,5158107.59635152
118,70,0,229853.1327,5158115.073
118,92,9.83086079850349,229851.0959,5158097.3681
118,93,1.52136234435072,229851.553307186,5158105.66810586
118,93,9.53658824757168,229851.553307186,5158105.66810586
118,94,1.52136234435072,229851.553307186,5158105.66810586
118,94,9.53658824757168,229851.553307186,5158105.66810586
118,95,9.83086079850349,229851.0959,5158097.3681
118,98,9.83086079850349,229851.0959,5158097.3681
118,115,0.478058165967341,229851.70144496,5158106.70137645
118,115,8.49308965074191,229851.70144496,5158106.70137645
118,116,8.49308965074191,229851.70144496,5158106.70137645
118,116,0.478058165967341,229851.70144496,5158106.70137645
118,117,7.58933044979644,229851.829755602,5158107.59635152
118,117,0.027206141844427,229851.769179471,5158107.17382907
118,118,0,229853.1327,5158115.073
118,118,0,229851.742248693,5158107.17769007
118,119,8.01681193982225,229851.742248693,5158107.17769007
118,119,0,229851.742248693,5158107.17769007
118,120,8.01681193982225,229851.742248693,5158107.17769007
118,120,0,229851.742248693,5158107.17769007
118,121,0,229853.1327,5158115.073
118,121,0,229851.742248693,5158107.17769007
118,176,0,229853.1327,5158115.073
118,176,8.01681193982225,229853.1327,5158115.073
119,64,9.83086079850349,229851.0959,5158097.3681
119,64,8.31259999343965,229851.0959,5158097.3681
119,68,1.94796176122015,229851.829755602,5158107.59635152
119,68,0.427708851699171,229851.829755602,5158107.59635152
119,69,0.071265436745596,229851.624174099,5158105.6605797
119,69,0.042803805865388,229851.784813136,5158107.17316967
119,70,1.94796176122015,229851.829755602,5158107.59635152
119,70,0.427708851699171,229851.829755602,5158107.59635152
119,92,9.83086079850349,229851.0959,5158097.3681
119,92,8.31259999343965,229851.0959,5158097.3681
119,93,0,229851.553307186,5158105.66810586
119,93,1.52136234435072,229851.553307186,5158105.66810586
119,94,1.52136234435072,229851.553307186,5158105.66810586
119,94,0,229851.553307186,5158105.66810586
119,95,9.83086079850349,229851.0959,5158097.3681
119,95,8.31259999343965,229851.0959,5158097.3681
119,98,9.83086079850349,229851.0959,5158097.3681
119,98,8.31259999343965,229851.0959,5158097.3681
119,115,0.0594043643177387,229851.61249477,5158105.66303552
119,115,0.478058165967341,229851.70144496,5158106.70137645
119,116,0.478058165967341,229851.70144496,5158106.70137645
119,116,0,229851.553307186,5158105.66810586
119,117,1.04383567299461,229851.70144496,5158106.70137645
119,117,0.027206141844427,229851.769179471,5158107.17382907
119,118,0,229851.742248693,5158107.17769007
119,118,1.52136234435072,229851.742248693,5158107.17769007
119,119,0,229851.553307186,5158105.66810586
119,119,0,229851.742248693,5158107.17769007
119,120,0,229851.742248693,5158107.17769007
119,120,1.04383567299461,229851.70144496,5158106.70137645
119,121,1.52136234435072,229851.742248693,5158107.17769007
119,121,0,229851.742248693,5158107.17769007
119,176,9.53658824757168,229853.1327,5158115.073
119,176,8.01681193982225,229853.1327,5158115.073
120,64,9.35289976621306,229851.0959,5158097.3681
120,64,9.83086079850349,229851.0959,5158097.3681
120,68,0.427708851699171,229851.829755602,5158107.59635152
120,68,0.90412608822554,229851.829755602,5158107.59635152
120,69,0.0330771074196234,229851.734337097,5158106.69788327
120,69,0.042803805865388,229851.784813136,5158107.17316967
120,70,0.427708851699171,229851.829755602,5158107.59635152
120,70,0.90412608822554,229851.829755602,5158107.59635152
120,92,9.35289976621306,229851.0959,5158097.3681
120,92,9.83086079850349,229851.0959,5158097.3681
120,93,1.04383567299461,229851.553307186,5158105.66810586
120,93,1.52136234435072,229851.553307186,5158105.66810586
120,94,1.52136234435072,229851.553307186,5158105.66810586
120,94,1.04383567299461,229851.553307186,5158105.66810586
120,95,9.35289976621306,229851.0959,5158097.3681
120,95,9.83086079850349,229851.0959,5158097.3681
120,98,9.83086079850349,229851.0959,5158097.3681
120,98,9.35289976621306,229851.0959,5158097.3681
120,115,0,229851.70144496,5158106.70137645
120,115,0.478058165967341,229851.70144496,5158106.70137645
120,116,0.478058165967341,229851.70144496,5158106.70137645
120,116,0,229851.70144496,5158106.70137645
120,117,0,229851.70144496,5158106.70137645
120,117,0.027206141844427,229851.769179471,5158107.17382907
120,118,0,229851.742248693,5158107.17769007
120,118,0.478058165967341,229851.742248693,5158107.17769007
120,119,0.01866665199843,229851.682922822,5158106.70369471
120,119,0,229851.742248693,5158107.17769007
120,120,0,229851.742248693,5158107.17769007
120,120,0,229851.70144496,5158106.70137645
120,121,0.478058165967341,229851.742248693,5158107.17769007
120,121,0,229851.742248693,5158107.17769007
120,176,8.01681193982225,229853.1327,5158115.073
120,176,8.49308965074191,229853.1327,5158115.073
121,64,9.83086079850349,229851.0959,5158097.3681
121,68,0.427708851699171,229851.829755602,5158107.59635152
121,68,0,229853.1327,5158115.073
121,69,7.58933044979644,229851.829755602,5158107.59635152
121,69,0.042803805865388,229851.784813136,5158107.17316967
121,70,0.427708851699171,229851.829755602,5158107.59635152
121,70,0,229853.1327,5158115.073
121,92,9.83086079850349,229851.0959,5158097.3681
121,93,9.53658824757168,229851.553307186,5158105.66810586
121,93,1.52136234435072,229851.553307186,5158105.66810586
121,94,1.52136234435072,229851.553307186,5158105.66810586
121,94,9.53658824757168,229851.553307186,5158105.66810586
121,95,9.83086079850349,229851.0959,5158097.3681
121,98,9.83086079850349,229851.0959,5158097.3681
121,115,8.49308965074191,229851.70144496,5158106.70137645
121,115,0.478058165967341,229851.70144496,5158106.70137645
121,116,0.478058165967341,229851.70144496,5158106.70137645
121,116,8.49308965074191,229851.70144496,5158106.70137645
121,117,0.027206141844427,229851.769179471,5158107.17382907
121,117,7.58933044979644,229851.829755602,5158107.59635152
121,118,0,229851.742248693,5158107.17769007
121,118,0,229853.1327,5158115.073
121,119,0,229851.742248693,5158107.17769007
121,119,8.01681193982225,229851.742248693,5158107.17769007
121,120,0,229851.742248693,5158107.17769007
121,120,8.01681193982225,229851.742248693,5158107.17769007
121,121,0,229853.1327,5158115.073
121,121,0,229851.742248693,5158107.17769007
121,176,0,229853.1327,5158115.073
121,176,8.01681193982225,229853.1327,5158115.073
123,123,0,234309.0609,5192545.1955
123,123,0,224260.2108,5193246.565
124,124,0,251912.263,5201949.3563
124,124,0,250325.273221125,5200001.39757219
125,125,0,210968.1306,5212830.2126
125,125,0,213095.500238814,5212747.50435061
125,188,2.22283309376684,210968.100044002,5212827.98997693
125,189,2.22246750819602,210968.140356605,5212827.99015391
126,126,0,219111.6121,5208174.2514
126,126,0,220229.252908152,5199616.00241752
127,127,0,216736.397956126,5178813.35334689
127,127,0,211959.4972,5179012.138
128,128,0,217551.271246064,5212470.82558787
128,128,0,231385.0752,5211894.2473
129,129,0,216657.2727,5177205.0492
129,129,0,213815.8868,5177148.9455
130,130,0,240364.6703,5159576.0912
130,130,0,234993.822442931,5161858.90056015
131,131,0,215313.2854,5197945.2672
131,131,0,218379.067542187,5191656.17105928
131,239,6.11858032046606,215314.104022877,5197951.33077005
131,240,6.11852654267973,215314.078586132,5197951.33409565
132,132,0,215293.3164,5198613.2001
132,132,0,218557.626092368,5198086.38537792
132,232,0.996513534135729,215292.714592639,5198612.40582856
132,235,0.996598473391908,215292.70422203,5198612.41368621
133,133,0,234352.087590725,5193362.50028946
133,133,0,234496.2162,5196825.1874
134,134,0,231839.695429204,5172495.51621928
134,134,0,228399.3308,5172661.0405
135,135,0,223925.6394,5143111.2199
135,135,0,233425.720858336,5141732.29889439
135,334,6.54679536642364,223924.452828784,5143117.65826768
135,335,6.54701768556441,223924.505888932,5143117.6680465
136,136,0,221833.9718,5159221.3245
136,136,0,218203.0493,5159391.771
137,137,0,243648.8732,5123130.5824
137,137,0,243495.8025,5127205.5871
138,138,0,228023.6236,5131504.2438
138,138,0,238561.2916,5131016.6919
138,402,8.97565392813762,228017.980810668,5131511.2238639
138,403,8.97562345850462,228017.999036575,5131511.23851963
139,139,0,238978.9156,5127794.8309
139,139,0,246645.500130942,5127448.60340839
139,172,0,238978.9156,5127794.8309
139,554,0.0225832590263899,238978.893681585,5127794.82546064
140,140,0,230944.500412393,5166085.70744523
140,140,0,235223.781,5166290.4729
141,141,0,226803.7471,5138034.7875
141,141,0,235267.205505273,5138758.93558862
141,374,0.0021385901595732,226803.746461239,5138034.78545903
141,381,0.0127949592168449,226803.747019806,5138034.80029471
142,142,0,230821.2786,5127870.2286
142,142,0,230939.8379,5130546.3743
143,143,0,227696.6583,5158958.687
143,143,0,222979.398643476,5159171.2748243
143,313,0.0334024274313311,222979.366157214,5159171.28259378
143,314,0.0253355869422004,222979.376113214,5159171.2632364
144,144,0,226175.5845,5161465.5443
144,144,0,222011.2163,5161160.866
145,145,0,235892.998788758,5129569.75699013
145,145,0,234130.0261,5129572.2187
145,168,0.0196105396817908,234130.025407081,5129572.19910171
145,169,0,234130.0261,5129572.2187
146,146,0,234468.203558869,5200585.2048755
146,146,0,233103.7145,5202242.3731
146,478,2.50795171150861,233103.514700602,5202244.8730804
146,479,2.50263608756139,233103.5032,5202244.8668
147,147,0,268458.659417916,5199128.10206188
147,147,0,266513.5378,5204066.1949
147,630,0.00323855048096359,266513.537958955,5204066.19813465
147,633,0.00323854491119086,266513.537958955,5204066.19813464
148,6,0.0326288064680577,219948.932514728,5165783.69542953
148,148,0,219948.899948899,5165783.6974558
148,148,0,217390.1182,5165906.7015
148,149,0.0326576861216185,219948.9326,5165783.6968
149,6,0,219948.9326,5165783.6968
149,148,0.0326576861216185,219948.899948899,5165783.6974558
149,149,0,219948.9326,5165783.6968
149,149,0,221475.301335569,5165724.82704041
150,48,0,241623.817630923,5150306.29449875
150,150,0,241623.817630923,5150306.29449875
150,150,0,242982.3773,5154081.2742
150,151,2.37526210179648e-005,241623.817612093,5150306.29448427
150,300,0.0109283233627969,241623.808833978,5150306.28801477
151,48,2.37575608954126e-005,241623.817630923,5150306.29449875
151,150,2.37575608954126e-005,241623.817630923,5150306.29449875
151,151,0,241623.817611798,5150306.29448466
151,151,0,242078.8783,5148676.6063
151,300,0.0109045658019035,241623.808833978,5150306.28801477
152,152,0,222980.034,5135046.3398
152,152,0,226726.4982854,5134779.96741797
152,153,0.00852651534229341,226726.506800134,5134779.96696989
152,377,0.0336795898502813,226726.506863655,5134779.99998679
153,152,0.00852651534229341,226726.4982854,5134779.96741797
153,153,0,226726.506800134,5134779.96696989
153,153,0,231493.4647,5134576.6573
153,377,0.0330169653601571,226726.506863655,5134779.99998679
154,154,0,219025.6908,5154533.2591
154,154,0,214333.7803,5153286.4685
155,155,0,273983.2191,5216506.8542
155,155,0,272705.855505128,5214958.20223886
155,156,0.00933482298894034,272705.851612057,5214958.19375458
155,656,0.010051557601515,272705.855,5214958.1922
156,155,0.010051557601515,272705.855505128,5214958.20223886
156,156,0,272705.855,5214958.1922
156,156,0,270703.899619146,5215146.0925387
156,656,0,272705.855,5214958.1922
157,10,0.00370742253054175,274798.5935,5189229.2953
157,157,0,273659.0457,5191793.0241
157,157,0,274798.592962214,5189229.29896821
157,158,0,273659.0457,5191793.0241
157,669,0.0207633671724285,273659.029450207,5191793.03702523
157,704,0.0041243843769182,274798.593802408,5189229.29493031
158,157,0,273659.0457,5191793.0241
158,158,0,273659.0457,5191793.0241
158,158,0,273868.3112,5193338.5739
158,669,0.0207633671724285,273659.029450207,5191793.03702523
159,159,0,241075.798093598,5135781.46325835
159,159,0,243680.3902,5138081.0748
159,160,0.0143128252591154,241075.7838,5135781.464
159,566,0.0394730085604178,241075.785170569,5135781.50055599
160,159,0.0143128252591154,241075.798093598,5135781.46325835
160,160,0,233217.397840532,5136109.52725272
160,160,0,241075.7838,5135781.464
160,161,0.0235588415272257,233217.374355305,5136109.52539179
160,466,0.0235588415272257,233217.374355305,5136109.52539179
160,537,0.0149134837843396,233217.387517385,5136109.53801584
160,566,0.0365816735286947,241075.785170569,5135781.50055599
161,160,0.0235588415272257,233217.397840532,5136109.52725272
161,161,0,222927.398881451,5136552.08310984
161,161,0,233217.374355305,5136109.52539179
161,466,0,233217.374355305,5136109.52539179
161,537,0.000931616521322296,233217.375027655,5136109.52603665
162,52,0.0402344847378276,240963.0374,5132533.4569
162,162,0,240962.997257987,5132533.45962628
162,162,0,237918.9267,5132660.232
162,163,0.0402344847378276,240963.0374,5132533.4569
162,436,6.73130183932477,237912.301772794,5132661.42395804
163,52,0,240963.0374,5132533.4569
163,162,0.0402344847378276,240962.997257987,5132533.45962628
163,163,0,240963.0374,5132533.4569
163,163,0,242682.529392466,5135691.19828837
164,164,0,211182.110980576,5187088.22348538
164,164,0,221117.8969,5186710.919
165,165,0,229748.903028068,5133031.82181535
165,165,0,222962.8094,5133369.1786
166,166,0,292619.7601,5207996.6912
166,166,0,292078.697302764,5206088.04117358
167,49,4.53239825538272e-005,291723.4715,5201236.8803
167,167,0,291723.47152582,5201236.88026275
167,167,0,295617.2021,5199829.0886
167,718,0.00993708087525505,291723.479299506,5201236.87407281
168,145,0.0196105396817908,234130.0261,5129572.2187
168,168,0,232147.8243,5127380.2044
168,168,0,234130.025407081,5129572.19910171
168,169,0.0196105396817908,234130.0261,5129572.2187
169,145,0,234130.0261,5129572.2187
169,168,0.0196105396817908,234130.025407081,5129572.19910171
169,169,0,234187.972694203,5131085.90184938
169,169,0,234130.0261,5129572.2187
170,170,0,219436.7925,5173048.2599
170,170,0,219562.376838756,5169048.30107875
170,222,0,219436.7925,5173048.2599
170,265,0.00586979953302544,219436.798364984,5173048.25966227
170,271,0.251234754390134,219562.3655,5169048.0501
171,171,0,219592.0466,5169035.2888
171,171,0,220693.1557,5166204.5403
171,277,0.0468702170063221,219591.999745773,5169035.2900242
171,278,3.01417931494772e-005,219592.046600768,5169035.28883013
172,139,0,238978.9156,5127794.8309
172,172,0,238978.9156,5127794.8309
172,172,0,246803.2505,5129061.83
172,554,0.0225832590263899,238978.893681585,5127794.82546064
173,71,0,227148.1553,5164043.5063
173,173,0,226313.1062,5164703.305
173,173,0,227148.1553,5164043.5063
173,178,0,227148.1553,5164043.5063
173,371,0.0204188063098002,226313.086255229,5164703.30062579
173,388,0.0197251842988454,226313.086495228,5164703.30589714
174,20,6.02411951903059,223829.309350881,5189804.62458201
174,20,1.48816960389523,223829.309350881,5189804.62458201
174,22,7.15469896929585,223829.18803342,5189805.85784548
174,22,2.65705748069277,223829.18803342,5189805.85784548
174,29,2.62863137615268,223834.873365045,5189798.36977739
174,29,6.90986780675683,223834.873365045,5189798.36977739
174,36,6.90986780675683,223834.873365045,5189798.36977739
174,36,2.62863137615268,223834.873365045,5189798.36977739
174,174,0,223832.510383957,5189799.52130824
174,174,0,223830.093744897,5189803.35991811
174,320,1.48816960389523,223829.309350881,5189804.62458201
174,320,6.02411951903059,223829.309350881,5189804.62458201
174,321,0,223830.093744897,5189803.35991811
174,321,4.5359750955705,223830.093744897,5189803.35991811
174,323,4.5359750955705,223830.093744897,5189803.35991811
174,323,0,223830.093744897,5189803.35991811
174,324,0.862692221142855,223833.139705354,5189800.11138658
174,324,0,223830.093744897,5189803.35991811
174,325,4.46162371583604,223833.145479283,5189800.10522866
