cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
43,67208,"18048442",5121,"unclassified","3rd Street South","CR 59","B",0,0,"F","F",1,211265.872289435,5181317.31253149
44,919067,"1303981332",5122,"residential","120th Avenue South",,"B",0,0,"F","F",1,211934.410934587,5180572.88510289
45,260319,"18282277",5122,"residential","260th Avenue",,"B",0,0,"F","F",1,235998.609650232,5164926.97542194
46,260533,"18282535",5142,"track","370th Street",,"B",0,0,"F","F",1,224004.343581279,5142992.53956675
47,259872,"18281738",5113,"primary",,"MN 9","B",0,0,"F","F",1,228616.805316292,5142789.20705071
48,376032,"206787833",5121,"unclassified","T-184",,"B",0,0,"F","F",1,225421.186847664,5142937.032177
49,259380,"18281117",5141,"service",,,"B",0,0,"F","F",1,226846.868324248,5138030.54405087
50,65006,"18045915",5131,"motorway_link",,,"F",0,0,"F","F",1,231164.656083125,5183844.90368805
51,892769,"1276534413",5122,"residential","230 Street",,"B",0,0,"F","F",1,268458.737356088,5199129.43897294
52,30155,"18003091",5121,"unclassified","260 Street",,"B",0,0,"F","F",1,266513.53380548,5204066.31735359
53,302883,"97740321",5122,"residential","T-267",,"B",0,0,"F","F",1,220080.833056571,5168793.6384586
54,517067,"701180819",5154,"path",,,"B",0,1,"T","F",1,213574.078995595,5201988.074947
55,66159,"18047226",5115,"tertiary","Oakport Street","CR 3","B",88,0,"F","F",1,213751.920016092,5201717.73987601
56,389345,"241981954",5122,"residential","50th Street North",,"B",0,0,"F","F",1,219477.27941308,5210804.1679027
57,494464,"640377074",5115,"tertiary","60th Avenue South","CR 12","B",0,1,"T","F",1,223828.221622443,5189811.40506334
58,260387,"18282360",5122,"residential","County Road 168",,"B",0,0,"F","F",1,226798.507554609,5138023.41300487
59,259443,"18281202",5122,"residential","345th Street",,"B",0,0,"F","F",1,226391.506523047,5130788.18825503
60,361536,"173832862",5112,"trunk",,"MN 210","B",0,1,"T","F",1,227993.212824867,5131487.13991064
61,279811,"30249611",5121,"unclassified","130th Street South",,"B",0,0,"F","F",1,230807.114290922,5186255.42164983
62,260768,"18282871",5121,"unclassified","County Road 15",,"B",0,0,"F","F",1,236308.412705032,5132743.59003444
63,260523,"18282523",5121,"unclassified","T-196",,"B",0,0,"F","F",1,234698.108914577,5132811.52720954
64,260069,"18281985",5121,"unclassified","County Road 180",,"B",0,0,"F","F",1,229961.705079933,5155637.17845556
65,260378,"18282349",5142,"track","T-54",,"B",0,0,"F","F",1,222599.451333456,5144678.28153856
