cat,a_cat,b_cat,to_x,to_y
646,352,1,221375.537888233,5218848.21573951
647,351,1,226174.116460501,5218629.64325726
648,1062,1,224641.070702919,5191383.77869234
649,2450,1,225182.587855723,5191364.40865091
650,1443,1,211617.053553741,5216048.7040814
651,14,1,234024.656592804,5213389.75649828
652,82,1,224408.796175485,5213815.97946062
653,218,1,222854.07680107,5215484.98992526
654,2484,1,230779.160038978,5213527.42490866
655,1906,1,235495.046975127,5180106.74427151
656,1910,1,232970.51817177,5180531.74096574
657,487,1,216282.557839128,5185277.25876652
658,274,1,220380.742709717,5202968.26602574
659,163,1,220374.552703776,5202812.70768808
660,3104,1,218974.059133649,5207733.94448702
661,3605,1,215943.050829829,5178847.39323808
662,485,1,212721.515443101,5178981.47394677
663,182,1,224324.876333178,5212195.82294827
664,352,1,221129.146316511,5212329.78176238
665,218,1,222733.754705826,5212250.49196413
666,2588,1,218156.807625982,5190028.29264649
667,1091,1,214943.174764368,5190157.79560108
668,1968,1,244975.982101468,5124283.90593922
669,825,1,243362.73867871,5124354.76556716
670,534,1,243435.192794734,5125968.85144089
671,1965,1,243362.73867871,5124354.76556716
672,1968,1,243362.73867871,5124354.76556716
673,906,1,214665.37748063,5154679.15058914
674,905,1,214665.37748063,5154679.15058914
675,995,1,214485.66211331,5182102.3545662
676,486,1,217701.122876058,5181997.49570837
677,1784,1,213999.1164699,5182111.04420156
678,2327,1,215847.947684746,5186895.8989458
679,1000,1,217974.760782876,5186834.20236637
680,1634,1,227671.695868351,5133127.58046718
681,2484,1,230062.790096832,5205605.74189153
682,2329,1,228442.137726036,5205663.13184388
683,3295,1,225229.781431527,5205819.76171529
684,90,1,225229.781431527,5205819.76171529
685,3178,1,231618.874494504,5205565.43102868
686,2450,1,234602.428213463,5178754.38075903
687,490,1,213745.881566858,5183732.29312482
688,271,1,232040.023968438,5147565.75601025
689,2020,1,223964.298999429,5147851.60612374
690,2003,1,233525.240421691,5144188.05160057
691,1151,1,227086.309530542,5144475.54242442
692,1844,1,239481.333635601,5166537.54061045
693,173,1,215175.176211231,5198782.45113156
694,1085,1,226415.863605167,5167135.63861042
695,83,1,241291.964563441,5142231.43720079
696,14,1,233735.372331404,5208570.89440235
697,1009,1,215811.838080229,5195531.36347018
698,3115,1,215241.029616627,5196625.63266931
699,2993,1,216617.812351555,5194883.57860927
700,3131,1,216497.636353212,5194622.22380332
701,1083,1,217283.985848932,5193306.33015565
702,3483,1,216618.457650249,5194910.34065615
703,497,1,216082.594342203,5195124.08269272
704,1720,1,230411.040638932,5131391.07317232
705,1058,1,228204.361467325,5131495.82256605
706,297,1,230173.384625474,5131401.77563802
707,1147,1,230913.782729299,5131369.76439647
708,2031,1,235213.977326095,5131171.20360868
709,2031,1,235332.043162405,5131166.29264326
710,1261,1,245116.91602105,5127522.3128271
711,823,1,243502.973154278,5127591.91460268
712,294,1,230061.618221714,5137880.29570659
713,2842,1,217283.881763032,5173149.42399796
714,871,1,229304.480200527,5187977.228679
715,2993,1,227781.939811651,5188038.76559642
716,876,1,225687.206234219,5188126.98113617
717,2226,1,225683.915576593,5188133.01596499
718,30,1,223817.102761658,5209002.3973089
719,218,1,222583.7292518,5209058.1334545
720,3380,1,223817.102761658,5209002.3973089
721,90,1,225403.307903589,5208933.16249973
722,1734,1,240622.944116056,5166510.36466325
723,2303,1,236435.098073891,5135974.77816851
724,1421,1,236435.098073891,5135974.77816851
725,1424,1,231607.403710323,5136174.83329379
726,2230,1,225160.979089023,5136455.95564007
727,504,1,228258.734090013,5136319.65642926
728,980,1,218978.163346867,5162609.01156292
729,785,1,221349.695112143,5162470.14757098
730,3104,1,228522.632908087,5207320.27836501
731,2984,1,229392.712106972,5189589.83686926
732,66,1,225860.572698039,5210524.20047503
733,429,1,232269.250232256,5210248.70729529
734,3483,1,220012.152319666,5194749.79163181
735,27,1,214603.096683779,5211051.06100463
736,1910,1,231016.889534735,5183850.71795657
737,767,1,230698.128667485,5183873.9292714
738,1936,1,231168.910168931,5183844.73687594
739,579,1,229132.090958707,5184750.32067501
740,426,1,220219.35557816,5199578.58617832
741,533,1,239145.746533001,5129383.91200928
742,239,1,241960.444592627,5129280.93365003
743,1670,1,240353.167410501,5129360.02267996
744,303,1,216954.728007035,5198553.50937957
745,1352,1,218558.620041616,5198404.71348529
746,346,1,216138.497852547,5198584.11869126
747,2329,1,228308.183022808,5202487.47750447
748,2484,1,229923.239422738,5202418.40625619
749,214,1,228308.183022808,5202487.47750447
750,2339,1,219935.715977697,5193183.7252968
751,3296,1,219857.899446694,5191580.15196041
752,2598,1,219928.468977777,5193018.21357973
753,683,1,220013.742053209,5194789.3730812
754,1170,1,220090.325504755,5196391.34540056
755,2450,1,226472.033821187,5189703.55901172
756,870,1,236372.008077398,5134356.31473908
757,1655,1,220110.660756691,5168757.06307118
758,2329,1,228533.221918962,5207314.00792327
759,3178,1,231720.510092409,5207156.36560422
760,32,1,230122.39881592,5207199.72089839
761,14,1,233329.234680128,5207076.03913876
762,247,1,219817.238530215,5218910.19008123
763,2336,1,222975.89346758,5218779.6913974
764,3280,1,234803.966200315,5213360.77373173
765,353,1,229189.768144114,5213632.21885192
766,182,1,224440.865029039,5215409.39749939
767,429,1,232415.594059307,5213458.99751349
768,3483,1,233008.215781001,5180530.70822671
769,2450,1,232970.51817177,5180531.74096574
770,2632,1,218827.71436262,5204501.77170156
771,66,1,225916.443389989,5212129.06278599
772,1000,1,218156.807625982,5190028.29264649
773,487,1,216549.637277012,5190093.21591766
774,1965,1,244975.982101468,5124283.90593922
775,825,1,244975.982101468,5124283.90593922
776,779,1,219583.875757851,5186765.35555768
777,296,1,228388.53419802,5133095.47014033
778,995,1,214595.179772479,5183708.43621686
779,977,1,213100.670165939,5183760.25035628
780,1199,1,215295.560999956,5197638.26231609
781,700,1,215241.029616627,5196625.63266931
782,2339,1,217283.985848932,5193306.33015565
783,1000,1,218236.299126562,5191868.72053319
784,3484,1,216618.457650249,5194910.34065615
785,1817,1,216479.942616519,5194956.01673108
786,640,1,216091.515696423,5195110.84225195
787,1720,1,230556.719021004,5131384.40300938
788,1430,1,229799.111530267,5131418.68993624
789,878,1,231415.298468678,5131347.93947422
790,2030,1,233270.013866962,5131262.89243228
791,2030,1,233510.798136137,5131249.85559417
792,870,1,236239.949315909,5131124.78079343
793,537,1,243502.973154278,5127591.91460268
794,2029,1,229450.132770571,5137897.76858603
795,1429,1,231668.656936379,5137806.89844386
796,876,1,225959.759600851,5188106.40534669
797,1945,1,225687.206234219,5188126.98113617
798,3295,1,225403.307903589,5208933.16249973
799,2225,1,223533.035803985,5136520.57029086
800,106,1,226170.094583299,5136417.3520219
801,871,1,229392.710926746,5189589.81689735
802,197,1,230667.607454421,5210311.11549247
803,353,1,229058.431563457,5210385.65032693
804,83,1,232269.250232256,5210248.70729529
805,1906,1,233865.873397963,5210167.37738674
806,3484,1,220012.152319666,5194749.79163181
807,2993,1,220011.097509805,5194723.45296561
808,3521,1,230902.947491672,5183855.16586068
809,3484,1,231044.961626193,5183849.61718778
810,1674,1,231921.898963563,5183813.42665507
811,1937,1,229712.449609579,5184722.40019375
812,3234,1,216954.728007035,5198553.50937957
813,1435,1,217288.534299146,5198541.34266353
814,401,1,215567.734522523,5198601.64321451
815,360,1,231483.291574582,5202360.84498494
816,1096,1,219928.468977777,5193018.21357973
817,214,1,228533.221918962,5207314.00792327
818,218,1,222975.89346758,5218779.6913974
819,234,1,224578.581587502,5218707.1947436
820,197,1,230779.160038978,5213527.42490866
821,3146,1,227579.982932808,5213673.63095851
822,83,1,232415.594059307,5213458.99751349
823,271,1,218827.71436262,5204501.77170156
824,353,1,229127.831677447,5212003.58631993
825,1783,1,217974.760782876,5186834.20236637
826,2224,1,228270.971648135,5133101.08392236
827,298,1,234638.051197054,5131199.88563239
828,1421,1,236239.949315909,5131124.78079343
829,293,1,237850.259855319,5131048.11760361
830,877,1,230061.618221714,5137880.29570659
831,2751,1,226099.148218942,5188100.64647439
832,1945,1,225959.759600851,5188106.40534669
833,65,1,227450.560714448,5210451.57395467
834,3483,1,231044.961626193,5183849.61718778
835,1392,1,217638.681522441,5198526.24076296
836,1906,1,233083.171217908,5202247.55079131
837,272,1,229923.239422738,5202418.40625619
838,65,1,227579.982932808,5213673.63095851
839,351,1,225986.610423188,5213768.3191537
840,197,1,230728.195784956,5211925.2203231
841,65,1,227514.232406886,5212060.18497878
842,292,1,237441.200818701,5131069.1884369
843,2226,1,227695.580403982,5188042.36149445
844,3146,1,227450.560714448,5210451.57395467
845,425,1,217850.330328994,5198516.32992155
846,14,1,233083.171217908,5202247.55079131
847,3178,1,231483.291574582,5202360.84498494
848,2484,1,230728.195784956,5211925.2203231
849,85,1,230728.195784956,5211925.2203231
850,3146,1,227514.232406886,5212060.18497878
851,1167,1,227695.580403982,5188042.36149445
852,667,1,226099.148218942,5188100.64647439
