cat,x,y
824,374495.883696392,4946888.90762429
825,375154.500026388,4947023.11725902
826,375154.588838678,4947023.07129842
827,375202.116289584,4947009.52558031
828,375202.030819596,4947009.57749256
829,375290.712920212,4946966.47386736
830,375290.811966181,4946966.46008708
831,375336.734508552,4946947.50916961
832,375336.643602647,4946947.55083634
833,375856.428777489,4946797.29276805
834,375856.523835012,4946797.26171862
835,375900.51936373,4946774.54402454
836,375900.432094884,4946774.59285228
837,375947.633936794,4946749.09028644
838,375947.716164911,4946749.03337829
839,375989.414033549,4946722.62459358
840,375989.318746738,4946722.65493207
841,376554.723201141,4946985.61752243
842,376554.804313825,4946985.67600945
843,376596.695558386,4947011.59861752
844,376596.595806439,4947011.60565662
845,376607.11756261,4947010.96296057
846,376607.215375173,4947010.98376207
847,376656.699659696,4947011.38205275
848,376656.600944462,4947011.3917703
849,376674.422678411,4947009.16978813
850,376674.519161536,4947009.19607514
851,376724.101457568,4947008.4705487
852,376724.007612706,4947008.43600681
853,376981.651730105,4946877.84948703
854,376981.70989442,4946877.76814263
855,377012.863079447,4946839.33746954
856,377012.795229618,4946839.41092974
857,377461.796030016,4946527.21223806
858,377461.894626189,4946527.19554091
859,377490.171979312,4946521.94517915
860,377490.14719057,4946521.84830027
861,374869.68676263,4948275.34928059
862,374869.681665244,4948275.24941059
863,374840.509751584,4948243.12307688
864,374840.60945382,4948243.11536558
865,377202.985645746,4951680.22019542
866,377203.080861943,4951680.18963604
867,377252.590609521,4951679.6124282
868,377252.492942539,4951679.63390286
869,377872.537419721,4951463.13346621
870,377872.63594975,4951463.11638309
871,377918.667746404,4951445.18361048
872,377918.569216374,4951445.20069361
873,378524.728288286,4951029.56029713
874,378524.826024114,4951029.53913802
875,378574.289565649,4951028.0373849
876,378574.189578097,4951028.03896269
877,419484.748481854,4946946.60866565
878,419484.776282565,4946946.70472355
879,419498.19237411,4946994.33978492
880,419498.158546063,4946994.24568039
881,426766.297043102,4945644.42493727
882,426766.381340787,4945644.37114228
883,426808.657347327,4945618.49548901
884,426808.571359145,4945618.54653833
885,427039.468216535,4945232.99686909
886,427039.499640919,4945232.90193486
887,427058.480613684,4945187.04906445
888,427058.439800268,4945187.14035665
889,426466.437644289,4945834.50838364
890,426466.492910654,4945834.4250432
891,426485.655888226,4945818.88561675
892,426485.565954243,4945818.92934178
893,429858.051385425,4950631.48176211
894,429858.150446134,4950631.4680882
895,429907.069960549,4950623.21266675
896,429906.972924685,4950623.23683369
897,424608.11816273,4951478.65928777
898,424608.216338524,4951478.64027426
899,424655.212486125,4951462.35916709
900,424655.120719887,4951462.39890319
901,423304.333031316,4950656.53183617
902,423304.428539034,4950656.50220045
903,423350.854186405,4950638.97096694
904,423350.758678687,4950639.00060266
905,422901.063775662,4950692.17116877
906,422901.10939715,4950692.26015573
907,422926.240775286,4950734.47192758
908,422926.167698729,4950734.40366473
909,421932.569189615,4950311.10657825
910,421932.569680188,4950311.20657705
911,421940.734539552,4950359.79072445
912,421940.735311133,4950359.69072743
913,421812.319456962,4950149.41262472
914,421812.41648877,4950149.43680795
915,421860.533496402,4950161.42900384
916,421860.436464595,4950161.40482062
917,424143.156837655,4951733.02654084
918,424143.107006519,4951732.93984102
919,424114.52972689,4951741.31418602
920,424114.61631975,4951741.26416926
921,423988.230858076,4951790.29107632
922,423988.137481713,4951790.32686536
923,423965.08202934,4951799.16349512
924,423965.175405703,4951799.12770609
925,421190.821816997,4950998.9901576
926,421190.883072098,4950999.06920071
927,421226.945119837,4951032.68546533
928,421226.876442737,4951032.61277794
929,421243.69504312,4951047.51575432
930,421243.76372022,4951047.5884417
931,421281.46806186,4951079.84375265
932,421281.392491083,4951079.77826175
933,421284.617260903,4951082.57290113
934,421284.69283168,4951082.63839202
935,421322.7108811,4951114.26220572
936,421322.635310322,4951114.19671482
937,381793.950056147,4950698.76498222
938,381794.045243486,4950698.73433306
939,381839.400240014,4950678.98279298
940,381839.320701001,4950679.04340276
941,381937.772418583,4950199.45737585
942,381937.771113836,4950199.35738436
943,381936.853973016,4950151.20791382
944,381936.835641416,4950151.30621922
945,382070.400460902,4948669.43822189
946,382070.484750237,4948669.38441383
947,382111.431311733,4948641.47557406
948,382111.337748465,4948641.51087158
949,382518.833639064,4946870.21977995
950,382518.903096294,4946870.14783766
951,382553.398035209,4946834.767669
952,382553.315706738,4946834.82443187
953,379813.187462979,4950868.96787455
954,379813.263496994,4950868.90292204
955,379835.47953169,4950858.12299635
956,379835.400141209,4950858.06219214
957,431883.724579981,4946499.50803587
958,431883.811001299,4946499.55834845
959,431923.871311555,4946528.61297395
960,431923.80140527,4946528.54146792
961,432913.091506898,4946595.34641559
962,432913.140675654,4946595.25933842
963,432936.470190424,4946551.75983071
964,432936.418041504,4946551.8451565
965,372122.630710655,4948851.86440276
966,372122.676736304,4948851.77562416
967,372149.879665333,4948810.41682227
968,372149.811348317,4948810.48984819
969,372301.968864657,4948606.72395695
970,372302.0660494,4948606.70039584
971,372344.597942083,4948581.50546868
972,372344.502472524,4948581.5352271
973,372395.335215698,4948450.37621859
974,372395.353549885,4948450.27791367
975,372393.22857907,4948400.76677379
976,372393.239336377,4948400.86619351
977,372394.54100388,4948372.63452582
978,372394.552897651,4948372.53523564
979,372424.075572117,4948335.70611294
980,372423.986361348,4948335.75129523
981,372431.301095231,4948332.98651544
982,372431.39468671,4948332.95129279
983,372478.262001413,4948316.49794659
984,372478.162359691,4948316.50640397
985,372719.657879668,4948320.71160463
986,372719.756004542,4948320.69233006
987,372765.928960621,4948303.48241134
988,372765.838623128,4948303.52529651
989,372989.901007002,4948222.61024167
990,372989.985571852,4948222.55686765
991,373035.062613093,4948201.7363126
992,373034.968108849,4948201.76900736
993,373056.495057497,4948191.20875337
994,373056.589561742,4948191.1760586
995,373097.10870349,4948163.16093922
996,373097.019024918,4948163.20518574
997,372509.274674603,4952204.49668461
998,372509.187470888,4952204.44774064
999,372466.445126259,4952181.74718305
1000,372466.5345056,4952181.79203094
1001,372114.315404791,4951815.82773228
1002,372114.23658471,4951815.76619047
1003,372071.973979238,4951789.78537358
1004,372072.059307252,4951789.83751886
1005,372328.247548559,4950561.50042941
1006,372328.347334436,4950561.50696995
1007,372377.746819657,4950564.35496535
1008,372377.646895395,4950564.35885658
1009,372740.59974037,4950198.81958691
1010,372740.531294841,4950198.74668143
1011,372703.210465289,4950166.21643699
1012,372703.29156673,4950166.27493961
1013,421048.982588079,4950741.9161701
1014,421048.981100844,4950742.01615904
1015,421044.534600324,4950791.1996487
1016,421044.546037599,4950791.10030491
1017,424175.537734155,4951835.5662167
1018,424175.437789328,4951835.5695381
1019,424141.568162994,4951802.15725039
1020,424141.579345345,4951802.2566232
1021,424419.782630627,4952007.12919413
1022,424419.682641101,4952007.13064144
1023,424392.513195615,4951988.53175951
1024,424392.512557208,4951988.63175748
1025,424551.520851099,4952808.66624741
1026,424551.470202518,4952808.58002258
1027,424534.298564556,4952762.0813688
1028,424534.324420417,4952762.17793745
1029,424547.420382603,4953229.80649995
1030,424547.501432003,4953229.74792526
1031,424585.564592541,4953198.1799091
1032,424585.499229322,4953198.25559034
1033,417979.913180347,4945079.89114345
1034,417979.937828538,4945079.98805819
1035,417980.601004943,4945129.70811634
1036,417980.615528052,4945129.60917656
1037,411311.845926739,4951291.81556511
1038,411311.849037077,4951291.91551672
1039,411312.416053363,4951341.25819504
1040,411312.41242368,4951341.15826094
1041,412289.57911751,4951959.85828142
1042,412289.653221442,4951959.79113526
1043,412326.138331003,4951926.49008141
1044,412326.055185575,4951926.54564073
1045,412854.525003351,4951755.17445232
1046,412854.603855215,4951755.23595341
1047,412875.175538044,4951768.88336518
1048,412875.09736677,4951768.82100132
1049,430531.315241872,4947857.49580196
1050,430531.414731669,4947857.48571334
1051,430580.950280967,4947857.13844952
1052,430580.851729196,4947857.12149227
1053,420875.444690289,4951538.13901199
1054,420875.544097939,4951538.12814373
1055,420922.461086321,4951541.07214641
1056,420922.362624501,4951541.05467443
1057,420532.350175244,4951570.9699945
1058,420532.364058361,4951570.87096289
1059,420535.633200634,4951521.44262653
1060,420535.61753468,4951521.5413918
1061,383187.245541679,4945367.27991381
1062,383187.317231643,4945367.34963145
1063,383213.691280407,4945409.10917905
1064,383213.642953252,4945409.021632
1065,383262.382087961,4946043.01386784
1066,383262.293069079,4946043.05942701
1067,383219.58789375,4946067.45458412
1068,383219.63816631,4946067.36813951
1069,426141.225414023,4949235.44494537
1070,426141.282244483,4949235.5272272
1071,426163.995187807,4949279.19794284
1072,426163.935502743,4949279.11770761
1073,426620.587961904,4950049.41002666
1074,426620.65599245,4950049.48331954
1075,426657.528860205,4950082.74292769
1076,426657.466596476,4950082.66467663
1077,427131.93750915,4951273.52989711
1078,427132.029725368,4951273.56857746
1079,427177.242712543,4951293.49875432
1080,427177.157035524,4951293.44718448
1081,427583.400150433,4951407.75448048
1082,427583.500111704,4951407.75169763
1083,427630.527080231,4951421.18185263
1084,427630.437528697,4951421.13734957
1085,419019.809119414,4950411.25044239
1086,419019.709119662,4950411.2502197
1087,418976.511073227,4950394.01942844
1088,418976.551421696,4950394.11092708
1089,430236.947990229,4947038.30542542
1090,430236.948253378,4947038.40542507
1091,430237.029383549,4947063.13601438
1092,430237.029017159,4947063.03601505
1093,422942.733378496,4952584.13453162
1094,422942.796550555,4952584.05701201
1095,422974.965621228,4952546.16472866
1096,422974.902449155,4952546.24224826
1097,422664.063976138,4952973.16085976
1098,422664.150418755,4952973.11058379
1099,422705.620901013,4952948.89422951
1100,422705.539891243,4952948.952859
1101,422450.974073365,4953152.83182562
1102,422451.044412831,4953152.76074567
1103,422484.590945696,4953116.16447823
1104,422484.526899781,4953116.24127745
1105,423003.899712315,4954368.59866918
1106,423003.892487215,4954368.49893053
1107,422973.606141173,4954334.07312011
1108,422973.697778832,4954334.11315185
1109,418124.461331187,4950000.73923235
1110,418124.521679066,4950000.65949444
1111,418168.237373185,4949976.98754793
1112,418168.17108413,4949977.06241956
1113,418017.988679748,4950038.68512701
1114,418018.078995601,4950038.64219629
1115,418063.953468634,4950019.81543466
1116,418063.856238069,4950019.83880595
1117,417810.79375939,4950078.7519673
1118,417810.89101143,4950078.77524906
1119,417859.617050554,4950085.9257661
1120,417859.52091152,4950085.89824727
1121,417744.765982857,4950063.44930791
1122,417744.861475921,4950063.47899082
1123,417792.628388286,4950076.73872797
1124,417792.528394725,4950076.73986276
1125,417622.870441397,4950047.27018775
1126,417622.969597083,4950047.28315502
1127,417672.039959964,4950053.48540738
1128,417671.940145147,4950053.47932443
1129,425463.829666106,4946274.26754527
1130,425463.88060449,4946274.35359921
1131,425495.956353279,4946307.02015309
1132,425495.916816011,4946306.92830101
1133,428595.687930305,4948335.49108156
1134,428595.782902176,4948335.522392
1135,428645.357955691,4948339.58432794
1136,428645.257992087,4948339.5816302
1137,378998.221330149,4948930.89614857
1138,378998.215972146,4948930.79629221
1139,378989.875272314,4948882.25242946
1140,378989.887987966,4948882.35161772
1141,378989.416368145,4949169.85005822
1142,378989.413286095,4949169.75010573
1143,378999.489214979,4949121.4582004
1144,378999.474111738,4949121.55705328
1145,378152.912940045,4950013.4180416
1146,378152.813310301,4950013.40944427
1147,378129.218573062,4949988.77358134
1148,378129.158392898,4949988.8534459
1149,374408.746844736,4946835.80017484
1150,374408.828757449,4946835.85753604
1151,374422.917803484,4946845.01252554
1152,374422.83118961,4946844.96254518
1153,374378.260969147,4946603.12280675
1154,374378.314436162,4946603.20731283
1155,374397.358074007,4946648.66774636
1156,374397.353492982,4946648.56785135
1157,372394.329824126,4947312.64549051
1158,372394.370448245,4947312.7368671
1159,372438.002597504,4947335.44280145
1160,372437.910333392,4947335.40423549
1161,374115.648013797,4947423.57828878
1162,374115.66603354,4947423.47992573
1163,374095.671363955,4947378.36690609
1164,374095.728513603,4947378.44896654
1165,374013.208069719,4947218.60980708
1166,374013.187309847,4947218.51198567
1167,373988.75453624,4947175.5714751
1168,373988.807461455,4947175.65632156
1169,373903.158977498,4947152.31275144
1170,373903.060410017,4947152.29588574
1171,373859.43983156,4947132.1583614
1172,373859.454995264,4947132.25720502
1173,373865.838204865,4947078.06603595
1174,373865.866770096,4947077.97020262
1175,373879.978700913,4947030.90489267
1176,373879.933842127,4947030.99426655
1177,373890.184053875,4947014.83642795
1178,373890.210505227,4947014.73998975
1179,373911.172494954,4946970.04053554
1180,373911.150615531,4946970.13811264
1181,370076.884911735,4951448.93095578
1182,370076.933402527,4951448.84349926
1183,370101.749650743,4951405.91894199
1184,370101.692698076,4951406.00113927
1185,369502.067749827,4952149.84846764
1186,369502.156260308,4952149.80192846
1187,369539.186281757,4952120.51335616
1188,369539.115271417,4952120.5837659
1189,368626.911583347,4952433.27634073
1190,368627.007956898,4952433.2496548
1191,368675.587999024,4952423.03201401
1192,368675.489448351,4952423.04897764
1193,367265.562351809,4953313.70129895
1194,367265.626639632,4953313.77789579
1195,367289.179634082,4953354.19109628
1196,367289.141698162,4953354.09857133
1197,366300.652188821,4949604.6880275
1198,366300.650855618,4949604.78801861
1199,366298.697897736,4949654.30999858
1200,366298.6892745,4949654.21037108
1201,365770.753548768,4947982.65334467
1202,365770.835320014,4947982.71090736
1203,365807.265800722,4948015.69360785
1204,365807.184029476,4948015.63604516
1205,374261.797136083,4946363.92300989
1206,374261.775720491,4946364.02068984
1207,374272.516122208,4946408.52552092
1208,374272.448749843,4946408.45162258
1209,374400.799262246,4945915.35878887
1210,374400.783400403,4945915.45752287
1211,374392.513887824,4945964.36123251
1212,374392.53044296,4945964.2626124
1213,374406.386546686,4945813.13230695
1214,374406.394512245,4945813.23198919
1215,374404.549552653,4945862.85290253
1216,374404.552090724,4945862.75293474
1217,374399.610575867,4945721.6106793
1218,374399.601882519,4945721.71030071
1219,374405.996497574,4945770.77609451
1220,374405.988532016,4945770.67641226
1221,372873.376500698,4945339.33180592
1222,372873.376265859,4945339.43180564
1223,372874.636987639,4945387.61495344
1224,372874.609105686,4945387.51891909
1225,372367.356937936,4945544.6464678
1226,372367.455578459,4945544.63003469
1227,372416.687892601,4945538.78218304
1228,372416.590392933,4945538.80440499
1229,371616.119346792,4945324.54017839
1230,371616.20813832,4945324.58617909
1231,371659.702168664,4945347.18044342
1232,371659.617365721,4945347.12766855
1233,418338.30244185,4950100.47641899
1234,418338.26713944,4950100.56998041
1235,418340.477518412,4950148.79229845
1236,418340.483717216,4950148.69249076
1237,418340.692102492,4950434.79508938
1238,418340.695226149,4950434.89504058
1239,418339.655565738,4950484.55277036
1240,418339.653723969,4950484.45278732
1241,418345.872163859,4950839.99342173
1242,418345.873806668,4950840.09340824
1243,418348.375611687,4950889.6148777
1244,418348.354368991,4950889.51716001
1245,418350.676458682,4951020.21148375
1246,418350.697701378,4951020.30920144
1247,418351.646267502,4951069.68084649
1248,418351.644624694,4951069.58085999
1249,418030.107958285,4950628.82916556
1250,418030.010651281,4950628.85221653
1251,417981.20343453,4950638.25052624
1252,417981.290821459,4950638.20191015
1253,417912.824084694,4950698.23063453
1254,417912.776703058,4950698.31869689
1255,417872.575901498,4950721.91043076
1256,417872.66867092,4950721.87309667
1257,417843.559858239,4950729.18905045
1258,417843.463888614,4950729.21715438
1259,417794.285537589,4950735.43069668
1260,417794.383720194,4950735.41171838
1261,417783.584239951,4950737.9399501
1262,417783.491686242,4950737.9778158
1263,417735.361900028,4950747.96770489
1264,417735.458003065,4950747.94006061
1265,418480.176956116,4950821.56939504
1266,418480.26917947,4950821.60805837
1267,418529.705027058,4950822.67033083
1268,418529.607322209,4950822.64902913
1269,418723.089831885,4950828.08399317
1270,418723.189149129,4950828.09565872
1271,418772.609973215,4950826.92346806
1272,418772.514623286,4950826.89332853
1273,418933.180106962,4950828.20403238
1274,418933.279453964,4950828.21544173
1275,418982.609854735,4950830.16241642
1276,418982.521079821,4950830.11638366
1277,420420.659602909,4949608.3529925
1278,420420.559760644,4949608.34737803
1279,420371.541076873,4949603.76519478
1280,420371.627398014,4949603.81567904
1281,420521.204093334,4949603.21706619
1282,420521.104195421,4949603.2215836
1283,420471.728106684,4949606.74850813
1284,420471.827058503,4949606.7340673
1285,420421.650252842,4948429.56094206
1286,420421.552307163,4948429.54077664
1287,420373.032588802,4948419.55135917
1288,420373.130534481,4948419.57152458
1289,419522.846136353,4947647.52716304
1290,419522.806876288,4947647.43519213
1291,419505.946935079,4947601.18188891
1292,419505.99518528,4947601.2694784
1293,419734.855969049,4948025.25477871
1294,419734.916249573,4948025.17498987
1295,419753.807702086,4947980.24663125
1296,419753.791442069,4947980.34530045
1297,419913.424802604,4948893.68677446
1298,419913.42335358,4948893.58678496
1299,419887.48744821,4948856.71019896
1300,419887.555433352,4948856.78353395
1301,419750.790151276,4949851.73898178
1302,419750.888644875,4949851.72168985
1303,419790.421658267,4949826.25329348
1304,419790.331305229,4949826.29614588
1305,419274.871326722,4949814.04585697
1306,419274.953586253,4949813.98899425
1307,419323.597353729,4949823.79311181
1308,419323.499106572,4949823.77447056
1309,419719.998583995,4947195.5856126
1310,419720.083854179,4947195.63785239
1311,419741.246797079,4947208.31168522
1312,419741.160753533,4947208.26072927
1313,427099.633921651,4946477.58174103
1314,427099.732334921,4946477.56399762
1315,427148.275191836,4946466.7555337
1316,427148.177602319,4946466.77735768
1317,428619.332597618,4946652.51662504
1318,428619.432069219,4946652.52689152
1319,428667.605624937,4946653.40903234
1320,428667.505625102,4946653.40885058
1321,426543.334165071,4946675.74998725
1322,426543.4337793,4946675.75876253
1323,426566.23166634,4946685.20101991
1324,426566.132287459,4946685.21214816
1325,430276.029632284,4946573.53635479
1326,430276.124315989,4946573.50418344
1327,430321.481744129,4946553.34469041
1328,430321.390238085,4946553.38502209
1329,430321.612443873,4946553.28708395
1330,430321.703949917,4946553.24675227
1331,430367.139783416,4946533.23057633
1332,430367.05274562,4946533.27981475
1333,430584.455379456,4946438.61863763
1334,430584.553085847,4946438.59734301
1335,430629.601096752,4946418.01137066
1336,430629.506121743,4946418.04267158
1337,430670.943861477,4946400.96685895
1338,430671.030755643,4946400.9173675
1339,430716.005779766,4946380.16309515
1340,430715.912504678,4946380.19914731
1341,422351.511127815,4945912.62326412
1342,422351.411196597,4945912.62697244
1343,422301.892306802,4945913.09519253
1344,422301.988277745,4945913.12329196
1345,422246.533625742,4945525.75016495
1346,422246.437816737,4945525.77881167
1347,422197.107476275,4945528.47353288
1348,422197.206575352,4945528.46013986
1349,422156.330723584,4945528.84730612
1350,422156.230935511,4945528.84079917
1351,422107.845981894,4945525.20529336
1352,422107.856523518,4945525.30473618
1353,422109.08230146,4945448.89543505
1354,422109.082769252,4945448.79543615
1355,422107.364221161,4945399.32262656
1356,422107.344140391,4945399.42058962
1357,422107.208081544,4945126.91953092
1358,422107.152554429,4945126.83636398
1359,422059.845401325,4945115.71775909
1360,422059.945388452,4945115.71615455
1361,421504.455892854,4945127.13882136
1362,421504.356200241,4945127.13098664
1363,421454.693118994,4945129.22117425
1364,421454.793013914,4945129.21659113
1365,422522.791298087,4945906.18637622
1366,422522.695682494,4945906.15709042
1367,422498.024149436,4945904.92033529
1368,422498.110172876,4945904.86934541
1369,425813.034702105,4951319.83024891
1370,425813.13185754,4951319.80656724
1371,425862.227639553,4951316.00179103
1372,425862.136682261,4951316.04334546
1373,425119.900458081,4950755.24765404
1374,425120.000453304,4950755.24667656
1375,425168.306899224,4950747.2272898
1376,425168.284523829,4950747.32475437
1377,424751.316564286,4950919.80084798
1378,424751.24675385,4950919.87244758
1379,424712.286300627,4950950.02102114
1380,424712.364202826,4950949.95832148
1381,424584.448857085,4950489.91684422
1382,424584.428487274,4950490.01474759
1383,424569.437465981,4950537.19189109
1384,424569.459972616,4950537.09445675
1385,423785.448999927,4950564.12621912
1386,423785.526847001,4950564.06345103
1387,423802.041227478,4950517.47110372
1388,423802.031110607,4950517.57059065
1389,421870.73041418,4951634.51163327
1390,421870.830064854,4951634.50328203
1391,421920.165453618,4951629.88402316
1392,421920.065929925,4951629.89377172
1393,423515.902387599,4951228.92834109
1394,423515.996254719,4951228.96282245
1395,423558.431271656,4951254.45204128
1396,423558.340775582,4951254.40949177
1397,420861.014061612,4950962.64110499
1398,420860.943808549,4950962.56993964
1399,420825.604686849,4950928.5070228
1400,420825.67424504,4950928.57886748
1401,412703.750138543,4946894.72393549
1402,412703.6540367,4946894.75158393
1403,412654.065723962,4946896.67074687
1404,412654.165703866,4946896.66874217
1405,413028.131453178,4945468.85995883
1406,413028.227535905,4945468.83224405
1407,413075.972959346,4945465.10631118
1408,413075.873128618,4945465.10049518
1409,414016.510342355,4945433.67008244
1410,414016.607917206,4945433.64819298
1411,414065.92027097,4945434.63719171
1412,414065.820822524,4945434.62670331
1413,414367.900719143,4945460.83076985
1414,414367.988823088,4945460.78346557
1415,414410.96959875,4945436.24609839
1416,414410.8838019,4945436.29746862
1417,415485.321277922,4946142.81608002
1418,415485.33369035,4946142.91530668
1419,415487.329282629,4946190.93411998
1420,415487.316870201,4946190.83489331
1421,423487.167652751,4950504.09930243
1422,423487.207215995,4950504.19114332
1423,423506.758090232,4950549.57244856
1424,423506.718368087,4950549.48067628
1425,422806.246833541,4949850.92058848
1426,422806.31992546,4949850.98883489
1427,422828.138807348,4949895.29346898
1428,422828.084560372,4949895.20946145
1429,422482.059722886,4949804.08642034
1430,422482.157440074,4949804.10766537
1431,422530.291064582,4949816.03029619
1432,422530.191933893,4949816.0171392
1433,422206.009378294,4949740.89930111
1434,422206.104085573,4949740.931403
1435,422254.362581344,4949752.18236287
1436,422254.263418868,4949752.16944763
1437,421927.59598168,4948935.75110941
1438,421927.661940447,4948935.82627218
1439,421972.657448529,4948944.77242253
1440,421972.557450341,4948944.77302446
1441,421859.590578612,4948560.27985248
1442,421859.614774445,4948560.37688115
1443,421877.013595069,4948606.79107054
1444,421876.979863334,4948606.69693144
1445,421342.769303299,4948098.5016999
1446,421342.77180817,4948098.60166852
1447,421343.242931946,4948147.86605755
1448,421343.250450475,4948147.76634059
1449,421522.703486469,4947943.1874084
1450,421522.609277549,4947943.22094464
1451,421478.629675971,4947938.90260172
1452,421478.7295429,4947938.89744454
1453,421526.970057553,4948346.45215316
1454,421526.996906954,4948346.35582502
1455,421542.236828304,4948342.85946283
1456,421542.137058155,4948342.86623907
1457,411298.811292953,4951082.07327859
1458,411298.737303857,4951082.14055127
1459,411257.160994129,4951109.14842438
1460,411257.244266514,4951109.09305553
1461,411386.527722246,4951012.01752119
1462,411386.456327235,4951012.08754085
1463,411347.979593166,4951043.20940517
1464,411348.058041763,4951043.14739051
1465,377531.312555407,4947012.44183278
1466,377531.258279004,4947012.35784426
1467,377511.973072628,4946966.76818012
1468,377511.985235015,4946966.86743775
1469,378470.619651356,4946159.7569207
1470,378470.664416994,4946159.84634127
1471,378502.278874672,4946198.1359877
1472,378502.193010897,4946198.08472941
1473,381592.33454365,4946013.90187772
1474,381592.360816407,4946013.99836472
1475,381639.275546286,4946024.23236668
1476,381639.176101281,4946024.24288766
1477,430809.555325238,4946510.215686
1478,430809.586681594,4946510.12072928
1479,430820.311701513,4946461.64768867
1480,430820.291800657,4946461.74568845
1481,383793.640969421,4946806.29039474
1482,383793.635123896,4946806.39022375
1483,383797.134963373,4946855.8799162
1484,383797.154306143,4946855.78180475
1485,384669.036679264,4947298.77627796
1486,384669.125117182,4947298.72960105
1487,384717.5717404,4947289.9580185
1488,384717.483279384,4947290.00465163
1489,384924.310491122,4947227.06922507
1490,384924.40894749,4947227.08672775
1491,384971.956887128,4947213.23097655
1492,384971.864297971,4947213.26875548
1493,384992.609901305,4947207.33127914
1494,384992.706725225,4947207.35628171
1495,385040.346646623,4947193.65034909
1496,385040.250137995,4947193.67654231
1497,385255.796690373,4947105.97043271
1498,385255.88302794,4947105.91997655
1499,385299.305881714,4947082.10359686
1500,385299.26273414,4947082.19380932
1501,385341.65671847,4947036.30854353
1502,385341.718067836,4947036.22957357
1503,385368.69654766,4946994.53437844
1504,385368.681748918,4946994.63327736
1505,385958.391292426,4946884.08681444
1506,385958.491290591,4946884.08620855
1507,386007.624098106,4946889.09724045
1508,386007.534928866,4946889.14250464
1509,386201.908014924,4946881.39201956
1510,386202.008014918,4946881.39205569
1511,386251.198549687,4946883.40982862
1512,386251.098549693,4946883.40979249
1513,386377.961612657,4946887.63098656
1514,386378.061112729,4946887.64097332
1515,386426.886919459,4946880.54115868
1516,386426.787419386,4946880.53117192
1517,386576.255538867,4946887.49844659
1518,386576.344996858,4946887.45375579
1519,386625.17044978,4946881.85302073
1520,386625.074657168,4946881.88172222
1521,382686.864596522,4946819.10584153
1522,382686.951248614,4946819.05592745
1523,382726.891818727,4946791.11943174
1524,382726.806522832,4946791.17162954
1525,382792.51801496,4946740.60040174
1526,382792.591285187,4946740.53234681
1527,382834.418372213,4946714.12491201
1528,382834.336295592,4946714.18203844
1529,415291.609791289,4965344.30140993
1530,415291.703586779,4965344.33608566
1531,415322.131936945,4965353.73180505
1532,415322.032859082,4965353.71825599
1533,415291.609791289,4965344.30140993
1534,415291.671851154,4965344.37982277
1535,415261.96820927,4965373.93897648
1536,415262.026600587,4965373.85779487
1537,396536.444816778,4980363.19336432
1538,396536.389471366,4980363.11007635
1539,396507.646556826,4980313.92671471
1540,396507.685484945,4980314.01882661
1541,402625.370739931,4978610.73379407
1542,402625.275949785,4978610.7019377
1543,402560.519569155,4978594.49882867
1544,402560.618351692,4978594.48327199
1545,402347.864447409,4978544.4669609
1546,402347.766956669,4978544.44469982
1547,402311.800934324,4978538.46893908
1548,402311.891254472,4978538.51186076
1549,402311.800934324,4978538.46893908
1550,402311.811761557,4978538.36952695
1551,402312.907076435,4978513.71957977
1552,402312.90763497,4978513.81957821
1553,408609.975968339,4977117.05219441
1554,408609.936430798,4977116.96034245
1555,408588.005868148,4977070.37977443
1556,408588.026334482,4977070.47765767
1557,408568.000727447,4977022.80430985
1558,408567.999352415,4977022.70431931
1559,408495.884857085,4976932.31743781
1560,408495.963632149,4976932.37903723
1561,413937.058540323,4960458.21217159
1562,413937.131067268,4960458.14332507
1563,413982.740495909,4960430.27741295
1564,413982.648792868,4960430.31574394
1565,414003.437849712,4960426.96182129
1566,414003.531438591,4960426.99705085
1567,414066.587057643,4960439.82192744
1568,414066.497206383,4960439.77803267
1569,412786.634583219,4960089.89420382
1570,412786.722094253,4960089.94259617
1571,412859.615244564,4960138.79750885
1572,412859.591334654,4960138.70040933
1573,412014.200094221,4972365.76829399
1574,412014.11361118,4972365.71808758
1575,411940.84904546,4972342.28038116
1576,411940.94819248,4972342.29341452
1577,411922.861007094,4972333.92757288
1578,411922.770033086,4972333.88605505
1579,411871.191174646,4972317.17842592
1580,411871.288574227,4972317.20108252
1581,382098.172002181,4947419.49754051
1582,382098.245149296,4947419.42935327
1583,382220.174982153,4947339.48573719
1584,382220.131061962,4947339.57557603
1585,404031.982027597,4974871.35520588
1586,404031.959390068,4974871.4526099
1587,404028.164743175,4974904.92537016
1588,404028.174830275,4974904.82588021
1589,382213.880905761,4957898.3990802
1590,382213.882871317,4957898.49906088
1591,382214.746270215,4957975.93031778
1592,382214.754272404,4957975.83063847
1593,382219.262109049,4958228.06352395
1594,382219.274022802,4958228.16281173
1595,382224.408677902,4958304.77247924
1596,382224.35953107,4958304.6853897
1597,414656.185704729,4965866.62276119
1598,414656.160365879,4965866.71949765
1599,414631.32914852,4965909.78463432
1600,414631.389651748,4965909.70501423
1601,414952.671454922,4959993.44711782
1602,414952.759373762,4959993.39947039
1603,414972.012898348,4959981.73443117
1604,414971.929921732,4959981.79024229
1605,382224.408677902,4958304.77247924
1606,382224.508425041,4958304.76537232
1607,382261.290320058,4958304.51864002
1608,382261.190334762,4958304.52035487
1609,382207.910573533,4958304.72045552
1610,382208.010150632,4958304.72964254
