cat,a_cat,b_cat,to_x,to_y
139,332,1,441233.818679861,4915819.71458277
140,2283,1,448561.096957888,4918462.61912818
141,2735,1,435265.991553373,4919591.32201798
142,2371,1,435265.991553373,4919591.32201798
143,2580,1,451903.457566004,4922826.67377289
144,2097,1,445212.358905442,4929118.97135333
145,2853,1,445212.342637806,4929118.95884153
146,936,1,429916.813894749,4911339.45106627
147,2056,1,429916.813894749,4911339.45106627
148,2484,1,442407.494605981,4928883.38351493
149,1422,1,427620.910681018,4903456.36575475
150,2917,1,427620.910681018,4903456.36575475
151,3320,1,429043.296716459,4905829.78199382
152,1691,1,445230.207821899,4906812.74718808
153,3241,1,447005.748227786,4928115.73657438
154,2859,1,447005.748227786,4928115.73657438
155,2114,1,438958.79747694,4931102.671801
156,2755,1,437355.081426389,4931104.8665829
157,1422,1,427657.211197106,4902923.21804487
158,2843,1,443582.190660233,4901920.70949972
159,2281,1,445213.633640253,4921245.07045659
160,3386,1,453843.56781641,4929258.29843495
161,1097,1,453856.349620535,4930860.52217337
162,296,1,453856.349620535,4930860.52217337
163,697,1,453843.56781641,4929258.29843495
164,3035,1,447586.986414894,4922843.13641435
165,2843,1,443597.881056199,4905311.2418639
166,2585,1,450392.025857749,4930884.34271292
167,2905,1,450228.670132777,4930671.67601998
168,1799,1,454978.903740182,4913601.94846445
169,1363,1,454783.733527451,4913162.94003327
170,675,1,454783.713511042,4913162.94038993
171,3369,1,454978.903740182,4913601.94846445
172,2449,1,433892.553550542,4906753.34149797
173,1193,1,454230.888643723,4919618.73063403
174,3076,1,426639.80518302,4898916.07391909
175,1437,1,426218.432357912,4899014.46560698
176,3878,1,425084.533084614,4898884.80545073
177,3013,1,425084.553230578,4898884.8066566
178,3014,1,425084.553230578,4898884.8066566
179,2539,1,425084.553230578,4898884.8066566
180,2540,1,425084.553230578,4898884.8066566
181,2164,1,425419.86077007,4899276.66656914
182,670,1,452461.872442606,4905894.14981593
183,2204,1,451967.208456767,4905990.31753491
184,3361,1,452461.872442606,4905894.14981593
185,1799,1,454275.73852212,4906162.89969236
186,1354,1,440348.031484759,4907608.55463716
187,1693,1,440348.031780848,4907608.53463861
188,380,1,438431.760957314,4910969.70271312
189,380,1,440823.709474693,4912476.23668998
190,1836,1,447087.609847906,4914774.0743461
191,1166,1,446472.983570238,4914681.91528064
192,762,1,446661.709556963,4919613.33843053
193,2480,1,440816.653611498,4926075.27010366
194,3239,1,443661.194690233,4923854.28712595
195,3243,1,448338.472535796,4924438.13274222
196,499,1,436354.346524748,4932518.84634718
197,499,1,435753.885375845,4932522.43203643
198,1728,1,442263.914719343,4898725.75827111
199,1445,1,454928.619932829,4903505.74074173
200,945,1,432290.515556685,4905579.83306224
201,3200,1,433878.038243283,4904668.84973679
202,1799,1,454133.266776255,4907869.97505481
203,2950,1,454133.266776255,4907869.97505481
204,1535,1,438784.773907642,4913294.80677271
205,3208,1,437185.480661127,4914503.11761106
206,2059,1,437185.480661127,4914503.11761106
207,3109,1,437185.480661127,4914503.11761106
208,1340,1,438888.501584122,4913216.9404744
209,3072,1,455286.661894118,4916381.02941853
210,1531,1,447471.886230413,4917192.14982282
