cat,lcat,along,elev
473,10,47.6677876034365,
474,10,48.6608665118414,
475,10,49.6539454202464,
476,11,0,
477,11,0.994124384049752,
478,11,1.9882487680995,
479,11,2.98237315214926,
480,11,3.97649753619901,
481,11,4.97062192024876,
482,11,5.96474630429851,
483,11,6.95887068834827,
484,11,7.95299507239802,
485,11,8.94711945644777,
486,11,9.94124384049752,
487,11,10.9353682245473,
488,11,11.929492608597,
489,11,12.9236169926468,
490,11,13.9177413766965,
491,11,14.9118657607463,
492,11,15.905990144796,
493,11,16.9001145288458,
494,11,17.8942389128955,
495,11,18.8883632969453,
496,11,19.882487680995,
497,11,20.8766120650448,
498,11,21.8707364490946,
499,11,22.8648608331443,
500,11,23.8589852171941,
501,11,24.8531096012438,
502,11,25.8472339852936,
503,11,26.8413583693433,
504,11,27.8354827533931,
505,11,28.8296071374428,
506,11,29.8237315214926,
507,11,30.8178559055423,
508,11,31.8119802895921,
509,11,32.8061046736418,
510,11,33.8002290576916,
511,11,34.7943534417413,
512,11,35.7884778257911,
513,11,36.7826022098408,
514,11,37.7767265938906,
515,11,38.7708509779403,
516,11,39.7649753619901,
517,11,40.7590997460398,
518,11,41.7532241300896,
519,11,42.7473485141394,
520,11,43.7414728981891,
521,11,44.7355972822389,
522,11,45.7297216662886,
523,11,46.7238460503384,
524,11,47.7179704343881,
525,11,48.7120948184379,
526,11,49.7062192024876,
527,12,0,
528,12,0.997026981943643,
529,12,1.99405396388729,
530,12,2.99108094583093,
531,12,3.98810792777457,
532,12,4.98513490971821,
533,12,5.98216189166186,
534,12,6.9791888736055,
535,12,7.97621585554914,
536,12,8.97324283749278,
537,12,9.97026981943643,
538,12,10.9672968013801,
539,12,11.9643237833237,
540,12,12.9613507652674,
541,12,13.958377747211,
542,12,14.9554047291546,
543,12,15.9524317110983,
544,12,16.9494586930419,
545,12,17.9464856749856,
546,12,18.9435126569292,
547,12,19.9405396388729,
548,12,20.9375666208165,
549,12,21.9345936027601,
550,12,22.9316205847038,
551,12,23.9286475666474,
552,12,24.9256745485911,
553,12,25.9227015305347,
554,12,26.9197285124784,
555,12,27.916755494422,
556,12,28.9137824763656,
557,12,29.9108094583093,
558,12,30.9078364402529,
559,12,31.9048634221966,
560,12,32.9018904041402,
561,12,33.8989173860839,
562,12,34.8959443680275,
563,12,35.8929713499711,
564,12,36.8899983319148,
565,12,37.8870253138584,
566,12,38.8840522958021,
567,12,39.8810792777457,
568,12,40.8781062596894,
569,12,41.875133241633,
570,12,42.8721602235766,
571,12,43.8691872055203,
572,12,44.8662141874639,
573,12,45.8632411694076,
574,12,46.8602681513512,
575,12,47.8572951332948,
