cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
238,500920,"654051824",5121,"unclassified","14th Street South",,"B",48,0,"F","F",1,213154.332001462,5186957.51119425
239,66550,"18047710",5121,"unclassified","40th Street South","CR 7","B",0,0,"F","F",1,216380.291508003,5186878.22423982
240,684640,"892580661",5141,"service",,,"B",0,0,"F","F",1,227675.299678435,5133127.47059891
241,67411,"18048705",5121,"unclassified","15th Street Northwest","CR 100","B",0,0,"F","F",1,210255.933241462,5219324.50539517
242,303312,"99093325",5121,"unclassified","3rd Street South",,"B",0,0,"F","F",1,211718.033715717,5190289.4724551
243,741249,"961141724",5114,"secondary","County Highway 52","CR 52","B",88,0,"F","F",1,219429.747018233,5189975.24082052
244,462067,"545236162",5113,"primary","US Highway 75 South","US 75","F",0,0,"F","F",1,212513.263993339,5190245.77903317
245,66211,"18047309",5122,"residential","7th Street Southwest",,"B",0,0,"F","F",1,210464.519665852,5190317.7365651
246,303128,"98654256",5121,"unclassified","50th Street South","CR 61","B",0,0,"F","F",1,217700.515141953,5181997.5152997
247,66075,"18047133",5121,"unclassified","28th Street South",,"B",0,0,"F","F",1,214594.683925135,5183708.44257193
248,500920,"654051824",5121,"unclassified","14th Street South",,"B",48,0,"F","F",1,213004.567548387,5183917.31644624
249,67054,"18048272",5113,"primary","US Highway 75 South","US 75","B",0,0,"F","F",1,212247.638512307,5185387.17470885
250,66550,"18047710",5121,"unclassified","40th Street South","CR 7","B",0,0,"F","F",1,216280.93392557,5185277.30355352
251,555808,"743410255",5121,"unclassified","5th Street North",,"B",0,0,"F","F",1,213159.407314324,5215987.89723176
252,283902,"40784010",5114,"secondary","34th Street South",,"F",0,1,"T","F",1,216089.154988611,5197971.52117343
253,741585,"962239508",5115,"tertiary","30th Street North","CR 5","B",0,0,"F","F",1,216389.427091382,5214183.33682351
254,259937,"18281828",5121,"unclassified","T-180",,"B",0,0,"F","F",1,222890.336068092,5160802.14859812
255,524500,"712387198",5115,"tertiary","90th Street South","CR 68","B",0,0,"F","F",1,224641.141311708,5191383.77533454
256,742214,"964412495",5152,"cycleway",,,"B",0,0,"F","F",1,227135.809266467,5196502.20699933
257,66521,"18047675",5122,"residential","100th Street North",,"B",0,0,"F","F",1,226511.007871524,5197768.80613785
258,762000,"1005661784",5122,"residential","120th Avenue South",,"B",0,1,"T","F",1,231758.964852471,5179770.21577537
259,285291,"42329108",5111,"motorway",,"I 94","F",112,0,"F","F",1,234640.00123762,5178752.68752284
260,611279,"806840858",5121,"unclassified","150th Street South",,"B",0,0,"F","F",1,233722.779892291,5179048.58275428
261,65486,"18046475",5141,"service",,,"B",0,0,"F","F",1,228334.391945797,5200883.74728952
262,64687,"18045546",5121,"unclassified",,,"B",0,0,"F","F",1,229854.574181806,5200817.79668011
263,285286,"42328917",5113,"primary","140th Street South","MN 9","B",0,0,"F","F",1,235493.536115817,5180103.91558821
264,259745,"18281573",5121,"unclassified","T-212",,"B",0,0,"F","F",1,233148.455720877,5134513.6402987
265,260768,"18282871",5121,"unclassified","County Road 15",,"B",0,0,"F","F",1,236369.378027757,5134356.23731665
266,260523,"18282523",5121,"unclassified","T-196",,"B",0,0,"F","F",1,234759.262423357,5134425.10091648
