from_cat,to_x,to_y,cat
72,226433.0936,5189704.967,72
72,226433.089918103,5189704.96710413,72
72,226433.0936,5189704.967,72
72,224587.793862698,5189766.62794427,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,224587.796110951,5189766.62847825,72
72,224587.800134461,5189766.62943387,72
72,224587.79066844,5189766.62718561,72
72,224587.789775975,5189766.56606256,72
72,224587.78637322,5189766.56625616,72
72,223834.673821924,5189798.47710566,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,223834.669660679,5189798.47968184,72
72,223834.6703,5189798.479,72
72,224587.786644928,5189766.62622999,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,224587.800134461,5189766.62943387,72
72,224587.793862707,5189766.62794427,72
72,223829.247800426,5189805.25027866,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223641.1139,5189972.0849,72
72,224587.81279474,5189766.63244078,72
72,223829.233042731,5189805.40029932,72
72,223829.232323612,5189805.40760959,72
72,223829.233297895,5189805.39770543,72
72,223829.214706551,5189805.5866974,72
72,223829.233297895,5189805.39770543,72
72,223829.214706551,5189805.5866974,72
72,223829.214339676,5189805.5904269,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.214706551,5189805.5866974,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223829.247800426,5189805.25027866,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223834.669660679,5189798.47968184,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223834.673821924,5189798.47710566,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,223834.669660679,5189798.47968184,72
72,223834.6703,5189798.479,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223829.191739489,5189805.82017112,72
72,224587.81279474,5189766.63244078,72
72,223829.233042731,5189805.40029932,72
72,223829.232323612,5189805.40760959,72
72,223829.233297895,5189805.39770543,72
72,223829.214706551,5189805.5866974,72
72,223829.233297895,5189805.39770543,72
72,223829.214706551,5189805.5866974,72
72,223829.214339676,5189805.5904269,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214031,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,224587.710034113,5189766.57059956,72
72,224587.7141,5189766.609,72
72,223829.191739489,5189805.82017112,72
72,223829.214706551,5189805.5866974,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,224587.793862697,5189766.62794427,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,224587.830214032,5189766.56376179,72
72,223829.30980352,5189804.61998067,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,223829.247800426,5189805.25027866,72
72,224587.808955987,5189766.56497129,72
72,224587.810278566,5189766.56489604,72
72,224587.786373225,5189766.56625616,72
72,224587.799743708,5189766.56549543,72
72,224587.830214032,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.80971144,5189766.56492831,72
72,224587.758246865,5189766.61948523,72
72,224587.767004882,5189766.56735814,72
72,224587.769488141,5189766.62215512,72
72,224587.769840509,5189766.56719681,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.776405487,5189766.56682329,72
72,224587.776972613,5189766.56679102,72
72,224587.786373222,5189766.56625616,72
72,223896.930022134,5189791.42009969,72
72,224587.789775975,5189766.56606256,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.796340956,5189766.56568903,72
72,223897.609814573,5189791.26916486,72
72,224587.793862698,5189766.62794427,72
72,223897.609814573,5189791.26916486,72
72,224587.796110951,5189766.62847825,72
72,224587.800134461,5189766.62943387,72
72,223896.930022134,5189791.42009969,72
72,223896.930022134,5189791.42009969,72
72,224587.79066844,5189766.62718561,72
72,224587.789775975,5189766.56606256,72
72,223834.669660679,5189798.47968184,72
72,224587.78637322,5189766.56625616,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223834.673821924,5189798.47710566,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.781202418,5189766.62493736,72
72,224587.786644928,5189766.62622999,72
72,224587.800134461,5189766.62943387,72
72,223896.930022134,5189791.42009969,72
72,224587.793862707,5189766.62794427,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.809600483,5189766.63168212,72
72,223897.609814573,5189791.26916486,72
72,224587.809600483,5189766.63168212,72
72,223897.609814573,5189791.26916486,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223896.930022134,5189791.42009969,72
72,223896.930022134,5189791.42009969,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223834.669660679,5189798.47968184,72
72,223834.6703,5189798.479,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,224587.830214031,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,223897.609814573,5189791.26916486,72
72,224587.710034113,5189766.57059956,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.7141,5189766.609,72
72,223897.609814573,5189791.26916486,72
72,224587.793862697,5189766.62794427,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223896.930022134,5189791.42009969,72
72,223896.930022134,5189791.42009969,72
72,224587.830214032,5189766.56376179,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,224587.80971144,5189766.56492831,72
72,224587.810278566,5189766.56489604,72
72,224587.786373225,5189766.56625616,72
72,224587.799743708,5189766.56549543,72
72,224587.830214032,5189766.56376179,72
72,224587.830214031,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.758246865,5189766.61948523,72
72,224587.767004882,5189766.56735814,72
72,224587.769488141,5189766.62215512,72
72,224587.769840509,5189766.56719681,72
72,224587.776405487,5189766.56682329,72
72,224587.776972613,5189766.56679102,72
72,224587.786373222,5189766.56625616,72
72,224587.789775975,5189766.56606256,72
72,224587.796340956,5189766.56568903,72
72,224587.793862698,5189766.62794427,72
72,224587.796110951,5189766.62847825,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.800134461,5189766.62943387,72
72,224587.79066844,5189766.62718561,72
72,224587.789775975,5189766.56606256,72
72,223897.609814573,5189791.26916486,72
72,224587.78637322,5189766.56625616,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.777178909,5189766.62398174,72
72,223897.609814573,5189791.26916486,72
72,224587.777178914,5189766.62398174,72
72,223897.609814573,5189791.26916486,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,223896.930022134,5189791.42009969,72
72,223896.930022134,5189791.42009969,72
72,224587.786644928,5189766.62622999,72
72,224587.800134461,5189766.62943387,72
72,224587.793862707,5189766.62794427,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223829.191739489,5189805.82017112,72
72,224587.81279474,5189766.63244078,72
72,223829.30980352,5189804.61998067,72
72,224587.81279474,5189766.63244078,72
72,223829.30980352,5189804.61998067,72
72,223829.233042731,5189805.40029932,72
72,223829.232323612,5189805.40760959,72
72,223829.233297895,5189805.39770543,72
72,223829.232323612,5189805.40760959,72
72,223829.233297895,5189805.39770543,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,223897.609814573,5189791.26916486,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,223897.609814573,5189791.26916486,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223896.930022134,5189791.42009969,72
72,223896.930022134,5189791.42009969,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223829.214706551,5189805.5866974,72
72,223829.214706551,5189805.5866974,72
72,223829.214339676,5189805.5904269,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191930552,5189805.81822885,72
72,223829.191739489,5189805.82017112,72
72,223903.88997785,5189790.92155634,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,223903.88997785,5189790.92155634,72
72,224587.81279474,5189766.63244078,72
72,223903.88997785,5189790.92155634,72
72,224587.81279474,5189766.63244078,72
72,223903.88997785,5189790.92155634,72
72,223903.88997785,5189790.92155634,72
72,224587.81279474,5189766.63244078,72
72,224587.81384309,5189766.63268977,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,223829.191739489,5189805.82017112,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,224587.710034113,5189766.57059956,72
72,224587.7141,5189766.609,72
72,224587.793862697,5189766.62794427,72
72,226433.0936,5189704.967,72
72,223829.30980352,5189804.61998067,72
72,223829.214706551,5189805.5866974,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,223829.191930552,5189805.81822885,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,224587.808955987,5189766.56497129,72
72,224587.810278566,5189766.56489604,72
72,224587.786373225,5189766.56625616,72
72,224587.799743708,5189766.56549543,72
72,224587.830214032,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.80971144,5189766.56492831,72
72,224587.758246865,5189766.61948523,72
72,224587.767004882,5189766.56735814,72
72,224587.769488141,5189766.62215512,72
72,224587.769840509,5189766.56719681,72
72,224587.776405487,5189766.56682329,72
72,224587.776972613,5189766.56679102,72
72,224587.786373222,5189766.56625616,72
72,224587.789775975,5189766.56606256,72
72,224587.796340956,5189766.56568903,72
72,224587.793862698,5189766.62794427,72
72,224587.796110951,5189766.62847825,72
72,224587.800134461,5189766.62943387,72
72,224587.79066844,5189766.62718561,72
72,224587.789775975,5189766.56606256,72
72,224587.78637322,5189766.56625616,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,224587.786644928,5189766.62622999,72
72,224587.800134461,5189766.62943387,72
72,224587.793862707,5189766.62794427,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214031,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,224587.710034113,5189766.57059956,72
72,224587.7141,5189766.609,72
72,224587.793862697,5189766.62794427,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,224587.808955987,5189766.56497129,72
72,224587.810278566,5189766.56489604,72
72,224587.786373225,5189766.56625616,72
72,224587.799743708,5189766.56549543,72
72,224587.830214032,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.80971144,5189766.56492831,72
72,224587.758246865,5189766.61948523,72
72,224587.767004882,5189766.56735814,72
72,224587.769488141,5189766.62215512,72
72,224587.769840509,5189766.56719681,72
72,224587.776405487,5189766.56682329,72
72,224587.776972613,5189766.56679102,72
72,224587.786373222,5189766.56625616,72
72,224587.789775975,5189766.56606256,72
72,224587.796340956,5189766.56568903,72
72,224587.793862698,5189766.62794427,72
72,224587.796110951,5189766.62847825,72
72,224587.800134461,5189766.62943387,72
72,224587.79066844,5189766.62718561,72
72,224587.789775975,5189766.56606256,72
72,224587.78637322,5189766.56625616,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,224587.786644928,5189766.62622999,72
72,224587.800134461,5189766.62943387,72
72,224587.793862707,5189766.62794427,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214031,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,224587.710034113,5189766.57059956,72
72,224587.7141,5189766.609,72
72,224587.793862697,5189766.62794427,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,224587.808955987,5189766.56497129,72
72,224587.810278566,5189766.56489604,72
72,224587.786373225,5189766.56625616,72
72,224587.799743708,5189766.56549543,72
72,224587.830214032,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.80971144,5189766.56492831,72
72,224587.758246865,5189766.61948523,72
72,224587.767004882,5189766.56735814,72
72,224587.769488141,5189766.62215512,72
72,224587.769840509,5189766.56719681,72
72,224587.776405487,5189766.56682329,72
72,224587.776972613,5189766.56679102,72
72,224587.786373222,5189766.56625616,72
72,224587.789775975,5189766.56606256,72
72,224587.796340956,5189766.56568903,72
72,224587.793862698,5189766.62794427,72
72,224587.796110951,5189766.62847825,72
72,224587.800134461,5189766.62943387,72
72,224587.79066844,5189766.62718561,72
72,224587.789775975,5189766.56606256,72
72,224587.78637322,5189766.56625616,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,224587.786644928,5189766.62622999,72
72,224587.800134461,5189766.62943387,72
72,224587.793862707,5189766.62794427,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214031,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,224587.710034113,5189766.57059956,72
72,224587.7141,5189766.609,72
72,224587.793862697,5189766.62794427,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.799743708,5189766.56549543,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,224587.810278566,5189766.56489604,72
72,224587.786373222,5189766.56625616,72
72,224587.796340956,5189766.56568903,72
72,224587.830214032,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.80971144,5189766.56492831,72
72,224587.758246865,5189766.61948523,72
72,224587.766372452,5189766.56739413,72
72,224587.769488141,5189766.62215512,72
72,224587.767004882,5189766.56735814,72
72,224587.769840509,5189766.56719681,72
72,224587.776405487,5189766.56682329,72
72,224587.78637322,5189766.56625616,72
72,224587.786373225,5189766.56625616,72
72,224587.789775975,5189766.56606256,72
72,224587.793862697,5189766.62794427,72
72,224587.793862707,5189766.62794427,72
72,224587.796110951,5189766.62847825,72
72,224587.786644928,5189766.62622999,72
72,224587.789775975,5189766.56606256,72
72,224587.776972613,5189766.56679102,72
72,224587.777178909,5189766.62398174,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,224587.800134461,5189766.62943387,72
72,224587.793862698,5189766.62794427,72
72,224587.800134461,5189766.62943387,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.809600483,5189766.63168212,72
72,224587.830214031,5189766.56376179,72
72,224587.707765611,5189766.57072863,72
72,224587.710034113,5189766.57059956,72
72,224587.7141,5189766.609,72
72,224587.79066844,5189766.62718561,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.799743708,5189766.56549543,72
72,224587.806308687,5189766.56512191,72
72,224587.80630869,5189766.56512191,72
72,224587.810278566,5189766.56489604,72
72,224587.786373225,5189766.56625616,72
72,224587.796340956,5189766.56568903,72
72,224587.830214032,5189766.56376179,72
72,224587.810278566,5189766.56489604,72
72,224587.80971144,5189766.56492831,72
72,224587.758246865,5189766.61948523,72
72,224587.767004882,5189766.56735814,72
72,224587.769488141,5189766.62215512,72
72,224587.769840509,5189766.56719681,72
72,224587.776405487,5189766.56682329,72
72,224587.776972613,5189766.56679102,72
72,224587.786373222,5189766.56625616,72
72,224587.789775975,5189766.56606256,72
72,224587.789775975,5189766.56606256,72
72,224587.793862697,5189766.62794427,72
72,224587.793862707,5189766.62794427,72
72,224587.796110951,5189766.62847825,72
72,224587.786644928,5189766.62622999,72
72,224587.789775975,5189766.56606256,72
72,224587.78637322,5189766.56625616,72
72,224587.772904087,5189766.62296644,72
72,224587.777178909,5189766.62398174,72
72,224587.777178914,5189766.62398174,72
72,224587.778954163,5189766.62440338,72
72,224587.781202418,5189766.62493736,72
72,224587.800134461,5189766.62943387,72
72,224587.793862698,5189766.62794427,72
72,224587.800134461,5189766.62943387,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.809600483,5189766.63168212,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.830214032,5189766.56376179,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
72,224587.81279474,5189766.63244078,72
