cat,lcat,along,elev,x,y
4164,27,4162.86638524956,275.145828662109,216184.0550878,5194979.20635249
4165,27,4163.86635315378,275.110351757813,216184.074567763,5194978.20673061
4166,27,4164.86632105799,275.059303710938,216184.110060884,5194977.20739281
4167,27,4165.86628896221,275.107858886719,216184.631189474,5194976.39057348
4168,27,4166.86625686642,275.392548486328,216185.296707296,5194975.64453
4169,27,4167.86622477064,275.501360449219,216186.238009309,5194975.51188253
4170,27,4168.86619267486,275.567272705078,216187.082760283,5194975.16083717
4171,27,4169.86616057907,275.432266992188,216187.770906988,5194974.43564485
4172,27,4170.86612848329,275.434759863281,216188.056327059,5194973.64054654
4173,27,4171.8660963875,275.590434082031,216187.686791434,5194972.71136452
4174,27,4172.86606429172,275.8029234375,216187.686082481,5194971.88417985
4175,27,4173.86603219593,275.767930224609,216188.545615868,5194971.47473658
4176,27,4174.86600010015,275.764079296875,216189.54543994,5194971.49169634
4177,27,4175.86596800436,275.777808691406,216189.865800293,5194970.8792261
4178,27,4176.86593590858,275.605447119141,216190.728409098,5194970.57577732
4179,27,4177.8659038128,275.685684082031,216191.414339931,5194970.39022023
4180,27,4178.86587171701,275.732453320313,216192.399765819,5194970.56013677
4181,27,4179.86583962123,275.771557910156,216193.385191706,5194970.73005331
4182,27,4180.86580752544,275.80619765625,216194.370617594,5194970.89996985
4183,27,4181.86577542966,275.985628564453,216195.356043481,5194971.06988638
4184,27,4182.86574333387,275.984233300781,216196.341469368,5194971.23980292
4185,27,4183.86571123809,275.908237939453,216197.326895256,5194971.40971946
4186,27,4184.86567914231,275.757642480469,216198.312321143,5194971.579636
4187,27,4185.86564704652,275.625613330078,216199.297747031,5194971.74955254
4188,27,4186.86561495074,275.562045117187,216200.283172918,5194971.91946907
4189,27,4187.86558285495,275.517192041016,216201.27988555,5194971.95751369
4190,27,4188.86555075917,275.481994189453,216202.279853454,5194971.95752441
4191,27,4189.86551866338,275.475036474609,216203.21735837,5194971.64341021
4192,27,4190.8654865676,275.532763183594,216204.14125182,5194971.26084426
4193,27,4191.86545447181,275.489175146484,216205.06514527,5194970.87827832
4194,27,4192.86542237603,275.489175146484,216205.98903872,5194970.49571237
4195,27,4193.86539028025,275.599307958984,216206.912932169,5194970.11314643
4196,27,4194.86535818446,275.403729199219,216207.836825619,5194969.73058048
4197,27,4195.86532608868,275.364996679688,216208.760719069,5194969.34801453
4198,27,4196.86529399289,275.274211523437,216209.684612519,5194968.96544859
4199,27,4197.86526189711,275.221656591797,216210.532395226,5194968.68927457
4200,27,4198.86522980132,275.245134228516,216211.237554318,5194968.97967592
4201,27,4199.86519770554,275.248761914063,216212.237522222,5194968.97967038
4202,27,4200.86516560976,275.2677375,216211.831531726,5194969.21194273
4203,27,4201.86513351397,275.2677375,216211.543236936,5194969.98931938
4204,27,4202.86510141819,275.305670068359,216211.381220679,5194970.7914212
4205,27,4203.8650693224,275.455577197266,216210.381448994,5194970.81122997
4206,27,4204.86503722662,275.517192041016,216209.381677309,5194970.83103873
4207,27,4205.86500513083,275.583587988281,216208.381905624,5194970.8508475
4208,27,4206.86497303505,275.654299951172,216207.382133939,5194970.87065626
4209,27,4207.86494093926,275.599307958984,216206.382362254,5194970.89046503
4210,27,4208.86490884348,275.489175146484,216205.382590569,5194970.91027379
4211,27,4209.8648767477,275.453828466797,216204.382818884,5194970.93008255
4212,27,4210.86484465191,275.452823876953,216203.542552118,5194970.78715738
4213,27,4211.86481255613,275.452823876953,216203.852030285,5194970.03719465
4214,27,4212.86478046034,275.419932861328,216204.83297082,5194969.94145899
4215,27,4213.86474836456,275.489175146484,216205.821292643,5194970.09362924
4216,27,4214.86471626877,275.599307958984,216206.809614465,5194970.24579949
4217,27,4215.86468417299,275.654299951172,216207.797936288,5194970.39796973
4218,27,4216.8646520772,275.583587988281,216208.786258111,5194970.55013998
4219,27,4217.86461998142,275.517192041016,216209.774579933,5194970.70231023
4220,27,4218.86458788564,275.455577197266,216210.762901756,5194970.85448048
4221,27,4219.86455578985,275.305670068359,216211.362501731,5194970.55360279
4222,27,4220.86452369407,275.2677375,216211.426395922,5194969.55631347
4223,27,4221.86449159828,275.309855859375,216210.720280653,5194969.16999309
4224,27,4222.8644595025,275.35137890625,216209.730049448,5194969.03078832
4225,27,4223.86442740671,275.236725439453,216208.739818243,5194968.89158354
4226,27,4224.86439531093,275.274211523437,216209.130659087,5194968.84898094
4227,27,4225.86436321515,275.221656591797,216210.130626992,5194968.8489851
4228,27,4226.86433111936,275.221656591797,216210.429156995,5194968.1479602
4229,27,4227.86429902358,275.245134228516,216211.288215314,5194968.05699176
4230,27,4228.86426692779,275.221656591797,216210.544035865,5194968.07481035
4231,27,4229.86423483201,275.245134228516,216211.268938391,5194968.11308235
4232,27,4230.86420273622,275.248761914063,216212.268006049,5194968.15550433
4233,27,4231.86417064044,275.304628271484,216213.267073707,5194968.19792631
4234,27,4232.86413854465,275.391357861328,216214.266141364,5194968.24034829
4235,27,4233.86410644887,275.469064746094,216215.265209022,5194968.28277027
4236,27,4234.86407435309,275.511090087891,216216.26427668,5194968.32519225
4237,27,4235.8640422573,275.569133056641,216217.263344338,5194968.36761423
4238,27,4236.86401016152,275.595903515625,216218.262411996,5194968.41003621
4239,27,4237.86397806573,275.579234765625,216219.261479654,5194968.45245819
4240,27,4238.86394596995,275.578806884766,216220.260547312,5194968.49488018
4241,27,4239.86391387416,275.571718945313,216221.25961497,5194968.53730216
4242,27,4240.86388177838,275.532000439453,216222.258682628,5194968.57972414
4243,27,4241.8638496826,275.450610058594,216223.257750285,5194968.62214612
4244,27,4242.86381758681,275.347732617187,216224.256817943,5194968.6645681
4245,27,4243.86378549103,275.288610644531,216225.255885601,5194968.70699008
4246,27,4244.86375339524,275.238381152344,216226.254953259,5194968.74941206
4247,27,4245.86372129946,275.316236865234,216227.254020917,5194968.79183404
4248,27,4246.86368920367,275.321929541016,216228.253088575,5194968.83425602
4249,27,4247.86365710789,275.342970117188,216229.252156233,5194968.876678
4250,27,4248.8636250121,275.193974560547,216230.251223891,5194968.91909998
4251,27,4249.86359291632,275.193974560547,216230.401932303,5194968.07717106
4252,27,4250.86356082053,275.363861865234,216231.401274756,5194968.11253309
4253,27,4251.86352872475,275.412603076172,216232.400617208,5194968.14789511
4254,27,4252.86349662897,275.442201269531,216233.39995966,5194968.18325714
4255,27,4253.86346453318,275.503704492188,216234.399302112,5194968.21861917
4256,27,4254.8634324374,275.515201464844,216235.398644564,5194968.25398119
4257,27,4255.86340034161,275.493714404297,216236.397987016,5194968.28934322
4258,27,4256.86336824583,275.399878271484,216237.397329468,5194968.32470524
4259,27,4257.86333615004,275.219982275391,216238.37467502,5194968.33730216
4260,27,4258.86330405426,275.199220751953,216238.37362521,5194967.33733481
4261,27,4259.86327195848,275.251533837891,216237.673975764,5194966.9738269
4262,27,4260.86323986269,275.200727636719,216236.678429274,5194966.8798961
4263,27,4261.86320776691,275.251533837891,216237.070406356,5194966.8815745
4264,27,4262.86317567112,275.239664794922,216238.069427327,5194966.92508208
4265,27,4263.86314357534,275.317297265625,216239.068448298,5194966.96858965
4266,27,4264.86311147955,275.269114160156,216240.067469269,5194967.01209723
4267,27,4265.86307938377,275.607028417969,216241.06649024,5194967.05560481
4268,27,4266.86304728798,275.812913525391,216242.06551121,5194967.09911238
4269,27,4267.8630151922,275.831740283203,216243.064532181,5194967.14261996
4270,27,4268.86298309642,275.693311523438,216244.063553152,5194967.18612754
4271,27,4269.86295100063,275.544446191406,216245.062574123,5194967.22963511
4272,27,4270.86291890485,275.492784228516,216246.061595094,5194967.27314269
4273,27,4271.86288680906,275.410965966797,216247.060616065,5194967.31665027
4274,27,4272.86285471328,275.295270703125,216248.059637036,5194967.36015784
4275,27,4273.86282261749,275.285782910156,216249.058658006,5194967.40366542
4276,27,4274.86279052171,275.214177978516,216250.057678977,5194967.447173
4277,27,4275.86275842593,275.538400048828,216251.056699948,5194967.49068057
4278,27,4276.86272633014,275.7874453125,216252.055720919,5194967.53418815
4279,27,4277.86269423436,275.833656445312,216253.05474189,5194967.57769573
4280,27,4278.86266213857,275.751373095703,216254.053762861,5194967.62120331
4281,27,4279.86263004279,275.635863867188,216255.052783832,5194967.66471088
4282,27,4280.862597947,275.644105224609,216256.051804802,5194967.70821846
4283,27,4281.86256585122,275.598545214844,216257.050825773,5194967.75172604
4284,27,4282.86253375543,275.499648925781,216258.049846744,5194967.79523361
4285,27,4283.86250165965,275.47877578125,216259.048867715,5194967.83874119
4286,27,4284.86246956387,275.263793554688,216260.047888686,5194967.88224877
4287,27,4285.86243746808,275.306339794922,216261.046909657,5194967.92575634
4288,27,4286.8624053723,275.200448583984,216262.045930628,5194967.96926392
4289,27,4287.86237327651,275.200448583984,216262.345715129,5194967.28318741
4290,27,4288.86234118073,275.306339794922,216261.50305833,5194967.01488534
4291,27,4289.86230908494,275.063359277344,216261.34568687,5194966.15081886
4292,27,4290.86227698916,275.237711425781,216262.244314927,5194966.08494673
4293,27,4291.86224489338,275.424081445313,216263.243538637,5194966.12351856
4294,27,4292.86221279759,275.410779931641,216264.242762348,5194966.16209039
4295,27,4293.86218070181,275.260017041016,216265.241986058,5194966.20066222
4296,27,4294.86214860602,275.223368115234,216266.241209768,5194966.23923405
4297,27,4295.86211651024,275.227274853516,216267.240433479,5194966.27780588
4298,27,4296.86208441445,275.222419335938,216268.239657189,5194966.31637771
4299,27,4297.86205231867,275.244092431641,216269.2388809,5194966.35494954
4300,27,4298.86202022288,275.171910791016,216270.23810461,5194966.39352136
4301,27,4299.8619881271,275.219312548828,216271.23732832,5194966.43209319
4302,27,4300.86195603132,275.076604980469,216272.236552031,5194966.47066502
4303,27,4301.86192393553,275.449382226563,216271.901613814,5194965.97700293
4304,27,4302.86189183975,275.459335107422,216270.903480439,5194965.91645893
4305,27,4303.86185974396,275.441010644531,216269.905347065,5194965.85591493
4306,27,4304.86182764818,275.384995458984,216268.90721369,5194965.79537093
4307,27,4305.86179555239,275.303846923828,216267.909080315,5194965.73482693
4308,27,4306.86176345661,275.269597851563,216266.910946941,5194965.67428293
4309,27,4307.86173136082,275.177994140625,216265.912813566,5194965.61373893
4310,27,4308.86169926504,275.177994140625,216265.339996558,5194965.15247413
4311,27,4309.86166716926,275.269597851563,216266.200208988,5194965.04735565
4312,27,4310.86163507347,275.303846923828,216267.199404916,5194965.08664061
4313,27,4311.86160297769,275.384995458984,216268.198600843,5194965.12592557
4314,27,4312.8615708819,275.441010644531,216269.197796771,5194965.16521052
4315,27,4313.86153878612,275.459335107422,216270.196992698,5194965.20449548
4316,27,4314.86150669033,275.449382226563,216271.196188626,5194965.24378044
4317,27,4315.86147459455,275.40198046875,216272.195384553,5194965.2830654
4318,27,4316.86144249877,275.369461523438,216273.194580481,5194965.32235035
4319,27,4317.86141040298,275.325445605469,216274.193776408,5194965.36163531
4320,27,4318.8613783072,275.310134912109,216275.192972336,5194965.40092027
4321,27,4319.86134621141,275.266509667969,216276.192168263,5194965.44020523
4322,27,4320.86131411563,275.226902783203,216277.191364191,5194965.47949019
4323,27,4321.86128201984,275.274174316406,216278.001957163,5194965.32419891
4324,27,4322.86124992406,275.28351328125,216279.001074072,5194965.36544465
4325,27,4323.86121782827,275.291568603516,216280.000190982,5194965.40669039
4326,27,4324.86118573249,275.291568603516,216280.999307891,5194965.44793612
4327,27,4325.86115363671,275.253915087891,216281.9984248,5194965.48918186
4328,27,4326.86112154092,275.377423828125,216282.99754171,5194965.5304276
4329,27,4327.86108944514,275.570435302734,216283.996658619,5194965.57167334
4330,27,4328.86105734935,275.550306298828,216284.995775529,5194965.61291907
4331,27,4329.86102525357,275.418518994141,216285.994892438,5194965.65416481
4332,27,4330.86099315778,275.442182666016,216286.994009347,5194965.69541055
4333,27,4331.860961062,275.483649902344,216287.993126257,5194965.73665629
4334,27,4332.86092896622,275.4921703125,216288.992243166,5194965.77790202
4335,27,4333.86089687043,275.444098828125,216289.991360075,5194965.81914776
4336,27,4334.86086477465,275.379712060547,216290.990476985,5194965.8603935
4337,27,4335.86083267886,275.316106640625,216291.989593894,5194965.90163924
4338,27,4336.86080058308,275.206773779297,216292.988710804,5194965.94288497
4339,27,4337.86076848729,275.200504394531,216293.98765086,5194965.92403117
4340,27,4338.86073639151,275.054857470703,216294.306420728,5194965.22882996
4341,27,4339.86070429572,275.075600390625,216295.04375585,5194964.96647448
4342,27,4340.86067219994,275.055024902344,216296.043723755,5194964.96647681
4343,27,4341.86064010416,275.055024902344,216296.302961968,5194964.22661048
4344,27,4342.86060800837,275.086036962891,216297.109978218,5194964.06796783
4345,27,4343.86057591259,275.110854052734,216298.109090554,5194964.10932419
4346,27,4344.8605438168,275.155948974609,216299.108202891,5194964.15068056
4347,27,4345.86051172102,275.095041064453,216300.107315227,5194964.19203693
4348,27,4346.86047962523,275.121718505859,216301.106427563,5194964.23339329
4349,27,4347.86044752945,275.063080224609,216302.105539899,5194964.27474966
4350,27,4348.86041543366,275.072363378906,216303.104652235,5194964.31610603
4351,27,4349.86038333788,275.067582275391,216304.103764572,5194964.3574624
4352,27,4350.8603512421,275.063266259766,216305.102876908,5194964.39881876
4353,27,4351.86031914631,275.102705712891,216306.101989244,5194964.44017513
4354,27,4352.86028705053,275.069126367187,216307.10110158,5194964.4815315
4355,27,4353.86025495474,275.185491357422,216308.100213916,5194964.52288787
4356,27,4354.86022285896,275.203015869141,216309.099326253,5194964.56424423
4357,27,4355.86019076317,275.213080371094,216310.098438589,5194964.6056006
4358,27,4356.86015866739,275.189026025391,216311.097550925,5194964.64695697
4359,27,4357.86012657161,275.1153375,216312.096663261,5194964.68831334
4360,27,4358.86009447582,275.098947802734,216313.095775597,5194964.72966971
4361,27,4359.86006238004,275.056066699219,216314.094887934,5194964.77102607
4362,27,4360.86003028425,275.056066699219,216314.349678728,5194964.03459612
4363,27,4361.85999818847,275.114184082031,216315.349646632,5194964.03459843
4364,27,4362.85996609268,275.122537060547,216316.349539309,5194964.0313679
4365,27,4363.8599339969,275.091711035156,216317.34842478,5194963.9848531
4366,27,4364.85990190111,275.073888867188,216318.277681924,5194963.87194761
4367,27,4365.85986980533,275.073888867188,216318.41595901,5194963.01718992
4368,27,4366.85983770955,275.212708300781,216319.415032072,5194963.05948444
4369,27,4367.85980561376,275.309204736328,216320.414105133,5194963.10177896
4370,27,4368.85977351798,275.279680957031,216321.413178195,5194963.14407349
4371,27,4369.85974142219,275.0867625,216322.412251257,5194963.18636801
4372,27,4370.85970932641,275.101794140625,216323.411324319,5194963.22866253
4373,27,4371.85967723062,275.105105566406,216324.410397381,5194963.27095705
4374,27,4372.85964513484,275.129197119141,216325.409470442,5194963.31325158
4375,27,4373.85961303906,275.136359472656,216326.408543504,5194963.3555461
4376,27,4374.85958094327,275.306916503906,216327.407616566,5194963.39784062
4377,27,4375.85954884749,275.417644628906,216328.406689628,5194963.44013515
4378,27,4376.8595167517,275.475408544922,216329.40576269,5194963.48242967
4379,27,4377.85948465592,275.495574755859,216330.404835751,5194963.52472419
4380,27,4378.85945256013,275.414649462891,216331.403908813,5194963.56701871
4381,27,4379.85942046435,275.203220507812,216332.402981875,5194963.60931324
4382,27,4380.85938836856,275.258100878906,216333.402054937,5194963.65160776
4383,27,4381.85935627278,275.317613525391,216334.401127999,5194963.69390228
4384,27,4382.85932417699,275.322487646484,216335.40020106,5194963.7361968
4385,27,4383.85929208121,275.317111230469,216336.399274122,5194963.77849133
4386,27,4384.85925998543,275.215684863281,216337.398347184,5194963.82078585
4387,27,4385.85922788964,275.104156787109,216338.397420246,5194963.86308037
4388,27,4386.85919579386,275.112100488281,216339.396493308,5194963.90537489
4389,27,4387.85916369807,275.055676025391,216340.2527013,5194963.79878696
4390,27,4388.85913160229,275.055676025391,216340.464392355,5194963.0113486
4391,27,4389.8590995065,275.11444453125,216341.46436026,5194963.0113509
4392,27,4390.85906741072,275.088660058594,216342.464328164,5194963.0113532
4393,27,4391.85903531494,275.170943408203,216343.464296068,5194963.01135552
4394,27,4392.85900321915,275.115151464844,216344.247105234,5194962.79442946
4395,27,4393.85897112337,275.115151464844,216344.71882415,5194962.28637723
4396,27,4394.85893902758,275.244799365234,216345.717962979,5194962.32708854
4397,27,4395.8589069318,275.291382568359,216346.717101807,5194962.36779985
4398,27,4396.85887483601,275.390539306641,216347.716240635,5194962.40851117
4399,27,4397.85884274023,275.446573095703,216348.715379464,5194962.44922248
4400,27,4398.85881064444,275.408212646484,216349.714518292,5194962.4899338
4401,27,4399.85877854866,275.261672753906,216350.71365712,5194962.53064511
4402,27,4400.85874645288,275.209229443359,216351.712795949,5194962.57135643
4403,27,4401.85871435709,275.267402636719,216352.711934777,5194962.61206774
4404,27,4402.85868226131,275.267886328125,216353.711073605,5194962.65277906
4405,27,4403.85865016552,275.341593457031,216354.710212434,5194962.69349037
4406,27,4404.85861806974,275.355973974609,216355.709351262,5194962.73420169
4407,27,4405.85858597395,275.338728515625,216356.708490091,5194962.774913
4408,27,4406.85855387817,275.249766503906,216357.707628919,5194962.81562432
4409,27,4407.85852178239,275.121067382812,216358.706767747,5194962.85633563
4410,27,4408.8584896866,275.134536328125,216359.705906576,5194962.89704695
4411,27,4409.85845759082,275.083451074219,216360.228619297,5194962.44205213
4412,27,4410.85842549503,275.083451074219,216360.86680203,5194962.10544429
4413,27,4411.85839339925,275.189863183594,216361.866044911,5194962.14351623
4414,27,4412.85836130346,275.331454541016,216362.865287793,5194962.18158817
4415,27,4413.85832920768,275.397069140625,216363.864530675,5194962.2196601
4416,27,4414.85829711189,275.422165283203,216364.863773557,5194962.25773204
4417,27,4415.85826501611,275.440378125,216365.863016439,5194962.29580398
4418,27,4416.85823292033,275.403822216797,216366.862259321,5194962.33387592
4419,27,4417.85820082454,275.353592724609,216367.861502203,5194962.37194785
4420,27,4418.85816872876,275.313762597656,216368.860745085,5194962.41001979
4421,27,4419.85813663297,275.266063183594,216369.859987967,5194962.44809173
4422,27,4420.85810453719,275.246436474609,216370.859230849,5194962.48616366
4423,27,4421.8580724414,275.164841455078,216371.038451052,5194962.02453592
4424,27,4422.85804034562,275.505136962891,216370.040098758,5194961.96771597
4425,27,4423.85800824983,275.541358007813,216369.041746464,5194961.91089603
4426,27,4424.85797615405,275.561710253906,216368.04339417,5194961.85407608
4427,27,4425.85794405827,275.569765576172,216367.045041876,5194961.79725614
4428,27,4426.85791196248,275.555087402344,216366.046689582,5194961.74043619
4429,27,4427.8578798667,275.504616064453,216365.048337287,5194961.68361625
4430,27,4428.85784777091,275.338840136719,216364.049984993,5194961.6267963
4431,27,4429.85781567513,275.359527246094,216363.051632699,5194961.56997635
4432,27,4430.85778357934,275.256873046875,216362.30456364,5194961.43308783
4433,27,4431.85775148356,275.359527246094,216363.303735919,5194961.47296972
4434,27,4432.85771938778,275.338840136719,216364.302908199,5194961.51285161
4435,27,4433.85768729199,275.504616064453,216365.302080478,5194961.55273349
4436,27,4434.85765519621,275.555087402344,216366.301252758,5194961.59261538
4437,27,4435.85762310042,275.569765576172,216367.300425038,5194961.63249727
4438,27,4436.85759100464,275.561710253906,216368.299597317,5194961.67237916
4439,27,4437.85755890885,275.541358007813,216369.298769597,5194961.71226105
4440,27,4438.85752681307,275.505136962891,216370.297941877,5194961.75214294
4441,27,4439.85749471728,275.465548681641,216371.297114156,5194961.79202483
4442,27,4440.8574626215,275.440340917969,216372.296286436,5194961.83190672
4443,27,4441.85743052572,275.413607666016,216373.295458716,5194961.8717886
4444,27,4442.85739842993,275.355267041016,216374.294630995,5194961.91167049
4445,27,4443.85736633415,275.242771582031,216375.293803275,5194961.95155238
4446,27,4444.85733423836,275.228372460938,216376.293041606,5194961.98812351
4447,27,4445.85730214258,275.245301660156,216377.293009511,5194961.98812577
4448,27,4446.85727004679,275.196169775391,216378.292885172,5194961.98416392
4449,27,4447.85723795101,275.085981152344,216379.206489332,5194961.85633337
4450,27,4448.85720585523,275.085981152344,216379.360486397,5194961.01614528
4451,27,4449.85717375944,275.125736865234,216380.359972745,5194961.04717508
4452,27,4450.85714166366,275.139987158203,216381.359459094,5194961.07820489
4453,27,4451.85710956787,275.140359228516,216382.358945442,5194961.10923469
4454,27,4452.85707747209,275.132210888672,216383.358431791,5194961.14026449
4455,27,4453.8570453763,275.143466015625,216384.357918139,5194961.1712943
4456,27,4454.85701328052,275.088269384766,216385.198828218,5194961.03892228
4457,27,4455.85698118473,275.1492703125,216386.171194746,5194961.01135248
4458,27,4456.85694908895,275.144991503906,216387.17116265,5194961.01135477
4459,27,4457.85691699317,275.160413818359,216388.171013135,5194961.02648292
4460,27,4458.85688489738,275.161790478516,216389.170860563,5194961.04200485
4461,27,4459.8568528016,275.158999951172,216390.170707991,5194961.05752678
4462,27,4460.85682070581,275.357945947266,216389.217774612,5194960.99428739
4463,27,4461.85678861003,275.241376318359,216388.219924835,5194960.9292364
4464,27,4462.85675651424,275.190625927734,216387.222075058,5194960.8641854
4465,27,4463.85672441846,275.208596923828,216386.224225281,5194960.79913441
4466,27,4464.85669232267,275.160692871094,216385.226375504,5194960.73408342
4467,27,4465.85666022689,275.160692871094,216385.518648491,5194960.08107123
4468,27,4466.85662813111,275.208596923828,216386.518616396,5194960.08107349
4469,27,4467.85659603532,275.190625927734,216387.518234622,5194960.06604849
4470,27,4468.85656393954,275.241376318359,216388.517430918,5194960.03957879
4471,27,4469.85653184375,275.357945947266,216389.517278347,5194960.05510069
4472,27,4470.85649974797,275.369275488281,216390.517125775,5194960.07062258
4473,27,4471.85646765218,275.270490820312,216391.516747314,5194960.09423018
4474,27,4472.8564355564,275.406315087891,216392.515901838,5194960.13455443
4475,27,4473.85640346062,275.422072265625,216393.515056362,5194960.17487869
4476,27,4474.85637136483,275.426165039063,216394.514210887,5194960.21520295
4477,27,4475.85633926905,275.344309570313,216395.513365411,5194960.2555272
4478,27,4476.85630717326,275.403598974609,216396.512519936,5194960.29585146
4479,27,4477.85627507748,275.475650390625,216397.51167446,5194960.33617572
4480,27,4478.85624298169,275.564221728516,216398.510828985,5194960.37649997
4481,27,4479.85621088591,275.662485498047,216399.509983509,5194960.41682423
4482,27,4480.85617879012,275.718872753906,216400.509138034,5194960.45714849
4483,27,4481.85614669434,275.692176708984,216401.508292558,5194960.49747274
4484,27,4482.85611459856,275.558808105469,216402.507447083,5194960.537797
4485,27,4483.85608250277,275.570044628906,216403.506601607,5194960.57812126
4486,27,4484.85605040699,275.559942919922,216404.505756132,5194960.61844551
4487,27,4485.8560183112,275.408640527344,216405.504910656,5194960.65876977
4488,27,4486.85598621542,275.324385205078,216406.174331126,5194960.35614928
4489,27,4487.85595411963,275.394687890625,216407.037937524,5194960.25615124
4490,27,4488.85592202385,275.405105859375,216408.037062379,5194960.29720406
4491,27,4489.85588992807,275.340495849609,216409.036187234,5194960.33825689
4492,27,4490.85585783228,275.467818310547,216410.035312088,5194960.37930971
4493,27,4491.8558257365,275.838958447266,216411.034436943,5194960.42036253
4494,27,4492.85579364071,276.069065332031,216412.033561797,5194960.46141536
4495,27,4493.85576154493,276.202489746094,216413.032686652,5194960.50246818
4496,27,4494.85572944914,276.250096142578,216414.031811507,5194960.543521
4497,27,4495.85569735336,276.235176123047,216415.030936361,5194960.58457383
4498,27,4496.85566525757,276.180667822266,216416.030061216,5194960.62562665
4499,27,4497.85563316179,276.076060253906,216417.029186071,5194960.66667948
4500,27,4498.855601066,275.939863916016,216418.028310925,5194960.7077323
4501,27,4499.85556897022,275.783036279297,216419.02743578,5194960.74878512
4502,27,4500.85553687444,275.549785400391,216420.026560634,5194960.78983795
4503,27,4501.85550477865,275.339416845703,216421.025685489,5194960.83089077
4504,27,4502.85547268287,275.315678759766,216422.024810344,5194960.87194359
4505,27,4503.85544058708,275.193211816406,216423.023935198,5194960.91299642
4506,27,4504.8554084913,275.193211816406,216423.150722802,5194960.05041278
4507,27,4505.85537639551,275.278081054688,216422.191466145,5194959.87092614
4508,27,4506.85534429973,275.278081054688,216422.797761554,5194959.57766237
4509,27,4507.85531220395,275.292219726563,216423.79690317,5194959.61830521
4510,27,4508.85528010816,275.459576953125,216424.796044786,5194959.65894805
4511,27,4509.85524801238,275.568481933594,216425.795186402,5194959.69959089
4512,27,4510.85521591659,275.500709326172,216426.794328018,5194959.74023374
4513,27,4511.85518382081,275.439336328125,216427.793469634,5194959.78087658
4514,27,4512.85515172502,275.432322802734,216428.79261125,5194959.82151942
4515,27,4513.85511962924,275.383302539063,216429.791752866,5194959.86216226
4516,27,4514.85508753345,275.285745703125,216430.790894482,5194959.90280511
4517,27,4515.85505543767,275.130685400391,216431.138665691,5194959.26568529
4518,27,4516.85502334189,275.130685400391,216431.953041936,5194959.0387815
4519,27,4517.8549912461,275.375414648438,216431.331152457,5194958.90273744
4520,27,4518.85495915032,275.375414648438,216431.524482802,5194958.47153346
4521,27,4519.85492705453,275.388065039062,216432.523502348,5194958.51507375
4522,27,4520.85489495875,275.460097851563,216433.522521893,5194958.55861404
4523,27,4521.85486286296,275.603623974609,216434.521541439,5194958.60215434
4524,27,4522.85483076718,275.819796826172,216435.520560984,5194958.64569463
4525,27,4523.8547986714,275.974950146484,216436.51958053,5194958.68923492
4526,27,4524.85476657561,276.03241640625,216437.518600075,5194958.73277521
4527,27,4525.85473447983,276.008194628906,216438.517619621,5194958.77631551
4528,27,4526.85470238404,275.983991455078,216439.516639166,5194958.8198558
4529,27,4527.85467028826,275.932143457031,216440.515658712,5194958.86339609
4530,27,4528.85463819247,275.799202734375,216441.514678258,5194958.90693638
4531,27,4529.85460609669,275.580388183594,216442.513697803,5194958.95047668
4532,27,4530.8545740009,275.364959472656,216443.512554261,5194958.95650734
4533,27,4531.85454190512,275.349090673828,216444.511632532,5194958.93156982
4534,27,4532.85450980934,275.396864501953,216445.511448482,5194958.94900185
4535,27,4533.85447771355,275.362168945313,216446.511264432,5194958.96643388
4536,27,4534.85444561777,275.347993066406,216447.51060086,5194958.956324
4537,27,4535.85441352198,275.282304052734,216448.405052265,5194958.82942904
4538,27,4536.8543814262,275.3873953125,216449.40452817,5194958.86079343
4539,27,4537.85434933041,275.483947558594,216450.404004075,5194958.89215782
4540,27,4538.85431723463,275.435373779297,216451.40347998,5194958.92352221
4541,27,4539.85428513885,275.328254736328,216452.402955885,5194958.9548866
4542,27,4540.85425304306,275.233172167969,216453.402577081,5194958.97698961
4543,27,4541.85422094728,275.247589892578,216454.402544985,5194958.97699221
4544,27,4542.85418885149,275.133457324219,216455.104168239,5194958.67893181
4545,27,4543.85415675571,275.133457324219,216455.461205798,5194958.05253654
4546,27,4544.85412465992,275.696474121094,216456.460225343,5194958.09607684
4547,27,4545.85409256414,276.010929345703,216457.459244888,5194958.13961714
4548,27,4546.85406046835,276.111462744141,216458.458264433,5194958.18315744
4549,27,4547.85402837257,276.039895019531,216459.457283979,5194958.22669774
4550,27,4548.85399627679,275.819461962891,216460.456303524,5194958.27023804
4551,27,4549.853964181,275.662541308594,216461.455323069,5194958.31377834
4552,27,4550.85393208522,275.567607568359,216462.454342614,5194958.35731864
4553,27,4551.85389998943,275.526140332031,216463.45336216,5194958.40085894
4554,27,4552.85386789365,275.418091113281,216464.452381705,5194958.44439923
4555,27,4553.85383579786,275.398929492188,216465.45140125,5194958.48793953
4556,27,4554.85380370208,275.373089208984,216466.450420795,5194958.53147983
4557,27,4555.85377160629,275.305986328125,216467.086740494,5194958.19652738
4558,27,4556.85373951051,275.206848193359,216466.153234269,5194957.99499383
4559,27,4557.85370741473,275.206848193359,216466.289792928,5194957.26287528
4560,27,4558.85367531894,275.288610644531,216467.288715429,5194957.30858793
4561,27,4559.85364322316,275.378893505859,216468.287637931,5194957.35430058
4562,27,4560.85361112737,275.394762304688,216469.286560432,5194957.40001322
4563,27,4561.85357903159,275.390297460938,216470.285482933,5194957.44572587
