cat,a_cat,b_cat,to_x,to_y
646,80,1,243049.54920342,5145374.99154678
647,1222,1,220082.583948723,5168792.75302248
648,640,1,220045.853452372,5168811.32760362
649,894,1,211930.044522619,5180575.24377882
650,2868,1,211930.044522619,5180575.24377882
651,487,1,215779.734298463,5175623.38933161
652,247,1,218610.555557702,5199649.38020993
653,304,1,216185.512951898,5199741.40330814
654,2723,1,220171.629030955,5197974.40133992
655,1417,1,214603.096683779,5211051.06100463
656,162,1,214568.372745152,5211024.95664292
657,113,1,239308.210511702,5166538.00736676
658,2118,1,239689.881875577,5166553.75184418
659,232,1,214961.590469844,5199106.00679904
660,167,1,215328.927841733,5198524.24927553
661,604,1,215314.145072625,5198090.61973833
662,486,1,217283.881763032,5173149.42399796
663,1899,1,219411.432062537,5172246.9494818
664,876,1,225687.206234219,5188126.98113617
665,876,1,225959.75960085,5188106.40534669
666,2450,1,227781.939811651,5188038.76559642
667,3483,1,227823.208132199,5188037.13183
668,519,1,226550.251498421,5170129.16614745
669,1931,1,225472.88221883,5144548.53125756
670,267,1,231909.2785354,5144233.07234802
671,2003,1,233525.240421691,5144188.05160057
672,1997,1,233597.813418724,5145777.97368773
673,1906,1,233865.873397963,5210167.37738674
674,218,1,222666.509089499,5210649.63696746
675,66,1,225860.572698039,5210524.20047503
676,1938,1,228399.073419199,5136313.64767919
677,2225,1,223533.035803985,5136520.57029086
678,2026,1,234816.105649568,5136039.57818612
679,1421,1,236435.098073891,5135974.77816851
680,870,1,236435.098073891,5135974.77816851
681,1260,1,220171.629030955,5197974.40133992
682,1273,1,220173.450249886,5198000.86522914
683,478,1,227917.311965566,5192870.42975122
684,1906,1,232706.014628377,5192646.77825756
685,667,1,226315.317624555,5192930.78202972
686,3104,1,218974.059133649,5207733.94448702
687,2632,1,218827.71436262,5204501.77170156
688,3379,1,220305.567355666,5201212.71340157
689,2873,1,220374.552703776,5202812.70768808
690,993,1,212721.514211759,5178981.45398179
691,3605,1,215943.050829829,5178847.39323808
692,2484,1,230728.195784956,5211925.2203231
693,197,1,230728.195784956,5211925.2203231
694,65,1,227514.232406886,5212060.18497878
695,352,1,221129.146316511,5212329.78176238
696,218,1,222733.754705826,5212250.49196413
697,85,1,230728.195784956,5211925.2203231
698,1009,1,215811.838080229,5195531.36347018
699,497,1,216082.594342203,5195124.08269272
700,931,1,216936.205355231,5193832.16371309
701,3131,1,216497.636353212,5194622.22380332
702,3131,1,216322.460229802,5194963.73680237
703,3234,1,216954.728007035,5198553.50937957
704,825,1,243362.73867871,5124354.76556716
705,1965,1,243362.73867871,5124354.76556716
706,875,1,233021.728318913,5131274.01006064
707,1720,1,230411.040638932,5131391.07317232
708,1430,1,229799.111530267,5131418.68993624
709,1058,1,228204.361467325,5131495.82256605
710,297,1,230173.384625474,5131401.77563802
711,292,1,237441.200818701,5131069.1884369
712,1674,1,231921.898963563,5183813.42665507
713,1936,1,231168.910168931,5183844.73687594
714,906,1,214665.37748063,5154679.15058914
715,2327,1,215847.947684746,5186895.8989458
716,1939,1,226652.09203382,5133178.51675033
717,3101,1,216549.637903556,5190093.235908
718,2588,1,218156.807625982,5190028.29264649
719,487,1,216549.637277012,5190093.21591766
720,1091,1,214943.174764368,5190157.79560108
721,2293,1,216105.051870967,5182059.02029629
722,995,1,214485.66211331,5182102.3545662
723,487,1,216205.86975356,5183664.84178362
724,490,1,213745.881566858,5183732.29312482
725,2293,1,216282.557839128,5185277.25876652
726,3484,1,233008.215781001,5180530.70822671
727,272,1,230062.790096832,5205605.74189153
728,83,1,232415.594059307,5213458.99751349
729,82,1,224408.796175485,5213815.97946062
730,218,1,222854.07680107,5215484.98992526
731,201,1,216459.566089308,5215809.64539653
732,352,1,221253.565864154,5215561.67810138
733,1906,1,234024.656592804,5213389.75649828
734,1968,1,244975.982101468,5124283.90593922
735,825,1,244975.982101468,5124283.90593922
736,1967,1,244997.632539421,5124743.31864361
737,3627,1,211420.824620009,5211429.86381341
738,1397,1,211412.74673831,5211245.51494144
739,3296,1,219857.899446694,5191580.15196041
740,1096,1,219928.468977777,5193018.21357972
741,1170,1,220090.325504755,5196391.34540056
742,2450,1,220011.097509805,5194723.45296561
743,1224,1,219784.227667077,5162557.87730186
744,1085,1,226415.863605167,5167135.63861042
745,2751,1,226099.148218942,5188100.64647439
746,1945,1,225959.75960085,5188106.40534669
747,1945,1,225687.206234219,5188126.98113617
748,90,1,225067.404211301,5202599.56397943
749,2484,1,229923.239422738,5202418.40625619
750,214,1,228308.183022808,5202487.47750447
751,1906,1,233083.171217908,5202247.55079131
752,236,1,239145.746533001,5129383.91200928
753,414,1,240353.167410501,5129360.02267996
754,1433,1,227197.829352401,5147693.66980077
755,2092,1,240001.253533368,5150363.73983493
756,83,1,241291.964563441,5142231.43720079
757,1506,1,239674.460314462,5142277.56233309
758,823,1,243502.973154278,5127591.91460268
759,1671,1,242527.960914227,5127634.46393739
760,822,1,241886.90158061,5127664.79657136
761,2029,1,229450.132770571,5137897.76858603
762,877,1,230061.618221714,5137880.29570659
763,1655,1,220750.986219934,5167412.34382744
764,1655,1,220110.660756691,5168757.06307118
765,3606,1,216684.171691023,5175580.19117628
766,426,1,220219.35557816,5199578.58617832
767,303,1,217000.669865531,5199711.56617378
768,27,1,214603.096683779,5211051.06100463
769,173,1,215175.176211231,5198782.45113156
770,2842,1,217283.881763032,5173149.42399796
771,3484,1,227823.208132199,5188037.13183
772,2984,1,229304.481277891,5187977.24866995
773,585,1,227086.309530542,5144475.54242442
774,429,1,232269.250232256,5210248.70729529
775,182,1,224263.108686919,5210589.59537996
776,504,1,226174.055188239,5136417.22148886
777,31,1,218974.059133649,5207733.94448702
778,271,1,218827.71436262,5204501.77170156
779,274,1,220380.742709717,5202968.26602574
780,353,1,229127.831677447,5212003.58631993
781,182,1,224324.876333178,5212195.82294827
782,3146,1,227514.232406886,5212060.18497878
783,640,1,216091.515696423,5195110.84225195
784,2339,1,217283.985848932,5193306.33015565
785,3680,1,216589.044339109,5194768.82131238
786,1435,1,217288.534299146,5198541.34266353
787,192,1,216150.639246965,5198583.71241073
788,2031,1,235213.977326095,5131171.20360868
789,878,1,231415.298468678,5131347.93947422
790,1720,1,230556.719021004,5131384.40300938
791,293,1,237850.259855319,5131048.11760361
792,487,1,216382.170559121,5186878.14936931
793,1634,1,227671.695868351,5133127.58046718
794,1000,1,218156.807625982,5190028.29264649
795,2840,1,211312.79544502,5182103.36634772
796,487,1,216105.051870967,5182059.02029629
797,1784,1,213999.1164699,5182111.04420156
798,485,1,212870.412708666,5182147.80145356
799,595,1,211312.79544502,5182103.36634772
800,781,1,212065.186564367,5182164.1484756
801,977,1,213100.670165939,5183760.25035628
802,3483,1,233008.215781001,5180530.70822671
803,2450,1,232970.51817177,5180531.74096574
804,2484,1,230062.790096832,5205605.74189153
805,32,1,230062.790096832,5205605.74189153
806,2329,1,228442.137726036,5205663.13184388
807,429,1,232415.594059307,5213458.99751349
808,351,1,225986.610423188,5213768.3191537
809,182,1,224440.865029039,5215409.39749939
810,14,1,234024.656592804,5213389.75649828
811,3627,1,211412.745546218,5211245.48702507
812,3483,1,220012.152319666,5194749.79163181
813,1083,1,219935.715977697,5193183.7252968
814,667,1,226099.148218942,5188100.64647439
815,2329,1,228308.183022808,5202487.47750447
816,533,1,239145.746533001,5129383.91200928
817,1424,1,231668.656936379,5137806.89844386
818,871,1,229304.480200527,5187977.228679
819,14,1,233865.873397963,5210167.37738674
820,83,1,232269.250232256,5210248.70729529
821,2484,1,230667.607454421,5210311.11549247
822,2230,1,225160.979089023,5136455.95564007
823,504,1,228258.734090013,5136319.65642926
824,66,1,225916.443389989,5212129.06278599
825,1083,1,217283.985848932,5193306.33015565
826,2993,1,216617.812351555,5194883.57860927
827,346,1,216138.497852547,5198584.11869126
828,1392,1,217638.681522441,5198526.24076296
829,1363,1,218060.792636047,5198506.71214166
830,303,1,216954.728007035,5198553.50937957
831,2031,1,235332.043162405,5131166.29264326
832,298,1,234638.051197054,5131199.88563239
833,2293,1,216382.170559121,5186878.14936931
834,2224,1,228270.971648135,5133101.08392236
835,214,1,228442.137726036,5205663.13184388
836,3146,1,227579.982932808,5213673.63095851
837,683,1,220013.742053209,5194789.3730812
838,2993,1,220011.097509805,5194723.45296561
839,3484,1,220012.152319666,5194749.79163181
840,197,1,230667.607454421,5210311.11549247
841,3146,1,227450.560714448,5210451.57395467
842,106,1,226170.094583299,5136417.3520219
843,2450,1,216617.812351555,5194883.57860927
844,3483,1,216618.457650249,5194910.34065615
845,401,1,215567.734522523,5198601.64321451
846,425,1,217850.330328994,5198516.32992155
847,2030,1,233270.013866962,5131262.89243228
848,65,1,227579.982932808,5213673.63095851
849,353,1,229058.431563457,5210385.65032693
850,3484,1,216618.457650249,5194910.34065615
851,2030,1,233510.798136137,5131249.85559417
852,65,1,227450.560714448,5210451.57395467
