cat,a_cat,b_cat,to_x,to_y
269,143,1,318321.249397418,5002495.86856439
270,428,1,302700.901210886,4973846.19168863
271,192,1,301822.71374581,4975495.87080591
272,237,1,300103.862947735,4977179.01811139
273,422,1,300007.113302543,4977906.37500451
274,218,1,315179.558180503,5002602.124417
275,64,1,312212.704106323,5001081.47633505
276,118,1,275601.309335417,4998961.13630973
277,95,1,274602.740866677,5000605.26298205
278,185,1,311563.562361314,4986545.89007756
279,53,1,308585.762771417,4991438.36861584
280,1858,1,308567.462982873,4991416.79125506
281,45,1,308533.419107936,4991964.7348891
282,810,1,309172.470618238,4993031.92614889
283,1420,1,295453.890090342,4985403.52895809
284,5,1,295832.172505724,4995838.32748367
285,245,1,297928.665001374,4980495.54883001
286,46,1,321276.292320737,4989513.36884736
287,46,1,322183.172458079,4989479.06235089
288,211,1,319503.744037808,4973421.74314348
289,2812,1,318261.840047327,4972796.42200742
290,169,1,317204.366260373,4973477.00119593
291,230,1,306663.519689696,4983981.88351089
292,2706,1,301781.711860187,5004496.36558661
293,460,1,303075.624223079,5004461.14163682
294,617,1,296271.49713677,5007877.46015253
295,1680,1,296271.49713677,5007877.46015253
296,663,1,296271.49713677,5007877.46015253
297,444,1,303325.081188522,5002836.97729901
298,2706,1,302609.543106479,5005212.0628621
299,3152,1,324321.667560169,4982709.39749724
300,1124,1,323006.376514994,4982988.69126168
301,153,1,321298.437909053,4973370.42448752
302,84,1,278315.13259127,4996808.68959096
303,105,1,279760.217964837,4995598.56491385
304,1207,1,278315.13259127,4996808.68959096
305,165,1,312603.562899004,4984882.75995639
306,1208,1,322945.017430827,4986216.69596806
307,40,1,300795.875615416,4994848.6886207
308,40,1,302636.402492655,4994787.67294638
309,193,1,314041.773771232,4975171.35873049
310,228,1,312853.309655759,4975838.63793193
311,193,1,312503.942442651,4975209.07250623
312,179,1,312254.880396648,4973602.47890138
313,1493,1,312503.942442651,4975209.07250623
314,932,1,314416.897129552,4974334.89123081
315,226,1,317666.400867639,4975603.23195101
316,252,1,319449.021364295,4981737.8251041
317,168,1,319850.32168859,4983079.85022471
318,999,1,318793.822293343,4984159.51165128
319,247,1,317660.883538908,4986366.85319302
320,10,1,313779.127364837,4981271.35196169
321,30,1,322134.260955224,4992695.95823983
