from_cat,to_x,to_y,dist
17181,470998.898683265,4823335.56099523,4.39464742803753
17182,471530.461338307,4827244.51561947,3.20880157562278
17378,467126.009577157,4854159.06741136,2.15601656026219
17379,468666.49247031,4852467.59535736,2.63781002497965
17474,451078.184002812,4851109.90490832,0.950709513809958
17493,484762.279322043,4845354.60108994,4.92033413822549
17640,464651.137714632,4838214.0735605,2.52235880356982
17641,472003.471051697,4819404.95156905,2.29757456514694
17643,467784.52713606,4817548.62999931,1.40613970590318
18321,449347.3662,4836056.0554,2.30064047626704
18461,464642.574153827,4838875.72896975,2.62285881243124
18980,489573.735379905,4826658.282366,2.2616087624497
18981,469078.56447921,4844325.35119694,0.687292811990003
20026,468703.079078832,4852577.37409317,1.00108655664573
20171,468666.899460429,4852750.80326288,1.30087934194984
20175,485341.221006459,4851793.22971154,2.11409416577691
20177,476720.216139829,4852120.82125963,7.56056266178262
20573,467807.935076121,4822122.56701033,0.0340022234987475
20720,478217.248863075,4846101.25791428,0.127981158204084
21495,499201.815237392,4842492.49378441,3.08330086700325
22302,494395.385236731,4848766.47923992,4.46495712905933
22311,487942.203401141,4818722.76502677,4.69945714161239
22312,484765.285650273,4832518.05491489,15.0604367844287
22313,478332.263047234,4818068.77865029,1.26163265056539
22392,454061.452216101,4820428.53722298,1.14459023168864
22680,450515.093634843,4835767.41362151,1.30582661244507
22919,501313.3303,4841303.5119,6.12586758757446
22976,489685.400139095,4816310.67541701,15.2130982400577
22977,455546.5156872,4818077.01832597,27.7015516880593
22978,479060.555941542,4819557.55985817,8.89179109404973
22985,454604.295511986,4827677.25214667,3.66950242814307
22986,482181.139077043,4829982.67391331,6.1464679939515
22990,467489.435022741,4855084.38228281,2.08372886338557
22991,478530.765081105,4855019.97694483,33.0300207135899
23432,481383.109773361,4829983.5273029,17.6623958017227
23437,482934.88461069,4830777.80296886,4.36572367623708
23675,452438.783845345,4820752.059145,0.612532536406622
23705,458739.712780875,4818028.4912922,2.55110784856606
23746,472613.40932306,4816750.6731736,2.49683440269303
24081,447740.238679311,4837766.0707724,1.57855804307185
