cat,a_cat,b_cat,to_x,to_y
82,2258,1,473471.676860365,4825919.88351631
83,317,1,470247.070328097,4823174.84779121
84,317,1,470255.849621632,4824437.90867303
85,2018,1,484715.947576009,4822350.2204536
86,2792,1,454604.349851473,4827677.53190257
87,2791,1,455623.172274596,4826062.83405064
88,1061,1,461468.860373033,4852919.67796753
89,2796,1,468271.879614803,4843708.85309703
90,2798,1,470286.125329599,4843604.87069592
91,2797,1,471882.597863061,4841910.53320254
92,3762,1,476720.79475513,4852120.84498408
93,943,1,475104.250869483,4852188.54669042
94,944,1,472692.265934024,4850113.16020783
95,951,1,465972.596126029,4850983.50004475
96,3983,1,458144.84506465,4823634.5809
97,3419,1,483091.367707438,4822772.29426713
98,2018,1,484704.847732183,4819642.87325124
99,2796,1,468760.862506012,4843699.56435061
100,3795,1,451890.496996595,4851092.75159244
101,633,1,447876.302819574,4821329.72988454
102,319,1,462878.668451394,4835664.73690335
103,205,1,501650.298394151,4837944.93682909
104,2619,1,500666.668092364,4838068.80788292
105,1158,1,492793.061230846,4848568.52440388
106,2575,1,494413.13025695,4850969.86336425
107,1158,1,492795.579228781,4849781.29326516
108,2815,1,477091.72082358,4845289.69732913
109,2455,1,478218.978843826,4846101.30385902
110,2815,1,489571.862467421,4845352.17538239
111,1046,1,482535.765722762,4846927.24067016
112,3254,1,452444.28118954,4818046.29475058
113,640,1,452354.752442384,4816469.50821904
114,3473,1,451236.468470765,4818093.60593099
115,3717,1,461096.056798222,4827634.12636984
116,574,1,483117.891978561,4832390.82346545
117,1158,1,492788.606553519,4846121.39616047
118,2913,1,492913.867516348,4851792.13012269
119,1158,1,492799.141598446,4851206.4226571
120,674,1,487945.078826774,4852657.73247272
121,1977,1,486375.232297992,4852662.47913885
122,1751,1,475286.827157712,4836426.2731415
123,3910,1,464650.626016071,4838214.18062656
124,2344,1,464345.340569205,4841298.74413747
125,3909,1,464646.114977528,4837291.32828381
126,1607,1,464446.310723541,4836471.69016632
127,1980,1,481551.601368613,4847720.122025
128,602,1,489685.163887608,4816307.19074274
129,2985,1,488461.133216995,4817916.95425461
130,2575,1,494397.915295236,4848766.30700657
131,1404,1,468809.065924,4844499.16865012
132,2344,1,484779.972696774,4840902.33330308
133,1045,1,483546.774964702,4845912.38467254
134,3948,1,484769.081029482,4843720.76123239
135,2111,1,492118.822466536,4846968.11600768
136,2576,1,492476.867399158,4849374.47712675
137,1043,1,485257.251738142,4848571.21289381
138,3473,1,448388.177432141,4818107.74341208
139,3465,1,462220.448055209,4835685.06712511
140,810,1,468668.001044407,4852750.62660904
141,3015,1,454747.561150023,4819677.01386868
142,3008,1,454067.731703988,4820429.53152625
143,3470,1,452004.11952908,4821316.96887576
144,1977,1,486362.361232217,4849054.56107995
145,2913,1,485341.192739381,4851793.14165179
146,2911,1,484613.550418214,4850166.42328278
147,2620,1,490120.37417212,4825992.8034585
148,2043,1,489574.035352501,4826658.19664617
149,2982,1,487943.967662043,4818722.7789042
150,1977,1,486336.260790338,4821129.78627152
151,4052,1,447741.96913189,4837766.55067575
152,474,1,449375.963412649,4839032.49376339
153,1380,1,449394.210668005,4839517.62212223
154,3419,1,483138.404968201,4827544.97450485
155,572,1,479903.87856026,4825630.44708598
156,580,1,479943.875098525,4825923.11752429
157,2014,1,483138.404968201,4827544.97450485
158,3834,1,479857.520432432,4822943.25188461
159,1060,1,479688.950669116,4822810.87458139
160,572,1,479857.520432432,4822943.25188461
161,2956,1,481487.099162854,4824547.41027135
162,2410,1,455917.822865746,4854287.84000966
163,3336,1,455917.822865746,4854287.84000966
164,1493,1,455574.729025053,4855958.57974778
165,2411,1,456557.446677794,4854256.53592073
166,3834,1,479925.685990905,4844191.19206397
167,1978,1,479925.685990905,4844191.19206397
168,2740,1,499201.803930235,4842492.69746191
169,2015,1,500811.533095436,4841520.39111848
170,2356,1,499201.803930235,4842492.69746191
171,3724,1,457446.959071774,4841343.93590612
172,2344,1,457446.959071774,4841343.93590612
173,409,1,452575.533092125,4833874.69448348
174,325,1,451230.651756872,4834948.70474903
175,1751,1,451237.195911846,4834923.02849365
176,3947,1,486987.399635448,4836874.08059699
177,1635,1,486987.419632115,4836874.08021844
178,680,1,465246.270687154,4821425.97048308
179,2436,1,467811.228465907,4822122.46748843
180,3826,1,470025.979662908,4821568.69851087
181,2838,1,469628.457284197,4845719.23773854
182,2683,1,468671.71588374,4845435.10799415
183,2237,1,462237.344526592,4838504.6472232
184,2997,1,460622.700588172,4838909.554178
185,2354,1,473182.34481617,4839657.86695219
186,2585,1,487338.51265347,4847900.93670062
187,1181,1,489970.638569401,4849135.13980025
188,1659,1,487251.842764928,4847766.93175786
189,2597,1,499319.797474625,4835766.91639489
