from_cat,to_x,to_y,dist
151,331116.761332974,5052256.95955108,1.93193691931111e-05
152,331868.690498542,5050416.15958304,2.29697578926763e-05
153,331791.6945117,5049634.35308207,8.23094209069453e-06
154,331645.009291141,5051471.30124561,2.71857885448896e-06
155,331606.495301166,5051431.96422431,2.49511032569743e-05
156,331553.809877592,5051377.67833263,2.47205294269049e-06
157,329553.416769385,5050010.93207624,3.48141121303398e-05
158,329289.650442535,5049874.94994013,1.40427355436705e-05
159,329112.22684684,5049640.19317495,3.12337673097726e-05
160,336529.357279271,5049881.22660475,0
161,336458.384570271,5050234.52185543,0
162,336172.798731328,5050782.81733463,0
163,339645.469775462,5046044.25154068,3.65143265930337e-05
164,340232.102113531,5046835.10664605,2.00044829413332e-05
165,341308.885636237,5048416.8548815,1.95047756899112e-05
166,341729.066309605,5048989.49798016,2.00162623796918e-05
167,341986.238438999,5049209.36340369,1.9263429868838e-05
168,342282.588599029,5049972.45790059,1.27226406967841
169,342282.769872641,5049972.97582504,1.38042602816856
170,342920.714677674,5050410.75158398,2.63144348986797e-05
171,342014.173363004,5051562.15517415,4.57054271217618e-05
172,341527.990618698,5051104.07293996,3.42102857105266e-05
173,339926.601874262,5050296.52003078,2.50240308146291e-05
174,341696.950507222,5048071.0740642,3.38447517830652e-05
175,342111.747070104,5048395.22857562,0
176,341102.471915097,5048904.09924124,1.61769784547e-05
177,341329.607153896,5048673.68311285,7.37574582581598e-06
178,340923.482202658,5049041.55267148,9.31322574615479e-10
179,340154.662492425,5048953.99497016,8.93404620509176e-06
180,342940.905336303,5050720.06157777,4.98118594894094e-05
181,343336.29272395,5051556.26872688,2.98530226554163e-05
184,342260.449728002,5051578.93772802,2.7579918639677e-05
185,342269.127801806,5051591.8998602,2.81743825413616e-05
186,343213.429844497,5052371.30463968,6.1181003539951e-06
187,341044.907594306,5051564.46894163,3.4549250415058e-05
188,341047.96087492,5051596.81843937,4.71194173890011e-05
189,341827.946242901,5052997.03526276,2.87929674801977e-05
190,341961.70139159,5053076.84662649,3.46592656721212e-05
191,345496.045599993,5042684.4369511,3.65945297369491e-05
192,345929.171588947,5044293.11604879,0.0134860914650007
193,346095.173352541,5045485.72459401,3.66290061733192
194,346095.178625283,5045485.81383046,3.2158041185898
195,346137.451243949,5046323.55787162,6.7844765119172e-06
196,346029.311695398,5046679.02070976,2.99171995785786e-05
197,345384.372704883,5048277.6647494,3.14153279273519e-05
198,344924.370773304,5049173.65268175,2.79986361493183e-06
199,344592.597226792,5049481.29602386,0
200,344123.659610325,5049654.3807485,4.98928126425633e-05
201,343995.681387518,5049924.80578807,4.45497275492902e-05
202,345587.582873053,5051099.75155247,2.91038304567337e-10
203,345161.60859557,5045102.52478547,1.0370378819462e-05
204,345039.550278118,5045103.8912106,1.4219671607054e-05
205,344746.894230073,5045112.91433526,3.73180032318363e-05
206,344359.16358228,5045186.3628605,0.0157261308581289
207,343256.181325904,5046342.28955307,2.56501555055735e-05
208,342789.705516083,5045956.89656856,0.422130465531833
209,343329.925345995,5049154.70247952,1.20106481908179e-06
210,345143.752578281,5042393.67002072,1.4593865171121e-05
211,336688.243406966,5051266.97062266,2.04971965633806e-05
212,336630.045097908,5051266.87629308,9.2750726745952e-06
213,336574.459689332,5051268.03148053,2.21725396272414e-05
214,336520.897899717,5051300.42272997,2.832127354989e-05
215,336471.565787093,5051338.22692915,1.97988193868344e-05
216,336425.469322619,5051371.54546436,0.744634963590341
217,336378.417130534,5051405.90532281,0.437962764066141
218,336263.970113265,5052516.6259681,3.89801521092246e-05
219,337461.857717544,5051149.51340073,1.77714042720009e-05
220,336357.650254213,5049688.07617769,0
221,336327.363749771,5049646.97627191,0
222,336296.697245271,5049605.13346603,0
223,336263.838911143,5049562.27878513,3.86052282642221e-05
224,336194.566430313,5049474.29404766,0
225,336153.430030345,5049418.07153524,7.56224262306068e-06
226,336125.615715109,5049379.65093802,6.27417708899963e-06
227,336089.395222905,5049270.58231734,8.35625377368653e-06
228,336055.131209554,5049187.90230717,0
229,336028.002286525,5049155.18251599,2.33020455407409e-05
230,336000.016477287,5049114.93213739,0.678486857918562
231,335975.808197916,5049081.67759225,0
232,335943.758893215,5049038.74458621,0
233,335908.514288042,5048990.75407947,0
234,335879.805583094,5048952.01147458,9.25550540598507e-07
235,334458.666262689,5048656.17126247,3.16611328750727e-05
236,330709.144058046,5052091.67343907,0
237,331404.021087092,5056083.48444055,3.84546060949016e-05
238,338018.287070706,5047414.14907554,3.0856100230008e-05
240,338873.488806079,5048686.02343073,5.22313413267979e-06
241,339005.82920895,5049134.69897943,2.35306694837539e-05
242,342070.267309942,5053197.21905874,3.20177687496283e-05
243,338087.861923762,5056322.425487,3.25121990462959e-05
244,335945.395912019,5054968.87443281,0
245,336805.368230962,5053879.45767475,0
246,336855.41533896,5054166.53811556,0
