cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
98,196070,"18205133",5115,"tertiary","County Highway 39","CR 39","B",0,0,"F","F",1,330682.780372704,5050762.18508631
99,239798,"18258857",5122,"residential","413th Avenue",,"B",0,0,"F","F",1,346202.541171764,5038775.16787614
100,237718,"18256478",5122,"residential","423rd Avenue",,"B",0,0,"F","F",1,344596.187035877,5038682.01817397
101,242145,"18261496",5122,"residential","448th Avenue",,"B",0,0,"F","F",1,340609.590321862,5037612.9816338
102,243305,"18262746",5122,"residential","Glendale Road",,"B",0,0,"F","F",1,338639.681564719,5037622.96721955
103,242534,"18261919",5121,"unclassified","443rd Avenue",,"B",0,0,"F","F",1,341729.897185537,5048989.83334714
104,880034,"1254083464",5112,"trunk",,"MN 23","F",104,0,"F","F",1,371187.450512632,5029484.40927983
105,242292,"18261656",5122,"residential","253rd Avenue",,"B",0,0,"F","F",1,371635.347552858,5028433.41650913
106,238307,"18257162",5115,"tertiary","County Road 13","CR 13","B",0,0,"F","F",1,346029.311572335,5046678.98893732
107,238642,"18257532",5122,"residential","470th Avenue",,"B",0,0,"F","F",1,337153.464801973,5051134.38366022
108,716104,"914980889",5122,"residential","320th Street",,"B",0,0,"F","F",1,342282.670788397,5049972.66245641
109,237191,"18255894",5115,"tertiary","County Road 26","CR 26","B",0,0,"F","F",1,335589.344831076,5052565.99629734
110,242441,"18261815",5142,"track",,,"B",0,0,"F","F",1,339016.272121798,5037746.46253138
111,819344,"1133525111",5113,"primary",,"US 71","B",0,1,"T","F",1,346666.382976206,5038877.799126
112,832727,"1173423288",5112,"trunk",,"MN 23","F",104,0,"F","F",1,371163.719206036,5029499.50017171
113,233891,"18251812",5122,"residential","County Road 123",,"B",0,0,"F","F",1,371529.86516181,5029269.02067785
