lcat,along,x,y,across,x1,y1,cos,sin,angle,culvert,overwrite
127,1240,215240.06267520954,5196713.381657467,16.0,215256.0396911001,5196712.5243575005,-0.9985634931603858,0.0535812479075284,266.9285497732069,0,0
127,1250,215239.5269061815,5196703.396832268,16.0,215255.50392207212,5196702.539532302,-0.9985634931630598,0.05358124785769467,266.92854977606623,0,0
127,1260,215238.99113715353,5196693.412007067,16.0,215254.9681530441,5196692.554707101,-0.9985634931603858,0.0535812479075284,266.9285497732069,0,0
127,1270,215238.45536812555,5196683.427181867,16.0,215254.43238401614,5196682.569881901,-0.9985634931619431,0.05358124787850584,266.9285497748722,0,0
127,1280,215237.9195990967,5196673.442356661,16.0,215253.89661498813,5196672.585056711,-0.9985634932148916,0.05358124689173674,266.9285498314912,0,0
127,1290,215237.38383006872,5196663.457531472,16.0,215253.36084596012,5196662.600231521,-0.9985634932133343,0.053581246920759294,266.9285498298259,0,0
127,1300,215236.84806104068,5196653.472706272,16.0,215252.82507693215,5196652.615406322,-0.9985634932160082,0.05358124687092557,266.9285498326853,0,0
127,1310,215236.31229201253,5196643.487881077,16.0,215252.2893079031,5196642.630581111,-0.9985634931603858,0.0535812479075284,266.9285497732069,1,0
127,1320,215235.61541944175,5196633.635132827,16.0,215251.57179073975,5196632.454364009,-0.9972732061253109,0.07379805108905806,265.7678356899937,1,0
127,1330,215234.87749876975,5196623.663209447,16.0,215250.83387006776,5196622.482440629,-0.9972732061253109,0.07379805108905806,265.7678356899937,1,0
127,1340,215234.13957809677,5196613.691286076,16.0,215250.0959493948,5196612.510517259,-0.997273206127453,0.0737980510601102,265.76783569165684,1,0
127,1350,215233.40165742475,5196603.719362697,16.0,215249.35802872275,5196602.538593879,-0.9972732061253109,0.07379805108905806,265.7678356899937,1,0
127,1360,215232.6637367527,5196593.747439333,16.0,215248.62010804954,5196592.5666705,-0.9972732060524787,0.07379805207327883,265.7678356334478,1,0
