cat,x,y
823,337974.09937672,5051798.90252543
824,337974.162999839,5051798.82537558
825,337974.09937672,5051798.90252543
826,337974.043077403,5051798.98517158
827,337967.852588008,5051774.44182364
828,337967.892881723,5051774.5333464
829,341467.807372533,5047982.59601707
830,341467.707388661,5047982.59422111
831,341376.064836151,5047971.99132201
832,341376.164820022,5047971.99311797
833,341628.480123526,5048031.5089871
834,341628.393913909,5048031.45831263
835,341545.374456842,5047989.93423372
836,341545.474394418,5047989.93776656
837,341331.194705975,5048494.92023584
838,341331.132282272,5048494.84211234
839,341306.913235815,5048418.07165282
840,341306.915547392,5048418.17162609
841,343393.721175978,5042328.44545895
842,343393.77389368,5042328.5304345
843,343418.812012449,5042402.4595381
844,343418.713617074,5042402.44169573
845,336821.848076672,5054071.77642007
846,336821.822215398,5054071.67982196
847,336806.799161765,5053975.38768198
848,336806.817236579,5053975.48603492
849,336807.074630329,5051096.09471591
850,336807.125646719,5051096.00870819
851,336836.368458841,5051044.01899175
852,336836.319832912,5051044.1063732
853,336810.251733257,5043490.59910631
854,336810.191669659,5043490.67905857
855,336778.785192524,5043529.81065868
856,336778.86056032,5043529.7449343
857,336852.640866049,5043439.85392059
858,336852.589057789,5043439.93945365
859,336820.261625277,5043481.16919847
860,336820.329347805,5043481.09562089
861,336762.39243237,5043511.23163501
862,336762.436085108,5043511.3216041
863,336778.785192524,5043529.81065868
864,336778.797096978,5043529.71136979
865,342273.658237067,5051500.27547874
866,342273.6739869,5051500.17672682
867,342281.910149702,5051442.18646647
868,342281.894399869,5051442.28521839
869,342665.966155388,5050845.8818836
870,342666.038295045,5050845.81263138
871,342721.338478005,5050792.27534222
872,342721.25980216,5050792.33706832
873,338208.169578438,5037771.2650524
874,338208.254349296,5037771.21200618
875,338289.689086392,5037721.47317874
876,338289.598851493,5037721.51627935
877,337962.351500871,5038293.81885137
878,337962.363172096,5038293.71953479
879,337982.96158289,5038267.13146067
880,337982.900460411,5038267.21060637
881,336258.776260623,5042928.74142021
882,336258.817166994,5042928.8326708
883,336287.698083945,5042981.43566852
884,336287.61388199,5042981.38172381
885,334494.238123702,5050989.72527048
886,334494.31564948,5050989.66210598
887,334555.081659478,5050966.48257198
888,334554.985570718,5050966.51026584
889,331421.894537071,5051888.07281228
890,331421.974291836,5051888.01248669
891,331516.352628507,5051861.98213521
892,331516.256367882,5051862.00922566
893,330420.755507665,5056234.5955899
894,330420.820051764,5056234.51920888
895,330420.048389952,5056135.97735924
896,330420.031812575,5056136.07597562
897,330402.63517986,5056515.75880063
898,330402.622660564,5056515.65958739
899,330407.185869266,5056440.34331838
900,330407.210911488,5056440.44013205
901,330382.191987699,5056881.06337892
902,330382.220489039,5056880.96752657
903,330388.304916327,5056789.73331198
904,330388.290111635,5056789.83221001
905,330459.726473698,5057096.65481783
906,330459.659841342,5057096.58025155
907,330429.092782437,5057028.8085495
908,330429.139413758,5057028.89701147
909,338187.152466456,5045826.59831412
910,338187.251869316,5045826.58740214
911,338244.518860041,5045821.13108796
912,338244.421036626,5045821.15183837
913,338253.248095076,5045819.27943295
914,338253.345918491,5045819.25868254
915,338398.833199765,5045789.49813148
916,338398.787429902,5045789.58704222
917,339388.637293091,5045467.12236057
918,339388.728770099,5045467.08196309
919,339449.530431736,5045438.05951137
920,339449.44098905,5045438.1042328
921,342755.776847114,5050396.43471271
922,342755.676884198,5050396.43743584
923,342703.896154738,5050383.99257986
924,342703.990139005,5050384.02674062
925,342700.750718238,5050382.84929807
926,342700.65673397,5050382.81513731
927,342588.648464439,5050326.89379739
928,342588.73858231,5050326.93714216
929,342482.890042018,5050277.58825798
930,342482.799005331,5050277.54687777
931,342422.541452616,5050228.82123041
932,342422.596118936,5050228.90496566
933,325829.113601784,5000505.95131278
934,325829.013966741,5000505.94277708
935,325757.529103612,5000506.069507
936,325757.62845505,5000506.05813635
937,407967.46674194,4976376.6992084
938,407967.434205775,4976376.60464944
939,407924.791267205,4976256.65143059
940,407924.822394379,4976256.74646268
941,402350.606405698,4978545.09306086
942,402350.508914958,4978545.07079978
943,402312.541637026,4978538.12902385
944,402312.63629931,4978538.16125818
945,409428.095261167,4977518.74654903
946,409428.027890432,4977518.67264921
947,409333.916485713,4977434.92186789
948,409333.957284726,4977435.01316652
949,408609.952668961,4977116.99806627
950,408609.91313142,4977116.90621431
951,408579.183149949,4977052.26463257
952,408579.247191225,4977052.34143567
953,408361.587841812,4977545.01888822
954,408361.508973897,4977544.95740772
955,408302.228724952,4977465.20862976
956,408302.24449974,4977465.30737771
957,342292.123266445,5051379.92129683
958,342292.148769546,5051379.82460354
959,342312.158096435,5051276.44661505
960,342312.124084123,5051276.54065314
961,341686.794680709,5051261.14478602
962,341686.866413906,5051261.21445918
963,341760.033806981,5051330.00682169
964,341759.969362865,5051329.9303563
965,341918.098598587,5051485.80608661
966,341918.170331784,5051485.87575976
967,341988.781979768,5051554.44438328
968,341988.710064539,5051554.37489803
969,326777.051475231,4983331.81334782
970,326776.95147636,4983331.81382305
971,326758.249024559,4983332.01555011
972,326758.349003397,4983332.01349291
973,324257.63540899,5000337.03464037
974,324257.673860722,5000336.9423286
975,324256.343141638,5000334.90959725
976,324256.437529391,5000334.87656769
977,324977.639461626,4997100.61673112
978,324977.539504669,4997100.61379739
979,324961.812029261,4997100.33836878
980,324961.912028093,4997100.33788555
981,338607.048455187,5056538.55993022
982,338607.045677266,5056538.45996882
983,338603.601780073,5056510.61162122
984,338603.623641622,5056510.70920232
985,338603.601780073,5056510.61162122
986,338603.610026729,5056510.51196183
987,338603.920230687,5056492.474393
988,338603.937908176,5056492.57281813
989,334932.795951719,5041354.88195596
990,334932.776879756,5041354.78379151
991,334927.443234142,5041328.0201137
992,334927.471448044,5041328.11605106
993,334927.443234142,5041328.0201137
994,334927.444435136,5041327.92012091
995,334925.717946841,5041307.42845493
996,334925.734825356,5041307.52694778
997,336621.077082178,5043102.08511867
998,336621.174394808,5043102.10814587
999,336624.520208451,5043121.89552089
1000,336624.510253477,5043121.79601763
1001,336623.564580618,5043075.90054725
1002,336623.481489453,5043075.95618769
1003,336621.077082178,5043102.08511867
1004,336620.977213604,5043102.07999343
1005,341421.692420421,5048597.11054577
1006,341421.633378025,5048597.02983644
1007,341403.318473502,5048572.40030991
1008,341403.362129332,5048572.49027751
1009,341403.318473502,5048572.40030991
1010,341403.244841491,5048572.33264658
1011,341390.896588431,5048560.63570551
1012,341390.966868259,5048560.70684443
1013,336128.908864472,5042541.7124989
1014,336128.940487249,5042541.80736723
1015,336141.207340311,5042578.60792604
1016,336141.175717535,5042578.51305771
1017,336128.908864472,5042541.7124989
1018,336129.008853855,5042541.71104179
1019,336136.936465776,5042530.36691716
1020,336136.871700941,5042530.44311109
1021,331898.658166588,5051733.93602048
1022,331898.727141764,5051734.00842508
1023,331912.777010841,5051747.58484818
1024,331912.701090273,5051747.51976311
1025,337652.887691324,5053019.05254859
1026,337652.78835124,5053019.06401802
1027,337629.47,5053021.76
1028,337629.569334764,5053021.74848459
1029,337629.47,5053021.76
1030,337629.487102068,5053021.66147326
1031,337636.634205048,5052980.48629112
1032,337636.617102979,5052980.58481787
1033,336365.210992391,5049733.59004274
1034,336365.30461342,5049733.55489871
1035,336392.350788994,5049727.13881925
1036,336392.326392534,5049727.23579767
1037,342238.137216253,5051555.75808279
1038,342238.237137012,5051555.76206298
1039,342266.244924749,5051540.58334658
1040,342266.283913852,5051540.49126048
1041,327377.233481273,5002877.74703619
1042,327377.266499783,5002877.65264457
1043,327384.838507877,5002858.11171963
1044,327384.787361598,5002858.19765018
1045,336778.785192524,5043529.81065868
1046,336778.846439176,5043529.88970834
1047,336796.642058073,5043547.1067844
1048,336796.556124046,5043547.05564398
1049,326789.002469366,4983358.07042015
1050,326789.018459912,4983357.97170691
1051,326777.051475231,4983331.81334782
1052,326777.106385864,4983331.72977257
1053,408063.0797315,4976647.98507371
1054,408062.997630767,4976647.92798194
1055,408056.825339514,4976643.49984855
1056,408056.902694962,4976643.56322153
1057,341297.192119112,5047966.96477218
1058,341297.199141834,5047966.86501907
1059,341296.267771198,5047938.46295262
1060,341296.27571269,5047938.56263679
1061,336392.350788994,5049727.13881925
1062,336392.449676456,5049727.12394411
1063,336409.507862484,5049723.81745873
1064,336409.410667277,5049723.84097663
1065,343994.368735426,5049903.50280361
1066,343994.465666949,5049903.4782215
1067,344004.27758764,5049901.91314359
1068,344004.177698983,5049901.91786125
1069,336522.813315416,5049698.39916898
1070,336522.910508795,5049698.37564353
1071,336547.299764847,5049693.99317412
1072,336547.200150009,5049694.00194248
1073,336925.810479617,5043341.77048441
1074,336925.750416008,5043341.85043667
1075,336895.121890596,5043380.89448579
1076,336895.182236713,5043380.81474656
1077,342266.244924749,5051540.58334658
1078,342266.270133267,5051540.48657607
1079,342270.131744669,5051522.38669142
1080,342270.115994836,5051522.48544334
