from_cat,to_x,to_y,dist
11647,325632.33856162,4912311.50845499,2.84050018684446
11651,341064.6364,4908400.513,0.429399999789894
11668,333630.809929995,4912725.04115067,4.31767154337818
11672,335759.932582717,4911724.51072456,4.26265348415561
11674,343107.299034358,4906893.97265536,4.64465825243176
11678,340015.600510167,4910537.53459431,2.04528011950092
11679,338411.981271221,4911004.97366294,3.21001371252946
11680,327674.680940641,4913515.51587094,0.666197303882202
11681,322389.173928702,4912102.90021106,0.73204482280593
11687,328888.041948894,4914196.24003789,0.264104898426019
11694,335225.274798133,4912581.34353301,1.99591106139121
11696,327266.126090975,4913297.19983971,1.26426429734536
11699,346616.312741128,4905002.14376205,0.347384391554851
11701,317548.053815551,4912431.33391878,2.67489623934424
11702,315957.077,4913223.3947,4.69470000080764
11705,332063.669116869,4913087.90976823,2.69557695564581
11707,320735.403813614,4910826.85859348,1.21640966382895
11708,346265.116828436,4905196.76022375,1.40299266713476
11709,349028.252899564,4909804.02880905,5.92657282154389
11727,341532.622874363,4907237.4666914,2.41329757393887
11738,349569.008530484,4909182.55129675,0.867995706072261
11739,320957.516324542,4921670.11622693,1.6987672282668
11754,327298.297132424,4915507.09091868,0.644571285261731
11755,327577.266947109,4915221.00657165,0.719241362294367
11757,325722.584153289,4917616.87508854,0.546176585064163
11777,344383.362160827,4911552.0200277,2.98138357510587
11779,312737.910411869,4914352.63637802,0.91162904082661
11780,310415.630579818,4917267.88923909,6.68943103711823
11788,344311.728710673,4913966.16526895,1.39868925663871
11816,324998.576297728,4918516.84748776,0.388352333389078
13550,387381.944770181,4893881.0492877,1.31834024279604
15451,375964.319727839,4883057.19939983,2.14063540907439
15457,379659.623311954,4880250.34485494,0.984495092540196
16591,360414.899063615,4906371.86776575,2.28362354401548
16749,336674.25,4906014.1543,5.99530000053346
16759,324021.33238407,4912401.1470194,0.350427595969388
16913,391834.377612333,4894526.89882259,1.59989234531537
17275,393680.651413401,4887753.82226437,0.0763025478693251
17955,307991.770399741,4918410.73832984,0.576482879549342
17956,303030.94797628,4917470.88366163,0.351436057449011
18292,353691.159561592,4890348.98878186,2.01325250853527
