cat,a_cat,a_osm_id,a_code,a_fclass,a_name,a_ref,a_oneway,a_maxspeed,a_layer,a_bridge,a_tunnel,b_cat,to_x,to_y
1,232901,"18250702",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,402259.490963335,4949090.81238249
2,59007,"18039195",5115,"tertiary","County Road 33","CR 33","B",0,0,"F","F",1,429598.830588779,4950654.30353531
3,232112,"18249820",5141,"service",,,"B",0,0,"F","F",1,417326.103278153,4940119.00913449
4,233717,"18251616",5122,"residential","383rd Avenue",,"B",0,0,"F","F",1,417815.1747122,4941309.72833428
5,411607,"318324347",5115,"tertiary","371st Avenue","CR 11","B",0,0,"F","F",1,419837.571125955,4943015.34517011
6,450722,"483505557",5122,"residential","340th Street",,"B",0,0,"F","F",1,400092.197972959,4923356.6264699
7,233332,"18251189",5122,"residential","200th Street",,"B",0,0,"F","F",1,438466.391124767,4945964.95921658
8,233631,"18251524",5122,"residential","341st Avenue",,"B",0,0,"F","F",1,424673.491498396,4944243.7908555
9,293310,"59173827",5113,"primary","State Highway 25","MN 25","B",96,0,"F","F",1,429625.089311666,4944870.32436779
10,232485,"18250239",5122,"residential","301st Avenue",,"B",0,0,"F","F",1,431029.862367459,4944848.32800606
11,232933,"18250742",5113,"primary","State Highway 25","MN 25","B",96,0,"F","F",1,425487.642933089,4946313.02448981
12,411609,"318324349",5121,"unclassified","371st Avenue",,"B",0,0,"F","F",1,419919.445779152,4947204.78493466
13,915433,"1302209180",5122,"residential","180th Street",,"B",0,0,"F","F",1,428786.456685374,4948663.67086519
14,232499,"18250255",5122,"residential","316th Street",,"B",0,0,"F","F",1,398149.288972562,4927446.54349409
15,232808,"18250601",5122,"residential","511th Avenue",,"B",0,0,"F","F",1,397328.757723469,4926652.82340047
16,233000,"18250816",5122,"residential","226th Street",,"B",0,0,"F","F",1,383766.26834263,4942092.34804329
17,233465,"18251334",5115,"tertiary","361st Avenue",,"B",0,0,"F","F",1,421406.003696339,4938480.06753747
18,231396,"18249019",5122,"residential","224th Street",,"B",0,0,"F","F",1,427849.477480476,4941489.86971257
19,232799,"18250591",5115,"tertiary","331st Avenue","CR 16","B",0,0,"F","F",1,426239.493516431,4941261.48770851
20,143177,"18143272",5122,"residential","10th Street",,"B",0,0,"F","F",1,391844.5674909,4942811.90136185
21,411629,"318326542",5122,"residential","491st Avenue",,"B",0,0,"F","F",1,400444.862819364,4941036.6101533
22,232761,"18250549",5115,"tertiary","190th Street","CR 15","B",0,0,"F","F",1,419597.274677458,4947197.89447295
23,232906,"18250713",5115,"tertiary","County Highway 9","CR 9","B",0,0,"F","F",1,413297.830691623,4925060.61737373
24,169474,"18172964",5115,"tertiary","County Road 4","CR 4","B",0,0,"F","F",1,400407.390500843,4918264.91634129
25,232341,"18250067",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,404678.750382359,4919380.42064447
26,168415,"18171775",5122,"residential","451st Avenue",,"B",0,0,"F","F",1,406881.540203098,4921340.87853556
27,410908,"316619794",5122,"residential","County Road 52",,"B",0,0,"F","F",1,409067.256954749,4920904.20298154
28,169614,"18173126",5115,"tertiary","425th Avenue","CR 3","B",0,0,"F","F",1,410862.266925916,4921722.99434796
29,233279,"18251131",5115,"tertiary","411th Avenue","CR 9","B",0,0,"F","F",1,413285.17434418,4937185.05325519
30,232370,"18250103",5122,"residential","520 Street",,"B",0,0,"F","F",1,370825.529542123,4925835.06372667
31,233180,"18251019",5122,"residential","583rd Avenue",,"B",0,0,"F","F",1,385637.525959444,4942575.58615374
32,230793,"18248236",5115,"tertiary","236th Street","CR 26","B",0,0,"F","F",1,402397.34229543,4940197.44428356
33,233402,"18251265",5122,"residential","591st Avenue",,"B",0,0,"F","F",1,384463.203432885,4923712.2549456
34,232404,"18250139",5122,"residential","280th Street",,"B",0,0,"F","F",1,372634.45270738,4933373.71979067
35,230768,"18248197",5113,"primary",,"MN 19","B",96,0,"F","F",1,374198.207561413,4932279.67521255
36,233137,"18250968",5122,"residential","661st Avenue",,"B",0,0,"F","F",1,373038.672640712,4935380.86384555
37,539773,"728894191",5122,"residential","291st Avenue",,"B",0,0,"F","F",1,432657.171658495,4946811.63118899
38,233488,"18251361",5122,"residential","571st Avenue",,"B",0,0,"F","F",1,387508.412137641,4934652.23959031
39,232667,"18250451",5122,"residential","565 Avenue",,"B",0,0,"F","F",1,388556.497678034,4929187.46864933
40,232601,"18250373",5122,"residential","300th Street",,"B",0,0,"F","F",1,405330.616578185,4929710.15501224
41,232721,"18250508",5115,"tertiary","County Highway 10","CR 10","B",0,0,"F","F",1,387842.790631158,4937995.73328546
42,232980,"18250796",5122,"residential","561st Avenue",,"B",0,0,"F","F",1,389164.391445485,4937155.68314513
43,230778,"18248213",5122,"residential","401st Avenue",,"B",0,0,"F","F",1,414926.590500758,4928407.9067276
44,232337,"18250063",5122,"residential","391st Avenue",,"B",0,0,"F","F",1,416737.604748919,4949400.93530893
45,577999,"759879757",5122,"residential","180th Street",,"B",0,0,"F","F",1,418040.004614977,4948800.48037429
46,932070,"1324055188",5122,"residential","321st Avenue",,"B",0,0,"T","F",1,427996.624287562,4951540.72574194
47,233700,"18251596",5122,"residential","170th Street",,"B",0,0,"F","F",1,426798.694812021,4950313.62349656
48,233037,"18250858",5115,"tertiary","331st Avenue","CR 16","B",0,0,"F","F",1,426372.369081666,4949655.32956299
49,233201,"18251045",5122,"residential","180th Street",,"B",0,0,"F","F",1,426065.91191148,4948711.06540585
50,231157,"18248733",5141,"service",,,"B",0,0,"F","F",1,382695.657035015,4941655.45756419
51,934795,"1332464405",5141,"service",,,"B",0,0,"F","F",1,378050.966236611,4934245.86874579
52,232793,"18250584",5114,"secondary","625th Avenue","CR 2","B",0,0,"F","F",1,378681.20521049,4935105.77881549
53,233174,"18251010",5122,"residential","621st Avenue",,"B",0,0,"F","F",1,379503.92259209,4936739.89951968
54,169719,"18173243",5122,"residential","340th Street",,"B",0,0,"F","F",1,386448.043403565,4923558.03554659
55,233301,"18251156",5122,"residential","541st Avenue",,"B",0,0,"F","F",1,392306.036432709,4934564.22843447
56,233426,"18251292",5122,"residential","276th Street",,"B",0,0,"F","F",1,390667.949720975,4933709.39542907
57,143177,"18143272",5122,"residential","10th Street",,"B",0,0,"F","F",1,390582.651755961,4942823.54103937
58,450726,"483505576",5122,"residential","340th Street",,"B",0,0,"F","F",1,395313.464787009,4923442.566936
59,231899,"18249577",5142,"track",,,"B",0,0,"F","F",1,391671.58870859,4938565.09164262
60,233259,"18251108",5122,"residential","537th Avenue",,"B",0,0,"F","F",1,392758.3683238,4938527.16279022
61,231747,"18249415",5141,"service",,,"B",0,0,"F","F",1,397291.485534401,4935566.83475516
62,232950,"18250762",5122,"residential","270th Street",,"B",0,0,"F","F",1,397776.700229777,4934554.90175328
63,233700,"18251596",5122,"residential","170th Street",,"B",0,0,"F","F",1,424621.654998856,4950359.36563449
64,233585,"18251472",5122,"residential","Stagecoach Road",,"B",0,0,"F","F",1,417580.026585366,4950035.97890458
65,232862,"18250661",5122,"residential","641st Avenue",,"B",0,0,"F","F",1,376459.761521811,4948629.79139534
66,232760,"18250548",5122,"residential","190th Street",,"B",0,0,"F","F",1,377802.460290552,4947794.40782005
67,233320,"18251177",5122,"residential","200th Street",,"B",0,0,"F","F",1,374314.277995214,4946233.84010462
68,232378,"18250112",5122,"residential","220th Street",,"B",0,0,"F","F",1,371102.817909415,4943059.0508512
69,232872,"18250672",5114,"secondary","240th Street","CR 10","B",0,0,"F","F",1,370919.710117871,4939842.24079393
70,208962,"18220657",5122,"residential","690th Avenue",,"B",0,0,"F","F",1,370214.01300457,4938243.77221797
71,233705,"18251601",5122,"residential","340th Street",,"B",0,0,"F","F",1,371450.845638242,4923790.30490128
72,232525,"18250286",5122,"residential","330th Street",,"B",0,0,"F","F",1,372062.200697989,4925373.44788912
73,210103,"18222093",5115,"tertiary","County Road 27","CR 27","B",0,0,"F","F",1,369273.223059404,4928876.86624653
74,233288,"18251142",5122,"residential","290th Street",,"B",0,0,"F","F",1,379039.304892352,4931668.39272852
75,411600,"318323464",5122,"residential","611th Avenue",,"B",0,0,"F","F",1,381437.289670455,4931412.28750241
76,232825,"18250619",5115,"tertiary","601st Avenue","CR 3","B",0,0,"F","F",1,382939.265218951,4930320.99857293
77,394720,"256262833",5115,"tertiary","300th Street","CR 25","B",0,0,"F","F",1,384117.353682391,4930029.22433216
78,232981,"18250797",5122,"residential","561st Avenue",,"B",0,0,"F","F",1,389390.727879505,4930199.00688861
79,232963,"18250777",5122,"residential","481st Avenue",,"B",0,0,"F","F",1,402035.758348794,4937573.43659487
80,233245,"18251092",5141,"service",,,"B",0,0,"F","F",1,403197.571828229,4936960.32970975
81,233369,"18251229",5115,"tertiary","521st Avenue","CR 4","B",0,0,"F","F",1,395617.151884981,4941502.67970546
82,149331,"18150044",5115,"tertiary","County Highway 13","CR 13","B",0,0,"F","F",1,395631.084908514,4942751.06213394
83,233008,"18250825",5122,"residential","226th Street",,"B",0,0,"F","F",1,394806.607580899,4941919.87195518
84,934775,"1332464385",5142,"track",,,"B",0,0,"F","F",1,403246.363629736,4931374.08890287
85,232966,"18250781",5122,"residential","481st Avenue",,"B",0,0,"F","F",1,402171.881223626,4931758.56207518
86,232394,"18250129",5122,"residential",,,"B",0,0,"F","F",1,406960.787015794,4930345.26683936
87,233290,"18251144",5122,"residential","290th Street",,"B",0,0,"F","F",1,407973.129704914,4931283.08797296
88,233505,"18251378",5115,"tertiary","461st Street","CR 21","B",0,0,"F","F",1,405604.430460815,4936016.84571151
89,233298,"18251153",5122,"residential","County Road 59",,"B",0,0,"F","F",1,418339.052451974,4950421.85039845
90,230763,"18248188",5122,"residential","276 Street",,"B",0,0,"F","F",1,420844.806703996,4933502.23970556
91,232850,"18250649",5122,"residential","431st Avenue",,"B",0,0,"F","F",1,410018.970075974,4934718.11893694
92,232518,"18250279",5121,"unclassified","401st Avenue",,"B",0,0,"F","F",1,414987.34975869,4941313.08889885
93,232267,"18249990",5141,"service",,,"B",0,0,"F","F",1,415790.38372663,4941755.69346787
94,168985,"18172424",5122,"residential","481st Avenue",,"B",0,0,"F","F",1,402029.621482019,4923316.35757655
95,554965,"743676168",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,402614.538577867,4935794.02197072
96,232963,"18250777",5122,"residential","481st Avenue",,"B",0,0,"F","F",1,402000.349800259,4935820.02385921
97,231149,"18248724",5122,"residential","280th Street",,"B",0,0,"F","F",1,403868.267369834,4932923.30783691
98,232012,"18249709",5141,"service",,,"B",0,0,"F","F",1,418036.308068764,4950629.29163586
99,232741,"18250529",5122,"residential","581st Avenue",,"B",0,0,"F","F",1,386201.470623392,4931815.73411929
100,327263,"140592526",5142,"track",,,"B",0,0,"F","F",1,394220.635813284,4932292.71167485
101,233499,"18251372",5122,"residential","246th Street",,"B",0,0,"F","F",1,409691.104732515,4938490.08150992
102,232981,"18250797",5122,"residential","561st Avenue",,"B",0,0,"F","F",1,389403.436283124,4931163.61152451
103,232741,"18250529",5122,"residential","581st Avenue",,"B",0,0,"F","F",1,386234.890521317,4932641.00599243
104,233426,"18251292",5122,"residential","276th Street",,"B",0,0,"F","F",1,386630.602631682,4933987.90061773
105,232944,"18250755",5122,"residential","270th Street",,"B",0,0,"F","F",1,382758.429176227,4934843.7480146
106,233438,"18251305",5122,"residential","425th Avenue",,"B",0,0,"F","F",1,411022.911031491,4944312.86420334
107,411593,"318322870",5122,"residential","210th Street",,"B",0,0,"F","F",1,379612.207679961,4944557.35325636
108,233272,"18251122",5122,"residential","230th Street",,"B",0,0,"F","F",1,375101.685713696,4941413.12702291
109,233272,"18251122",5122,"residential","230th Street",,"B",0,0,"F","F",1,375502.496818399,4941405.2782531
110,233519,"18251400",5115,"tertiary","651st Avenue","CR 22","B",0,0,"F","F",1,374710.810234096,4940604.81774931
111,233519,"18251400",5115,"tertiary","651st Avenue","CR 22","B",0,0,"F","F",1,374703.125351503,4939355.06103228
112,232350,"18250080",5122,"residential","250th Street",,"B",0,0,"F","F",1,374935.374622845,4938192.68765187
113,414658,"329911699",5115,"tertiary","391st Avenue","CR 17","B",0,0,"F","F",1,416584.80569083,4932004.9077388
114,233289,"18251143",5122,"residential","290th Street",,"B",0,0,"F","F",1,418045.533147973,4931168.37609395
115,233313,"18251169",5122,"residential","200th Street",,"B",0,0,"F","F",1,422107.146471026,4945515.27722918
116,956902,"1375895925",5115,"tertiary","County Highway 7","CR 7","B",0,1,"T","F",1,383650.761217069,4946713.01955868
117,232980,"18250796",5122,"residential","561st Avenue",,"B",0,0,"F","F",1,389140.656588221,4935899.46275859
118,232341,"18250067",5113,"primary","State Highway 22","MN 22","B",96,0,"F","F",1,403684.315592564,4924918.48843496
119,232524,"18250285",5122,"residential","330th Street",,"B",0,0,"F","F",1,405180.359659409,4924884.9896559
120,956511,"1375660190",5122,"residential","453rd Avenue",,"B",0,1,"T","F",1,406540.114494342,4923922.4469714
121,232382,"18250116",5122,"residential","220th Street",,"B",0,0,"F","F",1,425201.135596816,4942279.54585487
122,57425,"18037347",5122,"residential","158th Street",,"B",0,0,"F","F",1,420510.348558339,4952053.10165044
123,233415,"18251279",5122,"residential","310th Street",,"B",0,0,"F","F",1,381123.121805316,4928485.84821461
124,233308,"18251164",5122,"residential","306th Lane",,"B",0,0,"F","F",1,379381.655390207,4929293.36145341
