cat,a_cat,b_cat,to_x,to_y
217,1589,1,389284.185236761,4923921.26781163
218,954,1,401878.328147309,4935887.97889585
219,1170,1,400394.879670581,4936484.06844671
220,1493,1,398383.917782338,4936937.05987969
221,2515,1,380483.507892913,4923734.08354622
222,2908,1,422525.814244238,4951912.59408553
223,569,1,398267.861543957,4937022.91676778
224,2898,1,395875.957096543,4937869.44136584
225,1536,1,407074.001442381,4935434.82089709
226,2226,1,408164.901786572,4934474.08536656
227,2221,1,407287.48449003,4932877.05461892
228,251,1,385363.165894459,4940451.58929599
229,251,1,386429.878370742,4940439.43762527
230,1901,1,387589.726465201,4942032.10118622
231,2726,1,378013.648781638,4944972.08912327
232,2639,1,376275.871494883,4938171.15971408
233,501,1,424774.582015613,4951368.5565996
234,2555,1,424394.043998737,4951501.2401993
235,1180,1,423152.836189564,4951552.37082606
236,653,1,380656.606503392,4943299.85504476
237,1251,1,390543.341524354,4935533.2457498
238,283,1,403077.673323566,4942610.1555128
239,2221,1,406469.622356504,4932897.65587378
240,1878,1,413373.259909798,4932228.11811118
241,2188,1,421535.704298088,4951643.53038476
242,1976,1,374103.007028144,4947853.25794286
243,2644,1,380117.618040625,4934883.38117941
244,921,1,385107.207376663,4935681.61120417
245,1589,1,389318.608442087,4926748.36443003
246,1089,1,416208.022118502,4931834.22787709
247,857,1,423993.017628772,4950377.15765293
248,1869,1,389640.925135448,4943287.3780708
249,1259,1,387800.090995241,4931626.46542954
250,1272,1,389334.06084619,4930580.68012079
251,2674,1,403695.597537005,4940486.7252885
252,2675,1,402895.535046374,4940458.90572399
253,2667,1,405297.984195606,4940019.63091483
254,1157,1,402081.478883512,4925749.85302549
255,876,1,400517.264547787,4925122.51466208
256,2365,1,397296.280751014,4923406.17384069
257,1152,1,374802.618981087,4932354.27523494
258,326,1,376276.693632699,4936396.95751902
259,442,1,377561.13724473,4935410.89104124
260,442,1,377351.716346691,4935878.99172529
261,442,1,377318.892348911,4936027.56848177
262,1522,1,400667.370828785,4932011.31765838
263,878,1,398239.555256121,4932518.3762451
264,1865,1,389924.635362346,4928119.92291334
265,204,1,390937.895469895,4927259.59551215
266,2643,1,381402.26669881,4934612.60643992
267,1902,1,381165.156022166,4939708.84388935
268,527,1,397352.502664512,4929355.75460062
269,2222,1,391684.02154243,4930309.77397473
270,2650,1,382923.586271759,4929179.2728751
271,434,1,378566.69085815,4942971.39536995
272,1901,1,380261.082259701,4942135.16591785
273,1903,1,390715.109587718,4934082.11083172
274,1157,1,402099.770074028,4928123.58404266
275,1522,1,400610.733536542,4928994.51592147
276,2226,1,411613.278868401,4934427.87035784
277,921,1,385133.129693902,4936979.40688246
278,921,1,385112.19549285,4935914.90879419
279,938,1,386098.297300941,4927529.47728847
280,1503,1,429598.83034811,4950654.28147994
281,844,1,429598.83034811,4950654.28147994
282,1494,1,429598.83034811,4950654.28147994
283,2816,1,429598.83034811,4950654.28147994
284,5474,1,429598.83034811,4950654.28147994
285,2912,1,429598.83034811,4950654.28147994
286,845,1,429598.83034811,4950654.28147994
287,1801,1,429598.83034811,4950654.28147994
288,2246,1,417814.536555051,4941309.59867171
289,2230,1,417383.564606457,4940810.68949958
290,902,1,417325.799529636,4940116.79811602
291,2229,1,417383.5846178,4940810.68898221
292,1673,1,418797.687089556,4942361.31054689
293,554,1,419837.809225469,4943015.28864094
294,2363,1,400092.149968581,4923355.53941821
295,2211,1,400092.149968581,4923355.53941821
296,2365,1,400092.149968581,4923355.53941821
297,2212,1,400092.149968581,4923355.53941821
298,2913,1,424147.459625494,4942286.88609322
299,1393,1,424673.992490592,4944243.865144
300,2338,1,419917.503193031,4947204.8448034
301,1347,1,419917.503193031,4947204.8448034
302,1659,1,428786.208339879,4948660.8273993
303,502,1,427966.16623322,4948317.97621802
304,527,1,397329.550957685,4926652.97686078
305,2216,1,398036.15440925,4927031.23140887
306,1901,1,383763.560120073,4942087.62679058
307,2230,1,421405.377778122,4938480.03123762
308,394,1,426239.475500775,4941261.48615639
309,1714,1,426239.475500775,4941261.48615639
310,1822,1,391844.54687454,4942811.90151317
311,1680,1,391844.54687454,4942811.90151317
312,2540,1,391844.54687454,4942811.90151317
313,3323,1,391844.54687454,4942811.90151317
314,1174,1,391844.54687454,4942811.90151317
315,1487,1,400447.559327535,4941036.58668806
316,2537,1,400447.559327535,4941036.58668806
317,1601,1,400901.586317315,4941963.26386948
318,2739,1,419597.078151267,4947196.71538556
319,2675,1,403712.187630564,4927667.26258322
320,2068,1,413296.457231402,4925060.63340203
321,1878,1,413296.457231402,4925060.63340203
322,948,1,410861.135220324,4921722.34192321
323,1324,1,406882.125293137,4921340.86683859
324,2367,1,400414.232595222,4918266.45975102
325,144,1,400414.232595222,4918266.45975102
326,583,1,406882.125293137,4921340.86683859
327,1301,1,410861.135220324,4921722.34192321
328,1878,1,413285.363622225,4937185.05464911
329,868,1,370827.496271289,4925834.16969063
330,869,1,370827.496271289,4925834.16969063
331,831,1,370827.496271289,4925834.16969063
332,1258,1,386203.698914188,4931815.60412581
333,1007,1,379318.500727767,4926969.49320794
334,2618,1,416469.951174305,4934868.1645756
335,1275,1,402397.342204933,4940197.43868912
336,2958,1,382616.901933206,4947744.90230235
337,2965,1,377328.453049101,4922098.8092965
338,2126,1,375452.387244403,4925319.59078213
339,2086,1,372634.367293155,4933376.79954501
340,2691,1,431043.356660099,4946369.49877412
341,1617,1,432653.43828174,4946811.69179787
342,1616,1,432653.43828174,4946811.69179787
343,2832,1,377085.908635629,4936548.75139878
344,330,1,377922.881597322,4940156.64638968
345,1100,1,375802.639645274,4936596.54478323
346,1100,1,375553.32708081,4936862.74463048
347,1100,1,376007.335650198,4936418.55029161
348,1100,1,375850.727072489,4936456.91862848
349,327,1,371694.094799219,4951136.13689916
350,2326,1,372142.536739095,4949517.20979079
351,2638,1,387507.264788257,4934652.56807239
352,2639,1,384745.735115856,4938050.47565679
353,2282,1,388556.069096591,4929187.5181336
354,1728,1,405330.698146796,4929712.0855225
355,1479,1,404560.193885833,4931345.3602309
356,2639,1,387842.747544841,4937993.88672344
357,2638,1,387842.767545538,4937993.88665425
358,1208,1,393360.97360186,4930003.49568016
359,2215,1,395750.859806341,4929856.21913237
360,3111,1,367729.960630926,4932452.38420296
361,1508,1,368663.904673299,4936537.20169366
362,1903,1,368794.256702889,4936653.61772965
363,1730,1,414929.330413411,4928405.71970153
364,1918,1,384117.948331815,4930028.26086816
365,1261,1,382940.85417828,4930320.40009488
366,2436,1,410183.845417717,4929332.26199383
367,1728,1,410643.838478533,4929662.26298614
368,2436,1,410193.737549137,4929928.80665992
369,1714,1,426364.183350478,4949654.95575769
370,1855,1,428343.060249909,4951927.81591375
371,1520,1,428343.060249909,4951927.81591375
372,502,1,427992.136545834,4951537.79449009
373,2561,1,426364.183350478,4949654.95575769
374,2723,1,378829.467686391,4944566.97697686
375,2322,1,378675.86633143,4935105.92771392
376,1102,1,378675.86633143,4935105.92771392
377,1643,1,373091.639664719,4939844.59161099
378,1790,1,375568.893098676,4926731.66761186
379,632,1,386448.040117179,4923556.87374531
380,1593,1,386448.02011859,4923556.87401615
381,257,1,386448.040117179,4923556.87374531
382,633,1,386448.02011859,4923556.87401615
383,271,1,386448.040117179,4923556.87374531
384,1731,1,386448.02011859,4923556.87401615
385,585,1,386448.040117179,4923556.87374531
386,589,1,386448.02011859,4923556.87401615
387,2322,1,378766.403655165,4932922.73565448
388,835,1,392304.235984548,4934564.09953429
389,2900,1,392304.235984548,4934564.09953429
390,2956,1,390582.631559791,4942823.54127263
391,898,1,390582.651755961,4942823.54103937
392,1912,1,390582.631559791,4942823.54127263
393,261,1,390582.651755961,4942823.54103937
394,2212,1,395313.103910172,4923441.44663538
395,2363,1,395313.103910172,4923441.44663538
396,2211,1,395313.103910172,4923441.44663538
397,2365,1,395313.103910172,4923441.44663538
398,2534,1,392915.059010807,4938715.15073945
399,204,1,390816.886848497,4940976.54592696
400,2638,1,389216.069468071,4940489.77082086
401,2166,1,397159.74696969,4935832.76291046
402,1173,1,397291.02367293,4935570.38014824
403,2920,1,427521.54118943,4946498.37911585
404,2690,1,429543.164092073,4946665.90842752
405,2819,1,414084.900099505,4923529.07907404
406,2326,1,376464.036521322,4949441.81868782
407,326,1,376462.705139782,4948629.75612872
408,1331,1,374750.443653857,4942451.90291687
409,1332,1,374777.613572567,4943806.7891051
